beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
9,7.102824140283475,9605,0,3605.651039572693,1,98105,905000
14,8.685658475552977,2269,0,4090.493897444349,1,98138,2095000
3,5.544704384112571,1342,0,9663.017193957701,1,98110,1350000
3,8.432321480355228,5371,0,4887.476569281444,1,98135,1750000
1,0.5611711683760817,668,0,4559.395760340849,1,98120,550000
5,8.739000946781749,5872,0,4439.636945951399,1,98116,1050000
5,6.313422115904666,1283,0,4455.870749473582,0,98123,824500
14,3.020856467591183,6696,0,443.3850646188358,1,98115,729000
6,5.414116894460239,6357,0,2261.11142607699,0,98114,727000
1,3.524051095104636,9659,0,2299.193583148025,1,98141,926000
6,6.335161169318233,10473,0,2983.2763595806814,0,98113,1175000
2,6.658755096728371,7343,0,7701.393400314893,0,98159,888000
14,3.008403607938581,4899,0,6736.698272828987,1,98113,2100000
14,6.497608929510407,10068,0,1791.8604193584147,1,98158,475000
7,7.030365191665995,6250,0,2622.9945952057783,0,98105,1170000
15,8.95222378921399,8608,0,2637.0378029579138,1,98158,575000
3,1.4369193652343741,1355,0,514.1002723083556,1,98140,700000
4,3.509439502426007,3116,0,6165.211515131049,1,98123,2000000
8,3.0234785335362546,9964,0,7754.291443234792,1,98113,1575000
4,7.119573762987269,9891,0,5550.012936957397,1,98123,1025000
14,4.797666355908579,6168,0,8541.69856419427,1,98123,635000
7,8.461752726139874,1692,0,4376.791100023948,1,98112,2050000
14,7.39847565980174,446,0,6341.442873725579,1,98158,630000
14,4.630230129327687,409,0,3656.8794554489195,1,98140,1165000
4,1.9691373304673148,9388,0,4547.71477954275,1,98114,800000
9,4.209664569502169,8212,0,5200.863574660384,0,98120,1830000
9,7.251668008060499,10056,0,2567.8496385743315,1,98140,864950
2,7.211742623832093,8082,0,8149.578598908491,1,98123,1275000
15,6.450200555369636,8099,0,3026.4434005091475,1,98113,551000
14,5.572200800118374,6345,0,4195.4398219468985,1,98123,1140000
4,1.9592501946810374,8017,0,9984.444576853544,1,98136,750000
4,7.2168517444423035,5305,0,2714.995405146606,1,98123,675000
8,1.4165077594446598,394,0,8034.218920529112,1,98115,660000
2,5.91696966234265,1648,0,8049.181878529227,1,98113,675000
4,2.5183623405423274,396,0,6179.408994331879,1,98113,615000
14,8.96354282174049,7020,0,2766.8998187275524,1,98113,905000
2,1.971016039011825,386,0,4937.074749049402,1,98123,1300000
8,7.192763066828449,1512,0,1071.541058970409,1,98123,855000
5,2.507561564569216,9739,0,2664.767292329386,1,98121,825000
4,6.4563497534350915,5981,0,3205.8517650321787,0,98141,439900
7,8.257966338439743,6183,0,2401.250576135126,1,98123,1439000
15,1.4407978856707515,255,0,7978.121742585748,1,98158,1850000
14,4.280188163632271,3290,0,6800.406915200617,1,98114,2485000
4,4.829481825660161,1440,0,2678.864849376061,1,98109,950000
2,0.5808596023673491,6748,0,9899.725515165395,1,98125,765000
14,8.652064348460787,408,0,3020.008658673145,1,98123,629000
7,5.75969013535042,5143,0,9841.110087986486,1,98143,749000
2,2.5206365448335104,9904,0,5294.403370149334,1,98124,850000
1,2.549152073030758,1417,0,1258.821290960772,1,98113,1200000
2,4.433994708371765,1420,0,7491.492753127804,1,98123,830000
14,8.920511167375306,1702,0,5788.721085666374,0,98116,910000
8,6.427146780969934,7838,0,9465.08299268892,1,98139,490000
1,6.2271610535124005,5741,0,4336.368226750037,1,98115,750000
8,6.492766863503028,8032,0,8137.796309652075,0,98117,1180000
1,6.891275682360617,477,0,7236.509139533307,0,98140,335000
9,6.36662530025428,6127,0,9974.380695241747,1,98142,566000
3,3.9346567665186334,9207,0,7830.853698132871,1,98114,1247500
1,0.9562357438889069,5105,0,7086.509426330136,1,98123,699950
14,3.52712770245706,8673,0,5241.241441793753,1,98123,1700000
6,7.038230447880712,7117,0,5143.399115392129,0,98125,255000
8,6.432275241531796,7062,0,5003.807675289863,1,98124,1900000
8,6.688648463106947,7628,0,789.8369355236746,1,98124,868500
2,4.3638299595923336,6961,0,801.2674237118694,1,98158,1900000
9,6.155135234069598,9855,0,9722.87883093144,1,98124,1065000
14,2.5361436222157328,7976,0,7990.600921037239,1,98124,835000
9,0.7016012481385526,6816,0,1857.2772735498665,0,98138,335000
8,4.340816655389732,387,0,44.790071272848394,0,98115,824900
5,0.6627618755260337,6555,0,2168.7384273937464,1,98140,1499000
4,6.29997454610363,6982,0,3232.935667658436,1,98161,668000
14,8.676300699664479,10658,0,9851.326738946538,1,98116,870000
15,0.6073498247802741,6273,0,6889.0138515727085,1,98113,1338600
4,2.5318769863192396,1166,0,864.0154192649676,1,98124,875000
4,0.5070753704472455,5778,0,6570.121788718124,0,98123,1480000
2,6.412917260310112,1849,0,1234.8283364792735,1,98123,850000
14,2.532442050183222,6938,0,9339.04226603798,1,98143,1712000
6,7.66472148034584,4132,0,9597.286395092553,0,98142,1650000
4,6.932322660046631,1105,0,9812.929609504243,1,98121,1375000
14,6.838794159317918,1776,0,5163.869596018721,0,98157,1278500
4,0.6708878129792173,10971,0,3249.8802057548965,1,98110,2840000
14,7.144174584714571,9986,0,8614.438648485491,1,98121,3050000
5,5.157010934799199,1754,0,2442.165091052948,1,98143,732000
6,0.942070710779035,682,0,2622.0789868202505,1,98113,590000
14,6.58512637132029,1757,0,7117.028485295665,1,98113,2650000
5,6.856784722518694,1082,0,6268.085756606368,1,98138,820000
5,6.46492065657356,1085,0,603.7231749976356,1,98113,870000
5,5.022182388489359,6357,0,7668.6711786536835,1,98123,910000
2,7.196961715940375,5431,0,7943.496785359086,1,98142,590000
9,6.820389101307774,5139,0,1099.0162964882247,1,98124,610000
4,3.859960962180383,5599,0,7054.459335286775,1,98141,1600000
14,0.6541038307647083,480,0,9207.37560314349,1,98159,1184000
15,4.343864486728333,8765,0,8979.790963110641,1,98124,826500
1,1.480725894064877,472,0,8720.187351487542,0,98141,275000
9,6.497525685290326,6335,0,9917.13567690621,1,98123,760000
14,7.428126736090383,810,0,4478.139209137183,1,98136,525000
14,3.0413575691484733,5025,0,3180.7267239554235,1,98121,720000
4,3.0364383098156202,7029,0,8362.536417495476,1,98157,1995000
