height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,target
11.0,272.0,445.0,1.375,0.39,0.8059999999999999,1.59,372.0,530.0,94.0,1
19.0,511.0,451.0,65.375,0.7,0.727,1.29,71.0,566.0,548.0,1
11.0,67.0,1395.0,3.556,0.3,0.573,1.63,631.0,313.0,43.0,1
9.0,131.0,448.0,31.429,0.218,0.578,1.03,840.0,521.0,223.0,1
11.0,245.0,1200.0,10.857,0.447,0.875,42.0,16.0,614.0,164.0,1
11.0,189.0,2600.0,22.429,0.297,0.741,1.35,164.0,1593.0,551.0,1
11.0,205.0,380.0,27.545,0.417,0.958,10.04,4645.0,1559.0,44.0,1
11.0,170.0,893.0,1.182,0.462,0.73,5.34,354.0,1015.0,82.0,1
23.0,25.0,5558.0,2.067,0.584,0.889,1.47,593.0,83.0,173.0,1
15.0,82.0,954.0,0.818,0.266,0.7440000000000001,1.63,246.0,2842.0,409.0,1
20.0,92.0,845.0,9.667,0.455,0.452,1.76,2599.0,2689.0,74.0,1
45.0,279.0,6384.0,3.417,0.247,0.507,1.73,136.0,1082.0,44.0,1
17.0,95.0,324.0,59.556,0.6,0.742,1.63,504.0,189.0,13.0,1
69.0,277.0,2882.0,27.429,0.7190000000000001,0.377,4.57,2150.0,150.0,2925.0,2
20.0,108.0,344.0,0.479,0.222,0.71,1.64,202.0,1409.0,8.0,1
42.0,407.0,1212.0,25.643,0.466,0.603,1.23,923.0,1113.0,835.0,1
13.0,419.0,390.0,13.071,0.344,0.8109999999999999,12.97,128.0,1190.0,637.0,1
95.0,337.0,4697.0,5.832999999999998,0.924,0.144,8.29,76.0,224.0,15.0,2
11.0,331.0,2097.0,26.923,0.841,0.405,2.79,425.0,559.0,564.0,1
20.0,144.0,318.0,12.1,0.309,0.911,4.65,434.0,3085.0,338.0,1
17.0,239.0,585.0,1.875,0.172,0.575,49.82,275.0,3254.0,73.0,1
11.0,158.0,870.0,11.786,0.393,0.5720000000000001,1.77,1087.0,1102.0,298.0,1
77.0,135.0,356.0,2.707,0.226,0.992,1.7,106.0,134.0,26.0,1
14.0,75.0,5304.0,10.036,0.377,0.378,3.15,755.0,1346.0,372.0,1
41.0,259.0,8500.0,22.833,0.897,0.235,8.14,548.0,4191.0,116.0,2
9.0,344.0,1837.0,24.111,0.535,0.606,1.3,280.0,1178.0,87.0,1
6.0,185.0,836.0,2.73,0.555,0.428,2.86,1260.0,753.0,85.0,1
11.0,271.0,913.0,10.333,0.168,0.687,2.3,424.0,25400.0,121.0,1
7.0,267.0,5026.0,56.556,0.428,0.782,1.34,358.0,1892.0,54.0,1
43.0,369.0,2296.0,23.75,0.898,0.343,1.98,395.0,753.0,65.0,1
28.0,314.0,264.0,1.2,0.386,0.53,4.14,199.0,2183.0,269.0,1
11.0,375.0,15.0,5.875,0.579,0.991,1.99,188.0,546.0,124.0,1
77.0,409.0,2820.0,3.625,0.213,0.716,1.49,124.0,4157.0,43.0,1
71.0,349.0,2745.0,2.222,0.262,0.8440000000000001,1.62,947.0,1094.0,481.0,1
11.0,183.0,4599.0,37.0,0.303,0.528,2.14,225.0,989.0,418.0,1
11.0,375.0,1962.0,13.857,0.912,0.974,1.74,638.0,218.0,318.0,1
11.0,218.0,1584.0,1.083,0.621,0.514,1.07,300.0,355.0,95.0,1
23.0,89.0,4602.0,11.68,0.472,0.935,2.46,345.0,524.0,409.0,1
11.0,89.0,981.0,57.778,0.402,0.97,1.62,2670.0,1178.0,199.0,1
19.0,197.0,1599.0,1.857,0.393,0.883,1.34,1671.0,1104.0,678.0,1
3.0,375.0,1344.0,29.333,0.261,0.858,7.95,847.0,557.0,88.0,1
55.0,82.0,184.0,7.143,0.426,0.8740000000000001,5.3,5572.0,26.0,162.0,1
17.0,158.0,255.0,4.0710000000000015,0.466,0.738,17.21,1664.0,279.0,306.0,1
11.0,271.0,2004.0,13.714,0.593,0.964,1.78,1136.0,438.0,24.0,1
16.0,69.0,5727.0,6.143,0.274,0.452,2.71,868.0,336.0,303.0,1
160.0,415.0,3000.0,0.013,0.118,0.157,11.67,658.0,1236.0,603.0,5
17.0,245.0,570.0,5.957000000000002,0.705,0.938,2.21,638.0,116.0,110.0,1
9.0,167.0,2484.0,7.9,0.234,0.746,4.28,597.0,157.0,168.0,1
11.0,214.0,3168.0,10.375,0.344,0.721,1.17,234.0,200.0,410.0,1
261.0,99.0,270.0,1.412,0.337,0.66,1.93,238.0,4152.0,477.0,1
6.0,170.0,154.0,1.143,0.247,0.636,2.67,155.0,570.0,530.0,1
11.0,269.0,109.0,1.6,0.329,0.5760000000000001,11.84,129.0,99.0,1218.0,1
23.0,183.0,25935.0,6.12,0.268,0.999,1.25,309.0,268.0,115.0,1
10.0,189.0,490.0,1.2,0.302,0.863,4.61,41.0,3426.0,150.0,1
2.0,265.0,2484.0,7.25,0.158,0.873,62.0,442.0,121.0,330.0,2
11.0,130.0,49.0,4.0,0.382,0.96,4.39,2502.0,2297.0,405.0,1
7.0,83.0,1352.0,4.0,0.289,0.889,2.82,354.0,1290.0,58.0,1
26.0,340.0,3250.0,23.727,0.255,0.851,4.08,181.0,332.0,799.0,1
14.0,125.0,1440.0,25.25,0.846,0.7859999999999999,1.05,102.0,73.0,224.0,1
11.0,121.0,2596.0,2.286,0.403,0.589,4.97,469.0,6057.0,676.0,1
94.0,537.0,1648.0,154.33,0.636,0.359,66.0,11.0,307.0,353.0,2
5.0,71.0,2964.0,9.8,0.324,0.8270000000000001,1.35,610.0,1244.0,116.0,1
25.0,203.0,609.0,15.2,0.24,0.401,2.6,236.0,575.0,160.0,1
11.0,306.0,1638.0,1.95,0.219,0.929,9.17,1773.0,397.0,119.0,1
15.0,307.0,144.0,4.091,0.931,0.556,3.68,314.0,36.0,51.0,1
14.0,226.0,6784.0,13.222,0.234,0.467,1.41,810.0,223.0,81.0,1
105.0,239.0,590.0,19.6,0.728,0.637,1.8,1240.0,525.0,161.0,5
13.0,511.0,249.0,1.2,0.443,0.981,1.86,2137.0,547.0,421.0,1
16.0,19.0,8640.0,23.25,0.2,0.7979999999999999,4.36,151.0,266.0,388.0,1
11.0,80.0,6672.0,16.285999999999998,0.336,0.7809999999999999,1.3,469.0,3793.0,11.0,1
11.0,123.0,280.0,2.286,0.313,0.863,1.58,3155.0,1039.0,275.0,1
37.0,344.0,88.0,26.5,0.773,0.73,1.25,99.0,132.0,278.0,1
11.0,128.0,3876.0,0.5710000000000001,0.195,0.937,1.16,56.0,904.0,203.0,1
98.0,210.0,477.0,4.893,0.584,0.258,4.08,5572.0,631.0,136.0,3
74.0,22.0,261.0,2.125,0.397,0.992,14.53,2252.0,1687.0,311.0,1
23.0,38.0,287.0,57.778,0.341,0.721,5.5,96.0,1182.0,530.0,1
17.0,160.0,4450.0,2.4290000000000003,0.362,0.778,17.51,991.0,360.0,786.0,1
18.0,177.0,3840.0,1.2,0.542,0.542,1.42,295.0,501.0,96.0,1
24.0,85.0,440.0,162.5,0.225,0.936,6.86,15.0,668.0,135.0,1
11.0,263.0,2255.0,2.571,0.376,0.946,1.43,56.0,2771.0,465.0,1
8.0,261.0,1184.0,0.667,0.199,0.625,1.98,186.0,800.0,486.0,1
22.0,122.0,6285.0,19.5,0.234,0.684,2.08,207.0,2594.0,18.0,1
18.0,314.0,24.0,12.6,0.546,0.532,1.63,299.0,1693.0,27.0,1
11.0,176.0,9982.0,49.9,0.2,0.7190000000000001,1.45,184.0,323.0,22.0,1
804.0,255.0,3972.0,9.375,0.6920000000000001,0.8009999999999999,38.0,419.0,1363.0,11.0,2
25.0,424.0,423.0,1.714,0.474,0.578,3.2,389.0,80.0,41.0,1
11.0,184.0,387.0,6.0,0.461,0.853,2.79,425.0,1160.0,15.0,1
13.0,303.0,2844.0,0.5710000000000001,0.568,0.748,10.33,2683.0,575.0,427.0,1
63.0,297.0,924.0,6.2,0.5489999999999999,0.599,5.84,209.0,2484.0,203.0,3
11.0,148.0,369.0,24.333,0.337,0.723,8.55,89.0,3168.0,228.0,1
10.0,211.0,644.0,16.778,0.338,0.944,3.15,24.0,1501.0,31.0,1
11.0,38.0,300.0,28.385,0.24,0.647,2.88,258.0,130.0,637.0,1
11.0,261.0,288.0,0.667,0.388,0.741,1.94,50.0,5737.0,278.0,1
24.0,57.0,1680.0,7.125,0.316,0.727,1.75,502.0,3262.0,289.0,1
53.0,463.0,2500.0,3.556,0.117,0.296,4.58,327.0,2157.0,632.0,5
63.0,84.0,2790.0,24.0,0.5660000000000001,0.56,3.38,398.0,1643.0,839.0,3
