height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,target
11.0,123.0,494.0,21.857,0.455,0.595,9.5,245.0,408.0,31.0,1
13.0,198.0,1863.0,4.5710000000000015,0.392,0.596,1.87,580.0,2282.0,126.0,1
11.0,256.0,644.0,5.4,0.451,0.53,1.05,86.0,756.0,51.0,1
3.0,74.0,1056.0,17.778,0.375,0.727,1.03,72.0,1272.0,53.0,1
11.0,433.0,49.0,4.875,0.359,0.959,2.51,235.0,147.0,463.0,1
9.0,87.0,200.0,10.778,0.216,0.792,4.87,274.0,335.0,48.0,1
3.0,216.0,68.0,8.2,0.365,0.56,3.05,1007.0,456.0,444.0,1
14.0,108.0,189.0,27.111,0.428,0.7020000000000001,3.88,1392.0,915.0,203.0,1
11.0,80.0,384.0,20.222,0.434,0.585,3.88,277.0,1497.0,391.0,1
3.0,192.0,165.0,0.5710000000000001,0.315,0.526,34.0,2272.0,1240.0,485.0,1
7.0,42.0,3180.0,0.5710000000000001,0.318,0.965,3.22,313.0,709.0,388.0,1
17.0,409.0,15.0,14.5,0.463,0.992,2.42,128.0,4025.0,178.0,1
26.0,183.0,2747.0,7.375,0.344,0.984,1.81,19.0,485.0,160.0,1
14.0,293.0,1352.0,1.091,0.362,0.732,3.11,1459.0,1147.0,117.0,1
93.0,96.0,80.0,2.7110000000000003,0.504,0.939,5.2,385.0,606.0,222.0,1
26.0,93.0,150.0,13.917,0.268,0.475,2.77,259.0,1237.0,444.0,1
11.0,105.0,8160.0,2.714,0.383,0.847,1.98,887.0,529.0,356.0,1
11.0,511.0,5762.0,3.25,0.395,0.6920000000000001,3.44,2248.0,99.0,33.0,1
23.0,497.0,1505.0,5.332999999999998,0.311,0.62,11.28,244.0,1205.0,447.0,1
39.0,197.0,350.0,13.625,0.485,0.368,2.17,658.0,970.0,495.0,1
11.0,80.0,4824.0,0.9,0.203,0.78,1.4,3496.0,2222.0,461.0,1
11.0,356.0,513.0,14.636,0.347,0.807,4.71,12631.0,6134.0,420.0,1
31.0,96.0,495.0,33.667,0.316,0.476,1.74,344.0,140.0,63.0,1
59.0,238.0,1351.0,1.375,0.458,0.908,12.29,56.0,146.0,228.0,1
11.0,37.0,1337.0,74.0,0.317,0.863,1.46,24.0,672.0,33.0,1
9.0,203.0,575.0,0.667,0.547,0.7979999999999999,1.28,862.0,328.0,664.0,1
17.0,412.0,624.0,34.444,0.251,0.831,4.55,655.0,6057.0,279.0,1
