height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,target
95.0,322.0,5762.0,8.7,0.611,0.304,9.4,832.0,815.0,669.0,2
11.0,74.0,304.0,3.333,0.246,0.784,1.35,230.0,62.0,160.0,1
11.0,23.0,5096.0,22.929,0.322,0.8490000000000001,2.27,260.0,2049.0,140.0,1
23.0,160.0,721.0,413.0,0.77,0.765,2.02,279.0,236.0,59.0,1
16.0,199.0,328.0,7.8889999999999985,0.188,0.4920000000000001,1.0,2695.0,422.0,144.0,1
26.0,282.0,2070.0,12.111,0.6829999999999999,0.066,1.81,1636.0,225.0,160.0,1
23.0,343.0,15580.0,12.813,0.202,0.914,32.11,2792.0,4287.0,83.0,1
12.0,500.0,2736.0,5.75,0.512,0.433,2.08,767.0,372.0,198.0,1
12.0,52.0,344.0,27.222,0.232,0.47,2.26,582.0,1771.0,109.0,1
11.0,511.0,72.0,86.0,0.301,0.701,3.17,222.0,773.0,275.0,1
39.0,191.0,432.0,57.0,0.123,0.496,2.2,250.0,664.0,718.0,2
311.0,130.0,2852.0,13.7,0.08,0.5529999999999999,1.9,641.0,481.0,160.0,1
11.0,271.0,869.0,34.286,0.175,0.8859999999999999,2.09,230.0,388.0,492.0,1
20.0,12.0,360.0,3.36,0.424,0.755,1.37,185.0,304.0,447.0,1
38.0,23.0,3322.0,20.571,0.583,0.966,1.52,302.0,1997.0,190.0,1
85.0,393.0,1976.0,279.0,0.875,0.4920000000000001,4.57,580.0,1091.0,352.0,2
1.0,155.0,2322.0,34.0,0.187,0.408,8.59,693.0,849.0,326.0,2
13.0,535.0,232.0,6.167000000000002,0.337,0.964,2.3,360.0,537.0,99.0,1
71.0,120.0,819.0,2.4290000000000003,0.463,0.927,2.39,2670.0,354.0,27.0,1
10.0,170.0,500.0,14.412,0.2,0.6809999999999999,4.28,1053.0,2810.0,418.0,1
7.0,397.0,1488.0,7.167000000000002,0.378,0.813,117.8,7358.0,972.0,718.0,1
84.0,221.0,610.0,5.25,0.349,0.583,7.55,305.0,1703.0,186.0,1
3.0,331.0,432.0,69.0,0.165,0.784,2.87,285.0,1526.0,661.0,2
60.0,294.0,552.0,26.688,0.306,0.938,3.12,499.0,815.0,34.0,1
24.0,348.0,657.0,0.636,0.199,0.561,1.73,596.0,398.0,405.0,1
14.0,185.0,2190.0,23.143,0.394,0.7020000000000001,6.13,19.0,2670.0,261.0,1
17.0,80.0,60.0,3.143,0.573,0.8170000000000001,4.39,26693.0,289.0,482.0,1
10.0,74.0,5621.0,12.222,0.918,0.901,1.95,560.0,1505.0,47.0,1
77.0,114.0,460.0,5.7,0.625,0.393,1.91,7667.0,15523.0,178.0,1
11.0,510.0,2928.0,27.438,0.16,0.999,5.09,1424.0,10437.0,564.0,1
31.0,97.0,220.0,24.333,0.444,0.8370000000000001,23.62,1602.0,112.0,351.0,1
17.0,220.0,434.0,16.667,0.429,0.77,1.2,505.0,570.0,56.0,1
11.0,79.0,64.0,1.9,0.248,0.318,16.66,478.0,687.0,121.0,1
64.0,251.0,488.0,11.182,0.322,0.379,1.21,1490.0,1715.0,316.0,1
11.0,550.0,4901.0,2.7,0.453,0.7829999999999999,1.34,132.0,3063.0,60.0,1
15.0,319.0,3160.0,25.889,0.43,0.511,7.36,8.0,881.0,39.0,1
11.0,114.0,4590.0,2.333,0.268,0.794,2.59,525.0,1758.0,93.0,1
9.0,217.0,1107.0,41.417,0.298,0.501,1.84,1636.0,995.0,59.0,1
25.0,281.0,2403.0,4.5,0.371,0.809,1.36,19430.0,93.0,613.0,1
10.0,510.0,5872.0,123.0,0.368,0.919,2.36,2273.0,2531.0,396.0,1
41.0,400.0,5720.0,9.182,0.213,0.8759999999999999,1.43,632.0,2670.0,575.0,1
19.0,262.0,6224.0,2.6,0.765,0.986,1.4,668.0,4349.0,48.0,1
11.0,303.0,5733.0,0.5710000000000001,0.395,0.772,9.32,517.0,3293.0,158.0,1
17.0,79.0,3141.0,56.556,0.268,0.929,1.97,376.0,1804.0,114.0,1
41.0,157.0,1647.0,28.214,0.908,0.292,1.26,371.0,806.0,585.0,1
105.0,128.0,513.0,37.429,0.54,0.066,7.05,893.0,1215.0,368.0,5
77.0,89.0,1561.0,22.44400000000001,0.079,0.537,1.39,228.0,618.0,12.0,1
23.0,186.0,35.0,3.529,0.202,0.961,2.27,509.0,1965.0,49.0,1
7.0,497.0,1029.0,4.833,0.556,0.885,3.21,647.0,4453.0,116.0,1
52.0,207.0,770.0,27.222,0.638,0.83,39.0,433.0,286.0,343.0,5
9.0,350.0,350.0,30.429,0.363,0.867,1.28,241.0,2125.0,407.0,1
101.0,141.0,3141.0,15.375,0.189,0.889,1.49,43.0,430.0,50.0,1
16.0,145.0,1236.0,2.2,0.289,0.845,4.33,776.0,530.0,44.0,1
30.0,291.0,800.0,2.714,0.6,0.48,1.64,7861.0,1204.0,10.0,1
11.0,409.0,2241.0,6.3,0.252,0.765,2.75,1122.0,334.0,129.0,1
18.0,272.0,256.0,8.125,0.077,0.498,6.02,227.0,3863.0,209.0,1
