age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
18,6,265335,13,11,5,8,0,2,0,107,200,22,27,0
19,6,1315534,0,11,4,1,3,4,1,103,136,94,27,0
37,6,1087718,13,11,4,4,0,2,0,6687,957,39,27,0
17,6,1286778,13,15,5,1,5,0,0,6559,1349,34,27,0
19,6,1321976,13,4,6,8,4,1,1,108,213,19,16,0
19,6,1417876,13,11,4,8,1,3,0,125,1321,41,5,0
20,6,230646,13,10,4,1,3,3,0,116,381,46,27,0
18,6,1370119,13,9,4,1,2,1,1,6708,304,46,27,0
18,6,1356069,13,4,5,8,5,4,0,114,279,30,27,0
39,0,413675,2,12,6,2,1,1,1,7677,957,28,29,1
19,6,94955,13,12,2,5,3,3,1,114,267,46,26,0
18,6,22176,5,9,6,1,3,0,1,41961,526,48,27,0
19,6,122257,13,5,0,8,4,0,1,112,584,30,27,0
19,6,53271,13,10,4,8,4,1,1,103,144,60,27,0
19,6,231937,13,12,5,8,3,2,0,12729,922,71,4,0
18,6,1357892,13,11,5,8,0,0,0,116,965,48,15,0
18,6,490930,13,14,4,1,4,0,0,12580,302,18,27,0
20,6,483839,13,8,5,8,3,3,0,33721,468,82,27,0
19,6,1349237,13,9,3,8,3,3,0,141,232,92,12,0
55,0,209477,7,12,1,6,0,0,0,10062,1469,56,37,1
19,1,1289970,10,9,2,8,3,2,0,41374,269,13,27,0
20,6,404179,13,9,3,8,2,4,1,12749,393,19,27,0
19,6,1368684,13,12,5,1,0,0,1,12895,1101,31,6,0
19,6,195580,13,10,4,6,0,0,0,110,93,31,25,0
37,2,146763,3,13,6,11,2,1,1,24667,1356,60,10,1
24,1,415802,12,12,1,10,5,2,0,9193,1475,61,30,1
18,6,492569,13,15,2,1,1,3,0,12845,1010,21,27,0
55,2,187721,10,12,6,0,3,4,0,10257,1451,60,40,1
17,6,186404,13,12,0,8,2,0,1,12823,191,12,12,0
42,2,504267,14,12,6,13,2,1,0,7590,1410,60,11,1
18,6,96117,3,9,4,1,1,0,0,12826,451,36,12,0
