age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19,6,189754,13,11,6,1,2,3,0,107,200,68,27,0
18,6,866328,13,12,3,8,4,3,0,103,136,64,16,0
47,5,209477,11,4,1,2,5,2,0,7677,1469,53,20,1
20,5,1286778,13,4,0,8,5,1,0,108,213,37,27,0
19,6,266729,13,12,3,1,2,3,0,125,922,22,27,0
19,6,525431,13,14,6,0,4,2,1,116,965,16,27,0
45,0,777953,11,11,6,13,5,3,0,25658,573,60,13,1
17,6,504267,13,15,5,1,4,3,0,12729,304,15,5,0
19,6,490930,5,13,4,8,4,0,1,6708,1101,37,5,0
70,0,151692,6,4,6,10,5,2,1,24667,526,60,20,1
37,6,150353,13,11,4,1,3,3,1,114,1030,60,2,0
30,6,1417876,13,4,3,8,2,0,1,114,279,68,5,0
19,6,1370119,13,5,6,8,2,0,1,112,267,68,18,0
19,5,230646,13,9,3,8,3,1,0,103,144,8,12,0
19,6,32345,13,4,0,1,0,0,0,6896,302,30,27,0
29,0,170588,10,9,6,12,5,4,1,25880,584,60,3,1
19,6,1356069,13,15,5,1,1,4,1,116,232,82,5,0
19,6,1357892,13,5,4,1,2,0,0,141,1010,13,16,0
20,6,1349237,13,5,3,1,1,2,1,6825,269,48,27,0
47,2,195580,11,4,1,0,0,1,1,10062,1356,60,17,1
19,6,1289970,6,12,3,1,0,4,0,110,393,30,27,0
19,6,94955,13,15,0,1,5,0,1,41961,1013,56,31,0
20,6,1368684,13,12,0,1,0,4,0,6797,191,43,27,0
50,2,766209,15,9,1,2,5,4,1,7590,1473,60,31,1
18,6,492569,13,12,3,1,1,2,0,113,481,12,40,0
20,6,519864,13,5,5,0,3,2,0,127,451,21,17,0
55,4,166292,7,15,2,2,4,1,0,9193,1475,60,40,1
54,1,146763,15,12,2,4,2,2,0,29186,741,60,38,1
18,6,1331301,13,9,6,8,5,1,0,12749,411,31,32,0
24,2,265335,12,15,2,12,1,3,0,8190,1410,60,38,1
20,6,1350757,13,5,3,1,2,0,0,100,1001,22,27,0
17,6,117485,13,9,6,8,4,0,1,10176,663,9,30,0
53,4,413675,14,4,2,10,5,4,0,27540,640,41,10,1
17,6,1426735,13,13,4,1,1,1,1,12895,1393,39,33,0
17,6,1087718,13,12,1,0,2,1,1,6782,347,25,27,0
18,6,505496,13,12,6,5,2,4,1,106,457,13,27,0
61,4,816707,10,5,1,3,0,2,1,10257,922,60,16,1
19,6,262175,13,10,4,1,2,0,1,112,287,45,27,0
20,1,1268624,13,12,6,8,2,4,0,33721,197,46,27,0
42,2,22176,7,15,1,3,4,2,0,13156,1395,60,19,1
19,6,501589,13,14,0,8,4,3,1,145,444,32,12,0
20,6,1311549,13,13,3,4,2,0,0,137,1028,36,27,0
19,6,404179,13,15,5,8,4,4,0,12823,304,46,21,0
55,3,224516,8,10,1,3,0,0,0,8125,1385,61,0,1
17,6,650016,13,12,4,8,5,0,0,129,1230,71,27,0
31,1,248949,7,14,2,12,4,1,1,27056,1550,60,0,1
17,6,1345020,13,12,4,1,1,2,0,6577,321,15,27,0
19,6,1471232,13,5,4,8,2,4,0,12826,1003,42,27,0
18,6,1439614,13,5,2,1,1,3,0,6822,391,48,27,0
20,5,32784,13,9,0,1,3,4,0,138,901,60,27,0
58,4,179807,12,16,3,5,3,1,0,11288,965,61,40,1
17,6,1396056,13,9,4,1,4,1,0,114,300,59,27,0
57,5,61015,9,4,1,7,0,3,0,11343,1497,60,38,1
19,6,19524,13,15,5,8,4,2,0,107,471,31,32,0
20,6,502089,13,12,4,8,3,0,1,135,405,31,27,0
20,6,415802,11,12,2,1,3,0,1,6957,266,25,27,0
19,6,499732,13,13,4,1,3,4,0,41374,203,31,34,0
48,0,634290,1,15,6,3,2,3,1,27118,1498,61,20,1
17,6,176348,13,9,5,8,0,3,0,116,250,51,27,0
20,6,1476564,13,12,3,8,3,2,1,6736,386,39,27,0
66,1,175085,14,10,1,11,1,0,1,26820,1492,60,21,1
19,6,484608,13,12,0,8,2,0,0,12811,952,94,5,0
49,3,43038,11,15,3,12,1,4,1,11081,1030,60,19,1
20,6,53571,13,12,5,1,0,1,0,12605,333,39,33,0
18,6,505092,13,13,6,8,1,0,0,6190,494,46,5,0
19,2,1360432,13,5,4,1,0,0,1,118,181,19,26,0
70,1,152517,8,12,2,7,3,3,0,24777,643,92,32,1
20,6,653539,13,4,5,8,4,1,0,103,995,58,11,0
19,6,545920,13,13,0,1,0,3,0,126,1260,31,32,0
18,1,186404,13,11,5,1,5,4,0,32981,403,71,27,0
17,6,1314418,13,4,0,1,1,3,0,42099,1197,34,27,0
35,6,300502,13,12,6,1,3,0,0,142,1067,10,33,0
20,6,1370094,13,10,0,3,0,2,1,112,135,39,13,0
17,6,1380052,13,8,4,8,3,4,0,6786,448,10,21,0
56,3,585764,14,13,3,2,1,4,0,27490,1453,60,19,1
20,6,47798,13,13,6,1,2,2,0,44607,273,9,27,0
49,4,45626,8,12,1,10,0,2,0,31561,11,94,24,1
19,6,1425243,13,12,6,8,3,4,0,107,1016,9,5,0
18,4,282939,13,12,0,1,3,0,0,128,326,59,33,0
17,6,1367520,13,10,3,1,0,1,0,6906,956,37,5,0
19,6,175257,13,12,0,1,4,1,1,111,1186,25,29,0
33,0,26502,10,12,0,11,5,4,1,26202,1506,60,29,1
19,6,494976,13,12,3,8,2,4,1,6423,316,31,27,0
37,0,206987,10,9,1,9,0,0,1,11669,1479,60,40,1
19,6,705983,13,10,1,8,0,0,0,126,1029,3,27,0
18,6,37306,13,9,3,1,2,0,0,119,283,9,27,0
20,6,338444,13,12,4,8,0,1,0,149,495,33,26,0
41,3,25035,12,14,0,6,1,1,1,7695,1493,61,21,1
23,0,190460,12,14,1,12,4,3,0,8204,1010,61,36,1
19,5,1435123,13,9,4,1,4,4,1,106,149,32,27,0
19,6,1349041,13,5,0,3,2,1,1,33893,301,30,27,0
18,6,69212,13,10,4,8,4,0,1,128,135,60,27,0
19,6,35444,6,5,1,1,1,0,0,114,285,49,26,0
19,6,1431053,13,13,4,8,0,2,0,136,926,1,17,0
19,6,1340334,13,4,0,1,2,3,0,113,455,24,32,0
