age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
18,6,170588,13,5,6,8,0,2,0,107,573,65,3,0
17,6,490930,13,9,0,1,3,4,0,103,136,48,27,0
18,3,122257,3,11,4,1,1,0,1,108,213,30,34,0
18,6,1286778,13,8,4,1,0,0,0,125,381,4,27,0
18,6,1321976,13,11,5,8,2,1,1,116,957,30,30,0
18,6,117485,13,13,1,8,2,0,0,41961,922,68,27,0
19,6,42658,13,4,5,1,2,1,0,12729,283,32,39,0
20,6,40855,13,13,5,1,0,2,0,114,144,45,27,0
19,4,166292,13,4,4,8,5,4,0,33721,965,39,27,0
18,6,1349237,13,12,1,1,2,0,0,12749,232,30,5,0
47,2,1087718,12,12,2,10,0,1,0,10062,957,19,1,1
53,0,413675,14,13,4,10,3,3,1,25658,922,60,0,1
39,6,1289970,13,12,4,8,5,0,0,112,1101,31,4,0
19,4,1368684,13,9,4,8,1,2,0,103,584,36,15,0
45,2,30033,5,4,1,11,5,0,1,8190,1349,45,8,1
18,6,1331301,13,12,0,1,3,4,1,141,393,31,27,0
17,6,88835,13,5,1,1,4,3,0,110,1030,31,33,0
42,0,265335,12,14,0,0,5,0,1,9193,1451,60,3,1
18,6,1350757,13,12,3,8,4,3,0,113,93,3,27,0
19,6,404179,13,9,6,8,2,2,0,127,259,51,27,0
19,6,150353,13,15,5,8,2,3,1,100,481,18,3,0
47,2,32784,12,9,4,11,0,2,1,24667,1473,60,14,1
37,4,68036,2,12,1,2,2,2,1,8125,1550,61,29,1
19,6,1268624,13,9,0,10,2,2,0,106,451,31,27,0
19,6,61015,13,12,5,8,0,3,0,112,411,48,27,0
17,6,1311549,13,11,0,1,0,2,1,6687,347,25,5,0
17,6,1345020,13,12,5,8,5,2,1,6559,1010,64,27,0
24,6,415802,13,12,6,12,4,1,0,145,457,46,5,0
19,6,1471232,0,12,4,1,4,4,0,137,1001,65,26,0
17,6,43038,13,14,0,8,2,2,1,32981,287,41,27,0
19,6,1439614,13,12,3,8,0,0,1,12845,197,4,14,0
18,2,53271,13,5,0,8,1,1,0,6708,444,39,2,0
37,5,209477,12,9,1,10,5,1,0,25880,1497,60,8,1
35,0,171404,10,15,1,12,0,1,0,10257,965,60,35,1
20,6,1049018,13,4,0,8,4,1,1,12823,926,6,27,0
19,6,1476564,13,10,2,8,2,0,0,12826,304,59,8,0
19,6,1360432,13,13,4,8,1,2,1,33893,321,30,34,0
20,6,777953,13,12,3,8,1,4,1,6190,391,31,34,0
20,6,483839,13,9,5,1,0,0,0,6896,300,25,30,0
23,0,230646,0,5,1,11,5,2,1,13156,1498,60,17,1
17,6,1314418,13,15,0,1,3,2,0,129,1230,25,5,0
20,6,1465777,2,4,0,8,4,3,1,41374,977,71,26,0
19,6,1370094,13,11,4,1,0,3,0,12605,471,8,33,0
20,6,1380052,13,15,4,1,2,4,0,42099,405,94,18,0
18,3,525431,13,13,4,1,4,2,1,121,266,31,28,0
19,6,1290397,13,5,1,8,4,3,0,138,1003,30,10,0
17,6,51932,1,4,4,1,3,2,0,107,203,62,34,0
50,0,19524,10,12,1,4,1,0,1,8204,741,22,8,1
18,6,492569,13,12,4,8,0,1,0,135,400,42,27,0
17,6,1367520,13,12,0,8,4,2,0,116,901,12,5,0
70,4,248949,10,10,6,12,5,1,1,8420,1492,60,24,1
20,6,519864,13,9,0,8,3,0,0,118,250,58,27,0
19,6,505496,13,12,5,8,1,1,0,36741,333,99,27,0
24,4,146763,15,12,1,5,0,3,1,11713,1453,61,21,1
19,6,1435123,13,12,5,8,2,3,0,35242,952,55,5,0
20,6,1349041,13,15,4,1,3,0,1,34834,181,60,27,0
39,4,766209,12,9,1,9,4,2,1,29186,1506,60,15,1
18,6,1316940,13,12,5,8,3,2,0,126,995,71,37,0
19,6,504267,2,12,4,1,1,1,1,34886,1260,27,11,0
20,6,501589,13,8,0,8,3,2,1,12935,1137,38,12,0
17,6,447471,4,12,0,1,1,3,0,12774,1067,32,11,0
18,6,268449,13,11,6,1,2,3,0,116,403,82,27,0
18,6,195580,13,12,2,2,2,1,1,142,281,50,5,0
17,6,266729,13,13,3,2,2,1,0,44607,375,15,5,0
18,6,1340334,13,12,5,5,3,2,1,128,135,96,28,0
49,6,1387295,13,10,0,8,0,0,0,107,1356,39,5,0
62,3,22620,0,12,1,0,1,4,1,11343,663,61,39,1
29,4,780667,15,5,0,5,5,3,1,27540,1479,60,1,1
55,0,37306,10,10,1,12,0,0,1,11081,640,60,25,1
20,6,1306713,13,14,0,1,2,4,0,111,273,61,30,0
42,2,151147,10,12,1,13,1,1,1,9290,1493,60,32,1
19,6,152517,13,9,3,8,3,2,0,126,326,46,27,0
19,6,502089,13,4,5,8,5,3,0,6825,1016,68,27,0
23,6,47798,13,10,3,8,0,2,1,119,956,26,2,0
45,2,825868,12,12,1,5,0,1,0,11669,1475,61,37,1
19,6,650016,13,13,1,8,4,2,1,106,283,26,27,0
20,6,499732,13,12,0,8,2,0,0,128,1186,22,5,0
61,3,162974,11,12,1,13,5,4,1,15239,1410,61,29,1
18,6,69212,13,12,3,8,2,2,0,34640,495,46,27,0
19,6,1357154,13,9,5,8,3,3,0,43231,1029,70,27,0
20,6,1413986,13,9,2,8,3,0,0,114,364,62,33,0
31,0,179807,14,10,6,6,5,3,0,10539,1440,60,21,1
19,6,159730,13,9,4,8,0,3,0,124,149,16,25,0
18,6,157004,13,11,3,8,1,2,0,103,301,30,27,0
37,6,108088,1,15,2,8,1,3,0,136,1044,30,27,0
40,2,210034,15,11,2,12,3,1,1,8313,1466,61,15,1
42,6,123262,13,13,4,8,3,2,0,113,135,19,7,0
20,6,1286349,13,4,6,8,2,0,0,118,285,71,28,0
19,6,484608,13,9,3,8,5,2,0,117,926,30,27,0
62,3,802076,10,9,2,12,4,2,0,11127,1030,60,13,1
20,6,374876,3,12,3,8,4,0,0,33062,1692,7,11,0
21,0,262175,10,11,1,11,1,2,1,13424,1619,60,7,1
18,6,1469268,13,5,3,0,0,3,1,35200,230,26,27,0
19,6,1352890,13,14,4,8,0,2,0,6797,269,5,12,0
20,6,1382588,13,12,0,2,0,2,1,114,455,53,5,0
49,2,26502,14,5,1,0,5,1,1,8644,1010,61,5,1
19,5,1376724,13,4,5,8,5,3,1,42880,205,38,27,0
19,6,505092,3,12,3,1,0,1,0,150,1113,72,5,0
18,6,1358287,13,12,5,1,2,1,0,123,1026,38,27,0
19,6,135863,13,12,2,8,3,0,0,12814,136,39,27,0
20,6,1406900,13,11,3,5,1,2,1,6801,293,20,27,0
24,4,53571,14,13,0,11,5,1,1,9942,1013,60,40,1
73,2,155931,7,15,1,13,5,2,1,7677,1574,61,10,1
19,6,1368443,13,15,6,8,2,3,1,116,299,60,15,0
41,6,103160,13,4,5,9,1,3,0,103,1129,40,5,0
19,6,1286111,13,9,5,1,5,4,1,114,1001,53,27,0
44,0,45626,4,12,1,13,5,3,1,7590,1529,61,4,1
17,6,1330161,13,10,3,8,3,1,0,12902,354,31,39,0
19,6,1350308,13,9,4,7,3,3,1,6782,959,17,27,0
19,6,187721,13,5,5,8,2,3,0,113,433,17,27,0
18,6,1475273,13,9,3,8,1,1,0,138,293,49,5,0
19,6,1318022,13,12,5,8,2,0,0,42925,410,26,32,0
43,1,156079,0,14,1,2,5,4,0,27118,1629,60,28,1
19,6,25035,13,13,0,8,0,2,0,39461,207,13,5,0
19,6,1363733,13,12,4,1,3,0,1,107,1122,59,27,0
43,3,795605,10,12,4,10,1,3,0,8285,1395,60,12,1
20,6,1432616,13,8,3,1,3,3,1,115,989,30,27,0
18,6,1326144,13,12,0,1,0,3,1,34144,1107,24,27,0
19,6,1366910,13,12,4,1,0,3,1,128,279,20,15,0
18,6,1372850,13,12,4,8,2,0,0,109,1054,20,27,0
18,6,634290,13,11,2,8,3,0,0,42716,1298,80,32,0
18,6,79487,6,11,6,8,3,3,0,115,1385,38,27,0
55,2,224516,0,9,5,10,3,0,1,8266,1500,61,9,1
18,6,1399934,13,12,4,8,2,0,1,12049,946,30,39,0
64,3,267750,10,9,1,9,5,2,1,10954,1324,60,37,1
18,6,1279592,13,12,3,1,0,2,0,116,457,25,3,0
17,6,218337,13,13,0,8,1,4,0,121,381,30,16,0
19,6,1456611,13,15,6,8,5,4,0,102,338,36,33,0
