state_code,lat,lon,bird,lat_zone
13,38.75905023251577,-74.36446989540393,12,2
50,32.675185813358105,-96.74527962739457,27,1
48,38.94935236114391,-134.67761892682108,22,2
43,45.22939254322795,-75.95849461108682,29,2
36,44.33140666020878,-124.8455739628835,27,2
25,33.728274285630505,-100.95071814876995,21,2
5,20.36912825508965,-106.46322731268393,20,2
44,42.02130812318102,-85.88969439318618,26,2
36,31.979980595365582,-88.63877252293588,25,2
14,19.421817046570364,-73.7615373751679,12,2
45,31.128392270527186,-95.06681272544972,21,2
18,41.48853560958232,-93.03966796101257,17,2
42,32.61289236629239,-95.25823440445,23,2
17,44.1817265568145,-135.6462664525781,29,2
36,40.87991559149495,-154.13882063405939,13,2
34,37.36886591122831,-95.12724062367643,24,2
45,31.15879948238858,-123.53546780030054,3,2
40,31.067363562501626,-126.98989264158624,27,2
45,34.05775890676492,-93.87379601345562,23,2
23,29.644657365925738,-109.04546872945622,29,2
7,38.54551846218199,-96.58908477661922,21,2
42,33.164067082657404,-91.25412454152941,21,1
7,27.539348715225383,-99.7165613449952,29,2
36,46.0895493300917,-92.15502031151208,25,0
33,45.21618744996504,-105.88760014997959,18,2
45,39.98211491250329,-75.15669634782296,22,2
9,38.38597307813899,-78.29741408781896,3,2
50,46.52704622064538,-83.1513103678034,1,2
50,39.795206591462076,-127.28841720428761,27,2
40,35.34439115676607,-91.27379578197755,20,2
48,31.972954801686278,-92.02044733270132,3,2
13,40.776283637200116,-90.52668456189629,1,2
34,44.64250315716685,-109.73221688138356,26,2
27,36.98559745662261,-95.3215463421823,22,2
35,35.458149624533775,-118.12479036042146,25,2
14,38.40379356919383,-126.17717764008627,20,2
24,38.6485080686577,-109.04546872945622,22,2
19,44.69372312152227,-91.89617142947893,26,2
7,30.923361048635385,-127.36621300817629,29,2
35,39.8008393289622,-104.27304106921567,26,2
47,32.004102583175744,-110.66781666218905,29,2
10,30.659076562267924,-89.63641694535285,26,2
10,40.44055276183283,-73.29220918009392,13,2
50,38.81924118827332,-112.20617740179678,19,2
32,41.370993870217234,-78.17534925225243,3,2
39,45.52265065294363,-76.33666674991305,26,2
4,31.245965104679897,-100.89099228403947,29,2
16,45.04896131554991,-102.12905392286063,20,2
44,45.58074980751525,-94.02353498074022,20,2
48,37.02769425102174,-122.1940711728019,19,2
9,30.50942340596162,-95.61609696058213,29,2
40,32.173906158172514,-94.2034319629096,21,2
8,45.84520609428791,-161.41483464947052,27,2
4,35.11702387400225,-80.59444611318074,15,2
29,40.81290902061042,-115.56170103736525,26,2
17,38.0246953929546,-106.522635220932,22,2
3,36.11654612756428,-83.56650082873954,13,2
37,39.33074178661908,-75.97613089974718,1,2
30,33.1052632573859,-90.98575587833881,29,2
28,33.84223140879649,-79.56152958383932,14,2
49,41.476279060073956,-67.14,2,2
18,39.45565975933735,-78.31564297050686,20,2
17,39.01393139800835,-119.82214454148715,18,2
7,31.572808681400435,-91.12006699029276,21,1
44,30.145280126233438,-113.22593808258573,22,2
39,44.996574131060825,-77.76170316920293,29,2
6,45.79812973573522,-115.07146872088897,26,2
37,46.12750514099916,-75.37189474199886,26,2
34,48.21481506334862,-102.2891945250632,24,2
5,35.70972603226139,-90.2385578248694,6,2
50,38.25294825903989,-74.67651778719626,3,2
45,31.856326049542545,-111.16315233965432,20,2
8,32.863271263313635,-106.01845088701515,20,2
7,31.09519282263434,-104.54667856964423,27,2
46,46.49566769987244,-111.24484481686838,9,2
