beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
3,2.584644927566123,2025,0,1187.434963716264,1,98115,1843161
4,3.8353421699926606,2118,0,8693.682886958622,1,98114,2123455
2,2.0669020797593767,1179,0,5145.219242644777,1,98178,1085584
3,3.076365680730007,1339,0,1207.2588935524736,1,98117,814959
2,1.1259063547395627,1147,0,8485.712969562597,1,98113,870368
1,0.9930877661920382,926,0,5548.913232558247,1,98123,727230
1,1.1482767051879992,370,0,567.0428101660891,1,98136,490095
2,2.5304225867735943,1054,0,2542.2687056203154,1,98115,981163
3,2.993396124074813,2179,0,7866.0518960302725,1,98134,1553941
3,1.0783093317776986,887,0,1801.9060719660597,1,98114,860191
4,3.1559394699824397,1904,0,4640.197254275859,1,98115,2270791
2,1.0784056104334543,976,0,5130.237651037986,1,98102,916590
3,2.0488778486125265,1153,0,7599.888044943666,1,98104,962978
3,2.05335890818866,1915,0,7529.474528655619,1,98114,1157080
2,1.0700206292735213,695,0,8183.920088605735,1,98115,841525
4,3.089549282308893,2950,0,4457.262128703901,1,98115,1730431
2,2.07285395377043,1842,0,7950.27405904115,1,98114,1053259
1,1.541101432312131,1154,0,1306.0469334773425,1,98114,1014503
4,2.039360656093367,2411,0,8289.000214822934,1,98114,1022525
4,3.0796210428944684,4003,0,4381.045131681862,1,98101,1714862
2,1.0572166842398665,847,0,7158.84098016736,1,98104,589609
4,2.0830984361473504,1904,0,8186.5277383405255,1,98114,1237349
4,3.110010768675073,1993,0,7031.1658718811295,1,98103,4208986
2,1.064073982406053,430,0,721.8994940590289,1,98133,423381
2,1.5101824989355315,1233,0,8764.586225006306,1,98115,857864
3,2.5833016796248347,1928,0,3679.446149044962,1,98113,999831
2,2.0632436635222926,1279,0,5261.085616382916,1,98114,1074592
4,5.815832152364823,3566,0,5515.970677421086,1,98112,1884953
3,2.0403164557911637,1902,0,1228.1905403591577,1,98114,1063183
1,1.0302495063427453,966,0,4590.987857826043,1,98102,726436
4,3.009617300391364,2120,0,5650.110214360711,1,98113,1258153
4,2.5154917752705632,2768,0,8146.160040019972,1,98115,1813571
3,1.0724574902059674,1062,0,1854.0177341044036,1,98114,801292
4,3.1589465301190556,2084,0,5965.712621596703,1,98120,2245084
4,3.799518253631752,1348,0,480.6711175137239,1,98113,1334204
3,3.0284576339878697,1280,0,3615.5735631716925,1,98115,854904
4,3.057675275034253,2124,0,5410.683048133909,1,98115,1558301
4,3.150066570807661,2068,0,7261.5781168824815,1,98122,1205341
2,1.0828466683292721,1303,0,8445.60454910658,1,98113,1021382
2,2.044439569181097,1927,0,9043.997864298342,1,98120,941056
3,5.110444363064495,1391,0,8308.628708609078,1,98116,1009381
4,3.139268258048921,3089,0,5271.420405164286,1,98112,1775200
4,5.7027376293882615,3560,0,5622.175423279141,1,98111,1944217
2,1.073296214747418,1102,0,898.1891451508931,1,98101,555426
3,1.0591820189409316,2667,0,1010.857806955371,1,98121,1694896
4,2.5272553448609476,1174,0,8654.93235660196,1,98102,799916
3,3.096641792218796,1990,0,9189.169943550482,1,98121,1287966
3,3.046730147525344,1967,0,4195.832723002665,1,98103,2137138
5,3.100681450767505,2873,0,5321.978896060291,1,98112,2088327
4,2.0636258080554826,1805,0,3769.3153659658565,1,98123,1096084
2,3.620815454486488,2871,0,1372.7062537313532,1,98101,1954860
1,2.5008053459588,978,0,0.23,0,98115,571038
3,1.106089892105043,922,0,4777.825049527199,1,98112,1104455
1,1.0181949323057817,546,0,0.23,0,98103,550927
2,1.0232439345819677,399,0,3538.627794226916,1,98101,458991
2,3.0718518786124815,1925,0,3953.257053591732,1,98103,721113
2,2.059009284616889,1281,0,8245.728453188176,1,98122,1091347
4,3.775261727579837,2320,0,5508.567645030271,1,98115,1826426
4,1.1550694561533743,1584,0,6530.574063257577,1,98122,1044378
4,3.0613976412755264,2003,0,4992.372901042186,1,98104,1924495
2,2.5024842604437563,2079,0,8343.490743137358,1,98137,878129
4,3.1384287751663353,3213,0,6113.279369163631,1,98113,2061094
4,3.1499630796629416,1953,0,6396.761106767289,1,98104,1116231
2,2.07051126519164,1120,0,8028.872093648934,1,98123,1142926
2,1.1109063060055786,545,0,6414.178484274675,1,98120,631740
4,1.1451018120717316,1951,0,5177.018840146424,1,98114,769914
4,3.145584801936136,3680,0,5846.993493326763,1,98112,2444393
3,3.641371650756612,3427,0,1129.875920369031,1,98103,984256
2,1.066310070928703,699,0,5640.088105842018,1,98123,809304
2,2.561388776738083,2029,0,5442.0961391155415,1,98116,1062784
2,2.016645729571276,1680,0,5580.937636004246,1,98135,1030710
4,3.298321059368032,2030,0,4259.721603810916,1,98111,2768567
3,1.567275392068029,1278,0,4940.8501039809325,1,98102,1427220
4,3.1385587746093533,2299,0,4822.498456474766,1,98135,2024793
2,1.2707042228867405,1102,0,5179.098433763868,1,98119,1261138
4,3.0961010000321614,3812,0,5271.996560507608,1,98101,2001254
2,3.1147337458851148,1132,0,4262.855134719523,1,98115,1142737
2,1.0861121124939506,1051,0,1341.9703373285845,1,98114,941121
4,5.743771893716195,3546,0,4719.562851524557,1,98113,1595387
2,3.0412467657515303,1211,0,1595.181305585198,1,98114,979663
4,1.1691059338134295,1692,0,5232.783690318058,1,98120,1106325
4,3.152207319144666,1975,0,4720.719552230259,1,98104,1698505
4,3.1329353626066423,1727,0,5477.539101233831,1,98121,1151507
3,3.0513526050392232,3002,0,5627.583631009987,1,98112,911076
3,2.0747343014072865,1619,0,5641.576091249057,1,98121,1927893
4,3.2256310686850727,2016,0,6624.066866603991,1,98115,2463409
4,3.1317273972016997,1799,0,8366.64612162779,1,98113,1065710
2,2.0527988179799204,1397,0,4907.5218363482945,1,98114,1003175
4,3.0453956293286955,2267,0,7270.203243737891,1,98121,1001712
4,2.9887367395853497,2361,0,8266.713660829311,1,98104,1042785
4,3.0812670765361365,2625,0,4275.55328795025,1,98102,870868
4,5.977200032911764,2064,0,4520.703597254048,1,98113,1732070
5,1.1820037146591729,3061,0,4819.760138187126,1,98113,997631
3,3.1646908840857546,2136,0,5859.988023675707,1,98114,2183833
2,1.2037222914557812,903,0,5899.778786731911,1,98119,901212
4,3.1042554335169834,2074,0,5536.050458233916,1,98119,1790901
3,2.030470343534231,1566,0,5140.781792896625,1,98103,1577068
4,3.240880473973592,2147,0,5376.981232269053,1,98110,2401762
4,1.0208878660796281,1693,0,5889.2754951558745,1,98102,970293
3,1.5929726794054833,1611,0,7468.578257559046,1,98110,1807451
4,2.0737483336860065,2676,0,5729.912516842084,1,98121,1148613
5,6.573124083463287,3552,0,6654.213413982016,1,98111,2135985
2,1.2249449518534292,1181,0,5238.4211771916225,1,98119,1015485
3,1.604684841538518,2194,0,7441.8878026625125,1,98103,1104901
4,2.037262635969008,1146,0,7340.781108669089,1,98121,1022929
3,3.0894611350603816,2096,0,8604.650850704773,1,98115,2245504
4,2.508918048540612,2026,0,1244.6372052701176,1,98113,1634379
2,2.498014878354801,1173,0,1024.726886879611,1,98103,469891
4,3.128319586558015,1525,0,4763.337635434163,1,98116,1294824
2,2.035925224473047,1124,0,1678.4292568012079,1,98115,1006665
4,1.0905250362294148,1888,0,5586.824956551867,1,98103,1592906
2,1.1888076274428703,1142,0,6097.722990051036,1,98122,784585
4,3.1064355721547003,3106,0,4180.468839294156,1,98120,1985005
3,3.108057467786514,2089,0,8258.579258921174,1,98104,996720
2,1.0312557091844827,947,0,7657.879622595124,0,98102,814654
5,6.807752053264095,3648,0,5000.035933466982,1,98120,1941904
4,3.0240659475278853,3144,0,6869.051546906307,1,98104,1236331
4,3.11711403076299,2004,0,4499.423150849919,1,98115,974785
2,1.0576957622386152,1336,0,1069.5061667326918,1,98113,981157
2,2.4939815405292642,1170,0,781.8048587858005,1,98103,734211
3,3.1091972559093524,3119,0,4244.833542715426,1,98119,4172750
1,3.0565453115852548,979,0,3330.7126469059504,0,98122,646163
4,2.998219092818918,1199,0,511.74421438574427,0,98115,792360
4,3.085798129086227,1834,0,4948.714244689347,1,98120,1174764
3,3.75476193277056,1385,0,1452.6651915885504,1,98115,894953
4,3.124975258422222,2021,0,3581.162217530792,1,98101,1885028
3,3.0303286732716863,1969,0,8305.158199616748,1,98114,1057020
2,1.1254376604209444,1119,0,4817.481893896769,1,98121,1011554
3,1.0289946277560642,1734,0,4352.13414823611,0,98137,710970
2,3.578268729517852,1450,0,5750.623647090477,1,98114,1056672
2,1.6861831371067275,978,0,5706.595619155169,1,98121,921252
4,3.0358474204361245,2189,0,8488.510918831791,1,98115,956736
3,3.0498157707006768,2296,0,786.1948748045123,1,98115,914134
5,3.144476846672594,3510,0,5644.674575942363,1,98111,2078496
3,1.0884937830184302,1951,0,5097.118312143896,1,98113,959258
3,3.0451795952855614,2277,0,4882.075086257328,1,98136,911154
4,3.1520179594345286,4219,0,5109.618239840398,1,98113,2010782
3,3.1511405404861703,2102,0,5484.131782317261,1,98113,1842618
3,3.032489695017822,2342,0,5163.457766285359,1,98104,1009910
2,1.0187213268469433,1252,0,999.0568234725806,0,98104,764815
3,2.013805073776201,1243,0,4015.3945848180438,1,98122,877196
4,2.047301826620434,1968,0,5390.021455784782,1,98115,1102718
2,2.0525009917024764,1277,0,704.0455096514962,1,98112,1140298
5,1.1129964936173038,1971,0,8323.51038425184,1,98176,897941
4,1.1193240837768328,1820,0,7578.492159985017,1,98122,1075819
4,2.0467475751875814,1208,0,1896.0869184447006,1,98114,919766
3,3.0767098706584806,2010,0,5306.159300647121,1,98101,1736426
4,1.1640745050229189,1225,0,9158.32394334649,1,98102,1059093
2,0.9670741137323559,849,0,71.33094258866709,0,98103,504673
3,2.071741383853325,1218,0,4890.557102153301,1,98105,1041027
2,3.0376594200715488,1390,0,790.6042346965012,1,98183,809665
2,1.0213370878089105,779,0,280.82076194672334,1,98114,501706
3,1.0662403765350998,1043,0,6085.0217684280415,1,98103,784104
4,3.10113243535865,1846,0,4755.251941216604,1,98105,1563768
3,3.1853052941339137,938,0,5945.836833416817,1,98120,1294713
2,1.0879913162266603,1035,0,8106.529930932326,1,98115,936208
2,3.0152036007764567,2114,0,5802.238293392536,1,98102,1551972
3,3.013333317236782,2222,0,1919.0024942029127,1,98115,1663064
4,3.0957486973048347,2868,0,8116.283265170898,1,98114,1040355
3,2.5450172875745123,1350,0,1580.331514591679,1,98135,1414618
3,2.0030839282566935,2238,0,1500.7468024412544,1,98115,1302615
4,3.1159110578496487,2416,0,5699.636875177316,1,98114,1119660
3,2.0707279087394923,1891,0,7710.14226006902,1,98123,1124767
3,5.42393566562289,1264,0,5154.9731071358065,1,98116,936078
4,3.0789045630962573,2091,0,7585.624821783354,1,98114,2035460
4,3.0832216541742685,1784,0,5342.112429190682,1,98114,1943923
4,5.766344729887596,2067,0,5951.029292505787,1,98112,3280266
4,3.101028005259088,1757,0,4470.179413201714,1,98113,1040053
4,2.5432154613135523,2761,0,9362.57138340419,1,98104,960132
2,1.0470792465779077,1109,0,1304.662875460052,1,98116,913255
2,1.4425960057864837,1265,0,2163.7878350401356,1,98103,724921
4,3.7195266945196974,2241,0,5373.307960069943,1,98113,1687092
3,2.0214486950480373,1388,0,1113.8782597179943,1,98122,996180
4,3.0569192446259663,1661,0,8738.031164237673,1,98120,985405
3,2.552001632912202,2331,0,7904.526639092594,1,98118,1065292
