beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
4,3.1010460286117976,1899,0,4455.396398330673,1,98112,1137927
3,3.0476802381433155,1842,0,7194.410315636204,1,98120,3399598
3,5.292801441692926,3060,0,4814.896126460861,1,98172,3043724
4,3.105051678674136,2067,0,6078.940141015839,1,98102,2007370
2,1.1034344381225767,915,0,2092.8539960073417,1,98114,1008092
4,2.0087664932962546,2239,0,4299.783050821166,1,98113,1725445
4,3.1301196316951994,1559,0,8088.525914628613,1,98113,907943
4,2.5492772313310867,3215,0,3867.9402956761646,1,98102,3183885
2,2.0387006491473145,973,0,1068.2692242542203,1,98120,848362
2,1.0506845075177662,1066,0,5447.378357920494,1,98103,825261
3,3.0607323631429066,1300,0,7765.8491090719945,1,98136,876776
4,3.1410642267480084,2280,0,8140.13506434154,1,98103,1063058
5,3.0728520830825063,2047,0,4966.874265547026,1,98120,864055
4,3.1883495689441674,2042,0,4895.4398754346985,1,98121,1366716
4,3.0612157989294637,2019,0,5016.683772981003,1,98122,1436956
4,3.0608354077115423,2086,0,4578.847967145172,1,98115,1639674
2,2.048038157752639,1045,0,1357.806299624115,1,98121,994591
2,2.012403337570028,1271,0,993.1423482083345,1,98114,857312
2,1.1890957809446738,937,0,4589.748615519905,1,98113,1051233
2,2.048542910491058,1207,0,1544.0721954470623,1,98122,959175
4,1.1104583471563119,2115,0,5057.469064817832,1,98116,1011174
1,3.0663662410569117,1256,0,5297.021776347548,1,98114,871653
4,3.115221487123145,1846,0,4571.94752262041,1,98113,1071561
4,3.0882234379938693,1832,0,7467.485925628948,1,98121,1133616
2,1.016045718606951,1037,0,741.5477864090172,1,98102,783464
4,3.1373028767047653,2078,0,4973.37038469547,1,98115,1136271
4,6.067031039130767,1861,0,4806.361042166085,1,98114,1721599
4,2.052112296050564,1754,0,4915.075404803147,1,98122,1475562
3,2.4950522793777967,1285,0,1724.6900354101756,1,98102,1471954
4,3.026921446612111,1800,0,8794.823602770022,1,98124,1081491
2,1.039422226452579,933,0,1031.518572947971,1,98114,764666
4,3.234323775209391,1880,0,5138.0698516919165,1,98119,1264848
2,1.1602616789095423,1410,0,5249.758886621628,1,98118,843044
3,2.0216158307688556,2129,0,4935.943244868693,1,98101,1718362
2,0.980838812278086,396,0,0.23,0,98102,293966
4,2.0378721091925756,2078,0,3830.531418328669,1,98102,1298643
4,2.0571136916256823,2066,0,5096.636500620668,1,98120,1241243
3,3.828013004066365,3008,0,1525.3840828034367,1,98113,1844728
1,1.0264218956037285,650,0,653.9167443475171,1,98122,786979
2,2.0200853195690005,1268,0,8343.437896158488,1,98115,982762
2,1.077411003126408,983,0,5758.695736870029,1,98124,960557
2,1.306606294436161,1937,0,7285.939051325108,1,98119,1298621
3,2.5294812152738158,1858,0,1248.9173618501775,1,98118,3149680
4,2.052402980634457,2416,0,5083.983522996585,1,98122,1243227
1,2.5278874630137387,843,0,0.23,0,98105,549639
4,3.202988103952925,1503,0,4754.911090894793,1,98110,2206621
2,1.1078420488325196,1912,0,5047.036235358214,1,98122,982563
4,3.088451810132648,1773,0,8937.630590678462,1,98115,1099616
4,3.075094124035819,1952,0,4890.185715783136,1,98102,878718
4,3.187993842466866,1641,0,5245.372490484585,1,98114,2156992
4,3.0530049021967316,1875,0,7442.955643504629,1,98121,898413
3,2.0187925421356345,1215,0,4939.194705552417,1,98116,1019951
2,1.069634334686848,788,0,899.8387791220114,1,98123,606067
2,2.030658968263906,1168,0,9388.689049304785,1,98121,966361
4,2.565696803453379,1129,0,1616.1810943206954,1,98119,896646
4,3.1513458738793,2955,0,5184.822538023985,1,98114,1251793
5,3.7827403310215555,3634,0,5999.514622317536,1,98158,3822963
4,3.121053816578324,2544,0,4382.147276003353,1,98112,3278118
3,2.519467371975955,2628,0,7692.285862432833,1,98116,1492025
3,2.5298553590991126,1942,0,8157.402583639256,1,98121,1563807
2,3.040545772982887,2705,0,4786.87593795593,1,98136,11930005
4,6.095981994997915,2537,0,5751.685310815182,1,98112,2187749
2,2.02233180837886,1188,0,4245.922045630329,1,98115,942062
2,1.1936629546311677,1073,0,5611.742889568175,1,98120,1036819
3,2.537807091453477,1327,0,5894.209322048382,1,98115,1387691
3,2.5005271011903165,1433,0,1349.7430452111762,1,98115,870463
4,2.0121984256085024,1309,0,7812.738368235701,1,98115,1014135
4,3.0942034639007145,1013,0,5532.397518754654,1,98117,1741348
4,3.438395000073796,3922,0,6366.586840719633,1,98138,1515872
4,3.1684921053578,992,0,5996.698947273021,1,98121,1230088
3,3.0678787713509053,1199,0,7734.764919384545,1,98114,908032
2,2.0544821815134915,1072,0,6405.1415884540575,1,98122,837998
4,2.5375024922394305,3200,0,8365.701933474309,1,98139,1662373
3,3.0625215530460577,2166,0,2236.094811624756,1,98136,985219
4,6.1071406501416465,3511,0,7680.943464068897,1,98114,3598803
3,2.5268432660921114,1149,0,8819.896259571757,1,98114,898023
4,2.061715012328729,1367,0,6543.668926336824,1,98122,878743
2,3.093120574151201,1868,0,5048.077603331652,1,98121,1083260
2,3.1105168767858773,2184,0,4450.971240635884,1,98119,1112475
1,2.5136052983111172,973,0,1103.2302509883657,1,98103,795521
4,5.638878806502583,3679,0,5260.194340850536,1,98101,1759362
3,3.0527591422173623,1217,0,3779.330080768242,1,98103,999161
2,1.0430115291813278,796,0,1396.2271162643983,1,98103,690844
4,3.0692711154250527,1927,0,5427.800758319321,1,98103,1740481
4,3.1378898150867105,3421,0,5615.0697661582435,1,98110,1837490
2,2.0750131257873963,1421,0,4672.203949771301,1,98121,1100407
4,3.6860029340457237,2017,0,5796.530861962696,1,98114,1854812
2,1.2071205612584925,1130,0,5492.702578261806,1,98121,1104135
2,2.019549905646674,1163,0,280.4880428871431,1,98113,721154
3,2.5311727293927926,1502,0,1625.7049831855848,1,98103,959318
3,3.776655048960759,1397,0,1599.7330088613821,1,98101,897552
4,3.164223341827508,1826,0,4115.514745777373,1,98113,2244225
3,3.014918450496376,2050,0,4904.318009681886,1,98121,890026
2,2.0846677213245117,1249,0,1109.659120128914,1,98114,945495
4,5.982528848301066,4089,0,6168.5212248122,1,98132,3664740
3,1.0923661749725553,3418,0,4601.518099498023,1,98113,3638656
5,1.0980129516180728,2043,0,5136.5618662822635,1,98114,979535
4,3.1273235272300997,1992,0,5014.840815254005,1,98111,1765539
4,2.037135863297974,1603,0,8581.856831286072,1,98120,969035
4,3.053273185641653,1062,0,4774.28926348284,1,98114,992928
3,3.625713170913719,1095,0,0.23,0,98103,1167919
2,1.0839539462195527,1118,0,6676.7894487829735,1,98103,843006
4,2.9986306212680054,2133,0,5865.894863634382,1,98113,1810231
4,2.5557213045290648,2194,0,1016.4883057254029,1,98114,822188
2,1.1666859623066503,813,0,5162.586268944104,1,98113,792255
1,1.0417831742640709,536,0,0.23,0,98102,661284
4,1.1234669042652659,1679,0,8829.395104940699,1,98142,1221786
4,3.0402032376760566,2032,0,4945.532968857679,1,98134,1046009
4,3.108583397005031,1857,0,6076.462358806612,1,98136,1812515
4,2.0745089392702054,1711,0,4411.743693919462,1,98113,1217391
4,3.986639269045451,3289,0,5607.30126237031,1,98113,2087824
4,3.1778348090972086,2328,0,4792.725957204775,1,98122,1070413
4,2.0625447395215266,2250,0,4396.028830497799,1,98113,1100945
3,5.6717826336893555,3772,0,4369.675740177475,1,98111,4371545
3,3.6874967682120126,2122,0,269.472445075079,0,98113,3303445
3,1.0693375132358447,1139,0,5735.117471311615,1,98103,1062353
2,2.048621399103517,2133,0,6549.339423257305,1,98114,1200735
4,3.0878772842756943,1887,0,8317.080444442798,1,98103,1937652
2,1.1195878343546932,917,0,5371.435760194945,1,98114,873232
4,3.0841349537933476,2165,0,6035.6215401603085,1,98102,1853155
3,2.5510965001459316,1827,0,9178.576686819442,1,98102,1041913
3,2.5551982785839487,1240,0,774.587119191847,1,98114,878196
4,2.0320132659380965,2255,0,5067.933058791689,1,98104,871601
2,1.1274520943662631,898,0,5221.558550218846,1,98119,879972
2,3.0507669319561814,1956,0,8518.001885529879,1,98114,943821
1,3.7092562048945408,2420,0,7740.6142985831075,1,98138,925001
4,2.5737577909518503,2119,0,8402.450243873187,1,98136,1753419
2,1.0702478328691043,902,0,5670.107407362379,1,98104,791540
2,3.072227351768148,2244,0,5147.505453664457,1,98133,879992
3,2.0285259976776278,1329,0,2269.9653011450723,1,98115,1037787
5,1.1249579318476421,2035,0,5314.072351588881,1,98101,1762787
4,3.0894375466826296,2008,0,7735.305739739051,1,98114,1847064
3,2.0588136947572715,1947,0,7455.371721923767,1,98124,1145442
4,3.158919277527284,3634,0,4802.149174702499,1,98112,2665420
3,2.5163168425366442,1270,0,8242.025972004018,1,98120,829677
4,5.901724348679557,1842,0,5893.349802527546,1,98113,1889182
4,5.232892205288038,2188,0,5720.569077543327,1,98115,862071
3,2.539878230746421,912,0,1301.136896879086,1,98116,1016236
4,3.1575949618765464,1993,0,5971.082825625724,1,98119,1244104
2,1.046711608173287,958,0,8320.078355253661,1,98122,993394
4,1.1549531436282763,2634,0,6650.277295168147,1,98115,877935
2,1.0945482785636176,734,0,4676.381690613051,1,98120,879535
4,3.1333057688413604,1662,0,5197.626865020898,1,98114,1048814
4,1.1857034683638554,1218,0,5669.915614361342,1,98115,1027430
1,1.0230310659502015,685,0,0.23,0,98101,306339
2,1.0785302464859299,1781,0,3840.064432513571,1,98102,1023858
4,2.5293366823033603,2145,0,1175.5226891484344,1,98115,1846092
5,3.078154532838428,3142,0,4966.148258058427,1,98113,3952868
3,3.13677124505318,1398,0,3999.727299960825,1,98123,947339
2,1.169907709547143,1061,0,5746.282500497241,1,98120,1040153
4,6.214510390577677,3807,0,4981.6775946536245,1,98113,4459072
3,3.0348799305268943,1994,0,6473.639948820457,1,98104,1831273
1,1.0034976877574218,896,0,419.7324342619636,0,98114,590947
2,2.49464394919135,1201,0,1035.3855719179558,1,98115,758295
2,3.083218677000377,1159,0,7549.842018967031,1,98119,1133213
