beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
3,3.036842907230599,2314,0,4477.4831110139285,1,98115,1133462
1,2.0367842307828847,1240,0,929.1614052859106,1,98103,1086009
2,1.0205205242604656,1037,0,1278.7610851029203,1,98121,729461
3,2.5189407802297037,2666,0,3593.6673780198366,0,98132,758895
3,2.5206443704449693,1402,0,1243.3850806811224,1,98103,945115
4,2.0825939695637454,1970,0,5706.362864965784,1,98121,1087093
3,2.0338865084118036,1136,0,9353.783157665264,1,98122,941430
4,5.375307026799806,3581,0,5463.919432171024,1,98113,3712599
2,3.243358925435189,1229,0,6945.145987396678,1,98121,1413362
4,5.890199174676589,2343,0,4308.1013143852015,1,98113,3618335
4,3.016805253057145,1960,0,4607.078765659145,1,98104,955499
2,1.143283201067056,808,0,4296.210259226685,0,98113,677779
2,1.0915713259443833,1354,0,4813.27091367914,1,98122,847255
4,3.0750349584300696,2196,0,5348.462300630548,1,98137,1761248
3,1.072955645346774,944,0,6010.034549755265,1,98113,909711
3,3.611023212073736,3373,0,6772.559348816545,1,98115,944046
4,2.0342864615158693,2017,0,4813.986172552656,1,98121,1033781
5,1.0298476442086035,1370,0,8569.938955367654,1,98122,844204
4,3.090885512380529,1676,0,8407.783335813952,1,98112,1992101
4,3.169232219336438,1414,0,4918.14841814377,1,98113,1366591
3,3.1191886514876077,1915,0,7484.371585596039,1,98114,2086335
3,3.691082894052053,1364,0,1031.1078347093098,1,98102,970606
5,5.513587849826136,3819,0,5005.108207697361,1,98101,3828121
4,6.123441057747464,2669,0,5002.049501197794,1,98114,1941819
4,3.1020884173457244,2271,0,4816.579712632834,1,98102,2007013
3,3.7780390209603203,3370,0,4582.363087752449,1,98103,1656592
2,3.0227707480652684,2292,0,8585.359014858743,1,98120,1020730
4,3.6460393640794866,3213,0,5424.403715361488,1,98115,1807088
3,3.7790391134646795,1872,0,5102.539717658352,1,98103,1460958
2,1.2258908872544092,1062,0,5532.163137947682,1,98121,1073813
4,3.0986093606406944,2225,0,4801.031540545341,1,98121,1051279
2,2.02737553964546,1702,0,8016.034478656291,1,98115,932951
1,1.053548872470131,1166,0,6001.072478343687,1,98121,952110
2,0.9877413461048412,392,0,504.9558133354506,0,98114,420573
4,2.658152304491412,1763,0,5146.6409803536935,1,98124,1115474
2,1.0398075579337855,846,0,4787.081594175044,1,98122,584974
3,2.0510719680472116,1828,0,1871.0405201568224,1,98113,957209
2,1.1685966487452104,932,0,6313.640948029744,1,98115,1012105
2,1.0267272813584758,1756,0,8301.298017670524,1,98115,981191
4,3.1552355172159086,2091,0,5291.100740453562,1,98102,1066728
2,2.5072688634265026,1142,0,1527.1516000917954,1,98115,842758
4,3.121160605515661,3155,0,5707.759611913579,1,98115,2232774
2,2.5862955070400786,1205,0,758.8686850764686,1,98114,793666
4,3.140781131862979,3100,0,5134.631884514316,1,98113,1991321
5,6.613773675875275,3332,0,5122.632030820324,1,98114,4036871
5,3.1922749269167987,1983,0,4261.5738776204635,1,98120,1457207
4,2.081676338047426,1758,0,8435.36903869673,1,98119,2136972
2,2.0849345637328325,1256,0,8272.63134621837,1,98120,1117149
4,3.0980159984335454,2276,0,3797.098659800271,1,98113,2222196
2,1.1134545491285155,849,0,4121.949866766274,1,98101,870535
1,1.0353891075037065,1131,0,4911.978768538918,1,98103,788119
5,6.105541567546345,3771,0,4551.8974090942675,1,98113,3503766
4,2.0370874361619933,1996,0,6051.087272310964,1,98114,1879520
3,3.074819313709675,1226,0,5634.059639250072,1,98113,972230
5,6.368431829634446,4017,0,5563.144657708401,1,98161,2180355
2,1.105067042208551,781,0,6432.687765806466,1,98121,862187
2,2.005121289268345,1226,0,1076.2544816841462,1,98102,850468
3,3.719515139572111,1140,0,1611.8177024855704,1,98104,1033153
2,3.0519421083709823,1877,0,4710.519292117117,1,98105,970380
5,6.111161292872978,3435,0,4898.855365714721,1,98112,1443052
4,3.156758261506482,1726,0,4793.339783532688,1,98120,1223571
5,3.0917123365487433,2092,0,5315.560706681736,1,98112,1028359
4,6.01492842391263,3881,0,5812.515263312376,1,98114,2127586
3,2.7848869675047485,1356,0,4751.263160658329,1,98114,941050
2,1.0250414019136505,1922,0,253.80268693686264,1,98103,689731
2,5.403066508230676,1881,0,7231.720991615573,1,98113,1129980
3,3.1475355722268876,2106,0,7153.028022535314,1,98122,1114695
3,2.0679917024957533,1147,0,1397.9961428853821,1,98101,1207701
3,3.0134415804477284,964,0,1787.567145674028,1,98115,831949
4,6.287848163388502,4048,0,4964.862546245291,1,98113,4487800
4,2.533451520723041,2304,0,7060.369225828159,1,98114,847805
5,3.7917072477782554,4009,0,1034.3594476935132,1,98111,1600073
4,2.044123769945969,1968,0,5271.726911673845,1,98113,1724475
2,1.0691275945132062,605,0,910.8859286447621,0,98104,602536
3,2.5429587445210804,1265,0,1416.9291225513748,1,98123,1019473
4,5.771714346432926,1860,0,4269.687741897156,1,98115,1710213
5,6.090753453636141,3847,0,4864.803808584194,1,98102,1180120
4,3.1419630011937,3782,0,5157.545159227964,1,98103,5418903
5,5.77235056784896,4186,0,8984.17340386861,1,98114,4127235
3,2.0285597061058853,1219,0,6038.885865910408,1,98116,1032588
3,3.1199585715571625,1224,0,8822.290252919796,1,98104,1649339
4,2.5090099457324424,1933,0,5821.97589301462,1,98115,1525203
3,2.5448083236900416,1896,0,4946.44128690615,1,98112,1603856
4,3.113713766110052,3775,0,8196.185880803167,1,98122,2109892
5,3.1124935484894807,3351,0,5616.922927213748,1,98113,1930166
3,2.9813525324754733,1695,0,8150.868294151747,1,98104,1577550
2,1.1112203549258894,790,0,4940.506202951177,1,98138,653305
4,3.0925828278424703,2955,0,8064.1540474147205,1,98121,1721416
3,1.1372251911436426,1200,0,1584.2951996339473,1,98115,935717
2,1.0880416464600202,556,0,1187.5564206004549,1,98115,653397
2,2.0257586036033555,1535,0,3904.1048105689783,1,98121,1008786
4,2.0239504217752473,1319,0,8947.62429885431,1,98123,1103055
4,3.079177959264803,2047,0,4419.779110866124,1,98103,1782965
4,3.176914209676762,1951,0,5824.800514455867,1,98113,2392188
4,1.1329751406611346,1155,0,4450.951388507596,1,98101,1043342
4,2.038752062643643,2455,0,4921.850969459461,1,98121,1098958
2,2.0187406233020817,1067,0,8614.497192265457,1,98121,874862
4,3.074504889794777,1603,0,4435.686432723292,1,98102,860407
4,2.0592239189926422,2293,0,5788.335740743774,1,98121,1002860
3,5.742467178783312,3266,0,6592.895667992942,1,98101,3870366
4,1.1287929285212972,2435,0,3829.897407155235,1,98121,1105932
