sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.526332956810266,3.200081311856074,4.9882093571576505,2.128837851636846,2
6.772663491081954,3.0393082880984967,5.1552825392236095,1.75575180017857,2
6.341622521886085,3.355450148323827,5.060837761248046,2.3481701615525625,2
6.389070280827317,3.112477372803113,4.693213860186047,2.0015810188475807,2
6.816229286768705,3.2642437245516174,5.164769689978719,2.5,2
6.87608248138704,2.8721917398968655,5.439107110082278,2.487328197350199,2
6.899261848441567,3.043142772294228,5.568011176408843,2.417566764223074,2
6.039894022530055,3.258729536385374,4.993239501336739,1.6738364921837068,2
5.908253306968044,3.214537236875419,4.7318434266169165,2.2523866803307127,2
6.754465745999017,3.193073172893598,5.270071351403273,2.3244000862520173,2
6.802459152377263,3.1750186312571733,5.804368258977094,2.5,2
6.105805141628727,2.839589394163677,4.730591216387718,1.9587108547828198,2
6.385769095168597,3.196697037032967,4.893533053922144,2.006486304053494,2
6.413342824368337,3.0679724514383735,4.809472284462668,1.6391445238037643,0
6.473439856793035,3.087301826924892,5.368236375244231,2.5,2
6.50044342210379,3.006419586295717,5.413894932309308,2.5,2
6.8003949680120614,3.0728521904842987,5.968745738368931,2.5,2
7.541636717020614,3.3014330569114696,5.11436069066743,2.3753015344959647,2
6.366689242090302,3.185342607596553,5.453438692949092,2.5,2
6.892069064461849,3.0407206929828776,5.563147925883128,2.5,2
6.989858431693621,3.196291503803483,5.259415862033341,2.216818557376386,2
6.730318957731902,3.256738557762274,5.933004396058161,2.4965920182674193,2
6.409097780531425,3.2160711024980815,4.600841202945003,2.5,2
6.414474107290672,3.183080117355122,5.45096518936911,2.3792350701463603,2
6.328946204637391,3.205276079861462,5.57918719358626,2.5,2
6.376363610596831,2.9512059172839957,4.914659745070633,1.7386303029324104,2
6.461380486473567,2.995053389440055,5.1704995329410455,2.358703602904909,2
6.720637360403217,3.3059588995616824,5.37963468733256,2.5,2
6.119374906992949,3.0588607821552385,5.087325924585226,2.3164607800877333,2
6.772309848829081,3.326338391968836,5.1382448096545295,2.381054782831888,2
