sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.9941974603076265,3.1817333653494186,5.1444923825746,1.8472682471001625,2
6.59694171060066,3.410442467519122,5.387698524654917,2.5,2
6.543633964739262,3.0944304508619243,5.582209586738223,2.2270694314029944,0
6.359019265046666,2.98202644855023,4.997167315075199,1.8835842986058264,2
6.355091305699782,3.2972299444723268,5.249260408457268,2.420568611156924,2
6.974976723387634,3.1752036360593965,5.966692040005764,2.5,2
6.359222095808157,2.953287268066996,5.198312765580811,1.9444881601058588,1
6.250723442946286,3.1548862430033258,5.072691254105395,2.240442909416523,2
6.3190403877084576,3.397267967852286,5.296570207892202,2.19514021151413,2
6.32625872731486,3.3201564190448787,4.842520996623801,1.9349346162762788,1
6.176730147560471,3.2348851203633435,5.031905395099745,2.3349140456057498,2
6.411058612413504,3.2474931178261057,5.186848863718192,2.2371543689427513,2
6.811491981834534,3.4570723226546427,5.383227484115698,2.382704798430295,2
6.524778129479715,3.1418623837792348,5.0155844069237405,2.4571411799968823,2
6.18528352400105,2.9162037403805643,5.442854286848374,2.3404743542556705,2
6.0214607580829975,3.0491708599969645,4.0091444532764875,1.1054967427263587,2
6.893647883612476,3.1870878906347415,5.764650699488572,2.5,2
5.79327849207101,2.9788168674738658,4.5059727104283285,1.8155016992881947,1
7.181164644724804,3.2524667981605457,6.21819435591705,2.5,2
6.230448296810047,2.9136653682377647,4.780650216194445,2.330658508557356,2
5.911392744578205,2.9231366261144007,4.5793168466418015,1.5172501111329246,2
6.511158604798159,3.013446244379871,5.312354807391072,2.4702352245182295,2
5.850299643012784,3.314671217151348,4.5972626381463915,2.1248881767436307,2
6.29950940669121,3.1367870958574033,4.614323184882763,1.9317432768733387,1
6.504472473981024,3.065297321640451,6.33352811001769,2.5,2
6.899234850077175,3.354444744683608,5.861801956331209,2.5,2
6.63251463849115,3.2424341761312103,5.430795733323493,2.5,2
6.5464272058338135,2.9439220711838034,5.806980454140575,2.361862089286058,1
6.144609176463784,3.272420123576345,5.266220002642718,1.98140874116234,1
6.739454251833706,3.1817668966688215,4.513153960300943,2.0219202254003,2
