sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.473889441103529,2.9223921213051023,5.7223769018313835,2.412834414398957,2
6.245352140546332,2.936955234697799,4.643802632859948,1.8575429121465261,1
6.400325753659936,3.0154598158387405,5.095995758275643,2.4541402209825396,2
6.465749217324034,3.19865680167605,5.241310835829348,2.054656094046779,2
6.365425635906312,3.0553745880828935,5.012911872745073,1.95892009040332,2
6.688829291875018,2.930814179770278,5.552679010931528,2.4613176399785175,2
6.428581948241207,3.270790743792298,4.8981213103123755,2.0383961986354224,2
6.675110228380644,3.148573453660239,4.852512181926052,1.9839482431853894,2
6.633288672316339,3.2182991176963878,5.244023242560714,1.8407476404448475,2
6.046667787051642,3.0815310903509356,4.443187020358161,2.074962604269385,1
6.643523251839479,3.2167019410279867,4.924054515682018,2.1181332507417188,2
7.036156550640767,3.156459803276859,5.641235273370423,2.3139666141901443,2
6.647970233554754,2.6902010747325305,5.651592580946061,2.3979573752752597,2
6.426922593050309,3.0726132070153653,4.947884134089235,2.1808652340473236,2
7.054288030679859,3.049592920042492,5.811457422544085,2.4368514357838067,2
6.631688403792506,3.1195072348875574,6.054195084487437,2.5,2
6.647987445516509,3.1120681462351127,5.569497639482093,2.5,2
6.3237905360349576,2.946057636410094,4.899789160922703,2.0272293050600543,2
6.207588753429379,3.337505929155583,4.720937868247777,2.151458227866385,2
6.055327038244066,3.2040975553473703,5.2034947410167245,2.063689212583632,2
4.752624262186978,3.272354319235835,1.1773759249764413,2.065048408427934,1
6.076333581775029,3.2889487571617377,5.201379234447868,2.474894033714872,2
6.437883818013902,2.906225831025279,5.132648739681408,2.291875803601206,2
6.892862307885619,3.326354027490253,5.25723905828158,2.5,2
7.033433872535962,3.1446287001536044,5.186331120984878,1.8698353481592302,1
6.48700261529475,3.314743056663314,5.0883632497338755,2.0394116651690632,2
6.4875897288295405,3.3660217880601992,4.955871075258213,2.1946847610371556,2
6.098395846101973,3.002702176998779,5.0695745261475595,2.0781167032835537,2
6.703094961268518,3.106810364282195,5.689830473964357,2.2004560811465916,2
6.570666410026877,2.98464887035883,5.568804079360044,1.9268936694436243,2
