sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.782989417089105,3.063985429157907,5.355531786716186,2.326906787483835,2
6.232459069612807,2.9095417150058234,4.534858937607046,1.9853333453870976,1
6.958618257012557,3.2715248210370147,4.9377448096697725,2.1600447228907833,2
6.816750246239474,3.1343888608618506,5.430583352254584,2.5,2
6.2702248175732835,2.915283598100801,5.5443756572304475,2.5,2
6.643484590504519,3.2280319618076425,5.033525726978972,2.5,2
5.1331794749470365,3.0589740464782316,5.209751039650827,2.0754916476043936,2
6.311218746646611,3.120727458009065,5.343443415011875,2.258958120377853,2
6.466476710246777,2.8438463338076985,5.015440739255886,2.381025742640925,2
6.252931780013446,2.811247553253015,4.457084591574772,2.0581142793771114,2
6.640205378850899,2.8658775174918305,4.916868724094414,2.003061807433901,2
6.350622168376058,3.170156193812816,4.731364189450355,1.656771769555491,2
6.012945256029537,3.221482495875831,4.640155003332119,2.5,2
6.520167099406807,3.3241066601301927,5.300097057185102,2.2620815078231615,2
6.957129835972902,3.2452885908626556,5.494670259638907,2.4362478072101372,2
6.288713733357407,3.33656914937613,5.077710826500645,2.2649570090340987,2
6.323544049846438,3.084263651125882,4.75410797387118,2.008565602618674,2
6.943674319292678,3.2609703314403786,5.559038791679332,2.5,2
6.948189745291975,3.1123545605592544,5.591644804802939,2.493544312902516,2
7.120489351928528,2.9744281618615376,5.955016804670943,2.5,2
6.576601005655817,3.296310547850813,4.622396476126618,1.9616111132788585,2
6.695370160191957,3.3204175159412714,5.27142114143302,2.5,2
7.289040261900755,3.1503224591642196,6.094547896398387,2.5,2
6.482386011007967,3.2195215777926434,4.7908650250668465,2.195397394788055,2
6.401281799440589,3.055239440437917,5.331095341528885,2.4607847315821214,2
6.505879859571202,2.8757001784694083,5.107369490168077,2.3027022061605886,2
6.775456227722763,3.0902034074533398,5.283221321838458,2.3282000683623183,2
6.96356359867086,3.304446867744635,5.33587703281832,2.5,2
6.593256433861063,2.8927350790534154,4.769573874010991,2.0948231699768063,2
6.8485328499426625,2.6300510141242945,6.140917899382943,2.3900800667848485,2
