sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
4.6998825973702685,2.0292809667117844,1.0,0.1288667168380681,0
4.89133976033899,2.1749558381554426,3.4654248513023487,0.220826430818345,1
5.140154744024258,2.6588208395682935,4.27530674894488,1.2418305289092713,2
4.4,2.225691450724919,1.2005977135747528,0.1,0
4.4,3.8835629296890195,1.0,0.42979969735200896,0
5.65232686858609,2.0,2.6971946207231987,0.8474833961188332,2
6.050280237368253,2.9427778702510046,3.920535948685586,1.2081687729119854,1
4.877075477176815,3.056630826352211,1.2971384638446317,1.462747740679946,1
5.037040244884559,2.0,3.597238176767142,0.5802674090612396,2
6.305586598286351,2.0,3.895123232638931,1.6108287761567037,1
5.326985806806137,2.4370003263720483,5.218654642803608,0.5732180054966087,1
4.4,2.693730787867002,1.0,0.1,0
5.472125596876776,3.5889777290539024,4.139811049933747,0.4829351140643484,1
4.471444108816537,2.3067775910198476,1.0,0.11559655305626951,0
6.131033123501879,2.3817315646989545,3.2637832290508473,0.1,0
5.435552322612228,3.713537749245574,1.957717099294338,0.5019560447792317,2
6.69078054872371,2.321630217878785,4.113781428109169,0.37623740637810776,1
5.723783414100883,2.674912377608614,1.046718327046709,1.2165050428357391,1
5.356939216043827,2.774441582440637,3.118365066653891,0.25710746896930203,1
4.845656355242459,3.302033458266786,1.0,0.3231172924931333,1
4.4,3.4223357165971002,1.0,0.4437812105816763,0
4.4,2.2431686548108334,2.603986044652558,0.1,1
4.4,3.474512616657212,1.0,0.4504465077972333,0
6.433203168430304,3.4879455955046135,1.4403078285954463,0.24326837930332806,1
6.45572584839487,3.4903566427623716,3.8484025337883265,1.6405248705033046,1
5.099466845837609,2.0,3.691167050461847,0.1,2
5.598800883703848,2.0,3.8476835258115716,0.8711603164446183,1
6.038436021438304,2.4775246618559965,1.2159745146609096,0.8284376904342813,2
4.572059243946042,2.588530619030066,1.2177121721830118,0.37936666757251336,0
6.075699947381814,3.2244743680451897,4.088338817274567,1.9064325765087304,1
