sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.246801403740592,3.10531990995074,5.086764574607535,1.999497359123137,2
6.650466526218925,3.255844117390295,6.9,2.5,2
6.56620003807765,2.915058176291278,5.715816796506966,1.6630696456272163,2
6.268368121369185,2.9584804310051602,6.032203302269884,2.094938049699917,2
6.407383916399279,2.983540909582043,5.973974489819473,1.8594514559780588,2
6.206713325518972,2.975702480158857,5.0137406655204435,1.721587644765558,2
6.155291105174915,3.187662606730469,6.3061820327942915,2.5,2
6.976891517507111,3.1496534580781286,6.720407996138406,2.2607197392141725,2
5.52069174467553,2.995797358307487,5.3121296402023805,1.9174756766910996,1
6.529793381410249,2.7652259455326242,5.706392783995717,1.7018622053851855,2
5.9775722423452144,2.969093338265273,4.166691574517455,1.673796970491351,2
6.448716220961093,2.747233561501833,6.652882364556573,1.507225849210379,2
7.178353710022181,2.7167125343572907,6.4866752133152925,2.4518241465611514,2
6.366012213269478,3.191361945465769,6.627884393978244,2.0014540352959376,2
6.56545634598896,3.108282882037479,6.345117924454924,1.8958360118495663,2
7.112111597824664,3.1638154189835563,6.9,2.3589674259705116,2
6.525498715649472,2.9839109250119438,5.833139786089974,1.7430061049683552,2
6.603585376552147,2.8932230541230988,5.299947590767646,1.8078350337336397,2
5.689758230880472,3.10296035015142,6.9,1.914474342172158,2
6.527134164626892,2.755726841980737,5.708558853015669,1.7226218634488397,2
6.469536483458347,3.0688335920527887,5.014630546483857,1.9255670487075014,2
6.689203295071566,3.0839665936953207,5.830668994641778,1.9854328677337059,2
6.637695823769289,3.107012822147818,6.9,2.260040423366021,2
7.134707155560114,2.852795700815214,5.469097922208872,2.0247133168763884,2
6.059037791800267,3.233052455499053,6.9,1.859923649959699,2
6.3391859532021595,3.250309329223179,6.9,2.42763128882586,2
6.419366909675694,2.9018586737712675,6.9,2.104810667156767,2
6.680653190688347,2.9292497305084795,6.5225703195708915,2.0397953456866835,2
6.2539508673510475,2.864399180106928,6.501120374850849,1.6629504872239351,2
6.584558580836347,3.12280471043007,5.81748104947041,1.479087752129233,2
