sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.556639345803609,3.013284826845241,5.902890407530223,2.0011022336739765,2
6.543191677736841,3.105585276905701,5.010335847194414,1.7957017689824089,1
6.895435729458204,3.2051195149309075,5.35291262094047,1.9701616061602358,1
6.471277457471525,3.411426573295592,6.9,2.298849801492674,2
6.243799045295735,2.5616146398050046,5.7594797440216,1.6058381994622457,2
6.752741961635153,3.396515342358615,6.796450525050581,2.134103251232347,2
7.350871961877531,3.045153058924618,6.9,2.5,2
7.157256487793732,2.8342639262482607,5.644123831485446,1.675122285364907,2
6.499604226168804,3.1136508058694705,5.890835500373113,1.8941975397345776,2
6.4949641296564495,2.9542520943455495,6.123387822338867,2.121294026472058,2
6.880315392011036,3.3244991559912225,6.359618174163824,2.2823979896764053,2
6.335759165187806,2.989972608114089,5.252776783725197,1.7321447554643348,2
7.135951452488988,3.329959797766163,6.9,2.5,2
6.258224064068761,3.0381173451705523,5.708463343000846,1.9111007184377264,2
6.881847852103159,2.670238288777692,5.109872134216987,1.4253361413531005,2
6.901047731264296,3.3151936672641567,6.746265710156744,2.489822482361948,2
6.731331890373368,3.3137772428157746,6.9,2.213444871772075,2
6.601925796329988,2.754391507866978,6.437050785164391,2.1408301547428175,2
6.771907958229503,2.7610825789607145,6.082805315537723,2.0046578561838104,2
6.233809819224614,2.7302046844383723,6.38864034091511,2.2029675503915,2
6.33248379997788,2.8796918035875643,6.3166564510597825,2.170365821699937,2
6.607274058656391,2.942693808934295,6.9,2.3019205640133964,2
6.0469898771057045,3.115553405321918,5.52592372371388,1.9237494244043565,2
6.782711454986024,3.4173384082168825,5.46355624615889,2.1864376010610966,2
6.518314794678686,3.044973297031961,5.881864304470394,1.513463701197306,2
6.664405894868,2.893614990740441,4.478625085533645,1.434617556589035,2
6.424012562525637,2.6870049737592065,5.610550707066932,1.3818800882214548,2
6.492248754535463,2.905653911147987,6.473561570745075,2.204981576156894,2
6.104512048553981,2.902805251966154,6.312441950288004,2.008847040222022,2
6.710145302875018,2.976809823437406,4.787514425623945,1.5462376223017857,2
