sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.46780848767834,2.870059821405451,6.340198213300827,1.8097057573351183,2
6.9293176508632826,3.0554257887357164,5.952553673354353,2.247387369172084,2
6.387485108457181,3.2611797448993594,5.989327022046947,1.8373465830456042,2
7.000919339744327,3.2663200332489004,6.6576517330335125,2.5,2
6.784563258270117,2.917474178924805,6.9,2.1381350633921574,2
6.044871571299273,2.973405229427003,5.180921032640424,1.3566992035569343,2
6.38150223372213,2.7587368779190147,6.1822253642149425,1.8592452220378446,2
6.119816239262359,3.063272388359642,6.1998790285812415,1.754461588155845,2
5.555555111603208,3.124859540674497,4.68014007652954,1.353660850346052,1
6.589950103939988,3.2647942533578798,6.9,2.1880712809856293,2
5.668297423419473,2.9428861654608203,5.400989112302182,1.7198340360311037,1
6.703982184985575,3.1971147105108235,6.9,2.2860724376171593,2
6.89499106110551,3.0918421079655043,6.384014365215909,2.204482979425658,2
6.407493016247515,2.9096458741425373,6.056104824010313,1.8914726636797496,2
6.555102670558833,3.039544590401733,5.304601289411225,2.1054357933853227,2
6.167771264614349,2.722062958522242,5.3211433531368435,1.7210509455499898,2
6.4796697911110925,3.1454123753228167,6.9,2.5,2
6.41745450096708,3.262875697983986,6.314534789853037,1.6197187138287157,2
6.283146970946803,3.052218112583161,6.288649378441422,2.0697639811755,2
6.382519487201238,3.0563198591912983,6.9,2.2354501924973498,2
6.592485387168042,3.086367106443807,6.3430841590349605,2.125408494123926,2
6.272327823671338,3.0662875011820168,5.3657173251508095,2.0495732423000286,2
7.461970881553647,3.2224592615789085,6.9,2.353465312324813,2
6.620380158180832,3.145732484079103,6.520522449943281,1.7687376671587516,2
6.660051117803467,3.1188648270038763,5.797195826129628,1.8466135041905143,2
6.019153170324928,2.9498420034876465,6.777394309658694,2.2915451974640986,2
6.469601767903996,3.014830570570798,5.541681087582565,2.01506056563996,1
6.896430182793411,2.880900072875261,6.267545089013119,2.072191676133371,2
7.16636202425393,3.0817549829785014,6.477345688774834,1.9915525341189566,1
7.147401259206977,3.4374809910171082,6.489235638025124,2.326054923075004,2
