fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
80.8223,21.0539,3.3101,0.7319,0.2865,-0.6554,64.6676,-14.1313,20.1575,148.778,0
13.0467,7.1359,3.2948,0.2111,0.1112,-3.9098,-60.6794,-9.8216,48.809,46.3895,0
44.2526,16.8221,2.6172,0.7786,0.1663,34.9444,16.3965,7.3558,48.9617,204.233,1
60.0031,17.3999,3.3185,0.4183,0.4107,8.1711,128.975,-6.2975,61.0499,159.242,1
57.5315,32.2546,2.7882,0.3741,0.1462,-71.694,23.7883,9.1162,57.2767,220.734,0
29.5503,20.1726,3.7355,0.5041,0.1342,2.0665,21.7122,-10.4829,2.9261,145.9518,1
77.5988,12.7999,2.7412,0.1745,0.4448,48.9853,-17.0073,-6.662,5.1233,223.827,0
13.1139,13.9513,2.6884,0.5615,0.4033,-28.4715,55.5577,-9.1623,62.358,219.34,1
33.5226,11.2399,2.57,0.574,0.3471,3.0182,-13.5718,-16.1175,28.28,269.468,0
49.8142,12.722,2.3617,0.8772,0.0348,43.101,-12.0506,8.4813,31.8432,118.05,1
32.4246,24.0949,2.9079,0.5414,0.2438,-104.019,69.1339,7.0875,55.482,120.3313,1
66.4354,0.4794,2.7477,0.2263,0.266,22.9031,49.6425,-6.3612,63.5177,248.4001,1
21.646,20.8358,3.2573,0.4648,0.1469,20.9577,23.6519,-22.1315,25.282,158.947,1
56.6255,44.1341,3.7089,0.4089,0.0951,-29.3542,21.0436,-12.3998,8.7061,108.52,0
144.2787,19.2888,2.4371,0.7901,0.3301,8.3381,-32.71,-10.6163,31.666,222.3967,1
23.1657,27.031,2.4949,0.0778,0.5078,10.1771,35.6078,2.8133,59.2402,220.514,0
28.0195,20.2253,3.3442,0.1599,0.3921,-54.9513,12.9742,-8.3683,1.3933,146.317,0
13.2353,228.0385,2.866,0.4492,0.529,-12.2928,7.9139,-6.8686,28.954,172.938,0
29.8151,21.9844,3.6346,0.1423,0.27,-135.203,-28.4833,-12.2456,33.658,335.435,0
115.938,79.0323,3.3015,0.1757,0.2127,-1.9945,16.9651,44.7443,21.0535,172.242,1
27.0664,16.6628,2.9963,0.4366,0.0736,-123.409,-17.2805,10.5886,17.71,238.402,0
13.0265,13.3364,2.3118,0.0951,0.3358,14.5461,40.8411,8.6621,9.761,183.843,0
152.1148,31.2844,3.2855,0.4767,0.491,29.9867,15.455,6.454,83.0695,189.4981,1
20.9288,36.4748,2.5922,0.269,0.0849,-42.5928,52.4496,6.9745,5.8259,149.729,0
27.8979,10.6884,3.5027,0.1425,0.1262,-34.8518,36.879,17.7932,2.182,99.7447,0
12.871,29.1003,2.3483,0.511,0.3909,-11.2578,33.3653,9.219,23.28,271.691,0
81.6644,57.6035,2.43,0.5759,0.3731,-63.9685,15.6104,-5.4957,36.457,304.529,0
223.847,23.7468,3.5396,0.3727,0.3797,28.8497,21.6176,-10.0685,6.165,213.539,0
94.2528,10.4829,2.733,0.34,0.1633,11.8224,-35.5005,8.3505,2.805,244.8363,1
18.7977,19.8202,2.8445,0.3261,0.3026,24.4674,16.2734,19.9618,1.612,200.235,0
36.0738,7.3237,2.5763,0.2561,0.2325,-1.7343,25.2754,10.2312,11.0947,278.188,0
20.1503,11.7584,2.7709,0.3407,0.0374,-20.609,14.2941,4.5138,27.3093,198.746,0
81.8712,7.6265,2.9325,0.385,0.171,6.7361,-84.0153,14.2542,76.537,83.7544,0
13.3286,87.4626,2.9956,0.3403,0.1827,12.0288,24.3449,47.9927,50.2398,205.3179,0
31.9493,18.8373,2.5463,0.2902,0.4475,21.3863,-8.9848,-9.3712,33.7638,194.616,1
138.377,11.4074,2.3469,0.4818,0.1973,27.7938,-29.1591,-55.6079,55.521,362.077,1
34.9502,9.9059,2.2648,0.5506,0.4554,9.8491,35.3679,-4.4196,28.328,329.92,0
86.0727,44.9876,3.2667,0.3192,0.0833,-24.6696,-23.404,11.2252,12.3916,328.602,0
45.6772,15.8214,3.1429,0.1565,0.3859,-69.9491,35.9315,-4.6694,9.3744,228.566,0
30.0623,11.8179,3.431,0.2687,0.3272,-5.1257,-25.7822,-16.4027,7.418,39.2884,1
36.2345,8.1356,2.4907,0.7389,0.504,-2.601,31.1043,-1.9202,54.6396,303.2103,1
22.1439,22.8156,3.5913,0.2089,0.0186,-5.6691,50.8145,-12.1062,6.8004,305.4307,1
90.2333,15.9261,2.3535,0.3109,0.104,2.1277,74.3871,-10.9338,7.7639,181.453,0
37.2101,32.5173,3.1166,0.5146,0.2373,92.3153,38.5268,111.926,13.689,177.704,0
25.6039,9.8637,4.1433,0.1212,0.3204,36.2978,-67.1195,12.1541,87.9369,158.5236,1
64.0853,11.7229,2.2504,0.4759,0.1384,23.5238,104.885,5.7956,16.706,228.76,0
20.155,14.4318,2.5252,0.3456,0.3408,22.1912,-20.0014,-1.169,30.606,216.0709,1
86.6426,15.9571,2.7981,0.1618,0.074,84.324,55.2664,7.817,8.37,234.1881,1
100.088,9.7005,3.1894,0.2985,0.23,27.3604,-36.0657,6.4774,7.295,158.3338,1
24.1656,8.4467,3.0535,0.1366,0.1947,-26.3869,-31.242,-7.915,3.7149,191.395,0
53.9402,45.1787,2.5392,0.1435,0.2222,18.5214,-92.4478,7.8635,31.951,42.4625,1
25.7552,13.3568,2.8015,0.3151,0.2546,22.6912,-18.107,-16.878,45.687,147.592,0
219.765,21.9456,2.5248,0.1912,0.4291,36.6986,-36.0401,-6.2757,6.4404,132.156,1
52.1403,10.1047,2.7771,0.4436,0.1729,0.7829,49.5898,15.2663,24.0178,245.097,0
39.4796,18.1279,3.3979,0.2146,0.5875,-4.54,33.1031,15.2095,77.795,306.127,0
68.1948,11.1066,2.9325,0.4973,0.1947,-25.5487,23.8016,-17.125,25.0526,75.1693,1
20.0048,10.3603,3.1097,0.7285,0.0368,-32.9862,21.0278,-11.4376,79.5006,199.7725,1
16.024,26.8179,3.3867,0.6235,0.2196,22.8049,48.8609,5.5873,40.251,230.615,0
42.6502,67.3082,3.0195,0.1508,0.2054,6.5765,48.2941,19.6474,58.771,303.726,1
23.1041,17.6255,2.2041,0.2194,0.1776,16.1207,-29.3049,-11.4396,5.733,195.661,0
38.0373,24.3384,3.529,0.3695,0.4622,28.823,34.6585,-15.1319,74.709,287.191,0
35.8011,15.2114,2.8106,0.3932,0.0281,-8.8309,39.3195,10.6962,6.826,213.261,0
40.209,6.9635,3.0071,0.1753,0.3559,10.0912,20.7124,-11.844,0.347,271.972,0
22.6502,19.3865,3.2122,0.4045,0.4115,-53.0058,9.8261,15.2006,9.541,144.012,0
18.2835,11.9221,2.7037,0.2066,0.1608,-25.6063,13.7196,-33.1235,6.6964,168.025,0
19.3072,11.9773,2.9055,0.163,0.3957,-1.0363,12.4265,10.8198,75.1611,116.805,0
65.8189,50.341,3.1166,0.4618,0.6264,36.2994,-148.436,11.4823,48.3131,267.316,1
74.2393,19.7515,3.0356,0.0884,0.226,42.2108,-9.3553,-2.7189,30.876,295.128,0
33.6482,7.6326,2.3522,0.6764,0.1005,16.5788,23.943,-5.547,7.337,248.998,0
48.8411,31.977,3.2894,0.7273,0.443,20.6119,13.5554,10.6364,12.1487,93.498,0
79.2728,38.2552,3.2439,0.7223,0.297,-19.9264,-13.1159,-34.7371,76.9494,355.997,0
79.4527,29.2949,2.9337,0.4842,0.1154,-0.4145,44.9303,4.0015,26.7597,182.003,0
55.9732,13.2824,3.1891,0.1703,0.1006,-58.8942,116.1159,9.8433,22.7129,141.421,0
16.1915,29.0068,2.8966,0.4066,0.1686,-13.008,11.5113,-6.3104,19.3678,168.084,0
24.8622,9.0627,3.5529,0.1232,0.4081,-39.8549,65.0741,-7.4747,38.664,315.588,0
27.0944,11.9542,2.8603,0.3814,0.4595,-21.7541,-11.5369,2.8273,2.4615,226.567,0
35.5642,25.1345,3.5145,0.2214,0.1246,27.1843,50.3724,52.3407,1.525,171.933,0
34.1583,23.5601,3.3919,0.5816,0.1911,3.3218,32.4541,65.457,11.1686,293.853,0
81.5117,13.7878,3.1638,0.2899,0.0496,-14.0985,-15.7549,-3.35,21.0535,163.007,1
27.8762,51.3682,3.1084,0.761,0.0829,38.4102,41.1994,-11.7512,9.962,136.6519,1
18.6811,9.6981,3.9577,0.4868,0.325,75.2285,-9.8535,3.8343,26.5125,150.027,1
21.4699,46.4167,3.2053,0.7306,0.5733,-34.1539,17.1648,-12.8951,20.553,241.873,0
45.6772,7.4426,2.9395,0.5433,0.335,-126.192,-33.1858,5.9531,0.1225,129.754,0
29.0263,12.9377,4.213,0.241,0.255,7.8038,20.39,-9.3951,73.5368,86.4439,0
53.423,7.437,2.4025,0.4039,0.2526,-15.3039,16.6398,-12.1136,2.578,65.139,1
