fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
12.9903,7.0161,3.1189,0.4396,0.434,9.7267,-9.7041,-10.2209,30.1517,67.289,1
58.7044,19.8249,3.3754,0.0728,0.2364,41.9773,27.2091,3.9078,51.9655,130.88,1
20.7522,48.7632,2.9165,0.0946,0.1307,-13.9224,-15.9648,48.0554,4.31,209.619,0
33.3747,11.406,3.1703,0.0804,0.4596,18.0043,8.2386,5.9283,13.9435,174.6745,1
72.9287,33.5462,3.2991,0.6648,0.3131,54.8349,179.7483,10.6886,44.111,175.025,1
24.8791,11.3342,2.8995,0.4988,0.3123,69.0797,19.0726,14.256,2.8918,220.271,0
35.6259,11.1482,3.1474,0.6541,0.2874,-16.0724,23.4254,-1.5993,5.148,246.589,0
23.2142,11.1133,3.2976,0.1489,0.246,-56.426,-105.334,32.5867,75.1611,230.985,1
97.8762,22.961,3.4596,0.2721,0.0869,28.5429,-11.0691,69.3474,11.0651,189.873,0
77.1446,13.1987,3.7006,0.217,0.3685,131.224,51.1406,-11.6781,60.636,140.58,1
240.754,29.136,2.6161,0.5922,0.3334,11.2201,82.4288,3.7287,27.8927,330.0002,1
24.361,27.0488,3.9618,0.1139,0.4433,72.1985,-11.4544,24.4375,4.2358,76.9913,1
18.2452,71.8038,3.1302,0.5385,0.2471,95.9793,38.2846,8.6487,0.97,149.933,0
54.2037,10.5604,2.969,0.1701,0.24,40.7078,-61.7543,7.7592,0.5786,292.639,1
107.5882,20.5389,3.6453,0.1294,0.1859,-5.615,-13.8512,-12.2456,4.209,206.941,0
88.6419,15.56,2.9093,0.3917,0.2191,-88.4382,8.2443,-5.3246,10.3535,164.024,0
12.6594,21.4521,2.4871,0.7365,0.4874,3.2134,-7.7496,3.9521,2.249,179.057,0
26.9291,15.6575,3.7658,0.7361,0.2116,-32.2986,28.4911,-3.7435,3.57,141.979,0
69.7856,40.6197,2.7213,0.5904,0.4439,28.1004,-15.713,8.2925,4.1274,100.674,1
19.9033,9.6212,3.4059,0.3268,0.2457,-0.9426,-7.5481,-73.5722,79.5444,332.351,1
70.3028,11.2222,2.1323,0.7411,0.0334,17.5263,18.5696,2.2184,85.2559,123.099,0
50.9379,23.578,2.7566,0.5619,0.2131,-6.5013,-19.7872,11.901,20.6373,27.794,0
41.0899,10.889,2.4144,0.2822,0.0702,-3.1486,14.9799,-17.9419,25.0313,129.155,1
149.9342,9.164,3.0671,0.5521,0.2809,9.6277,35.7539,-15.9598,88.8043,78.3783,1
83.7821,12.8889,2.3889,0.1752,0.22,15.0008,182.673,12.7051,26.477,222.591,1
86.8251,12.9542,2.281,0.4768,0.4039,-179.053,14.2836,-9.8663,6.2738,181.289,0
64.5254,12.187,2.207,0.5525,0.3207,-118.9337,26.4058,8.2875,50.4959,76.7338,1
53.1573,21.9916,3.3524,0.2921,0.4311,-6.13,-35.8968,8.6755,16.789,169.915,0
72.4802,27.5912,4.0157,0.2292,0.2897,19.9646,18.9164,11.9599,1.0447,237.282,0
30.9994,17.4571,3.023,0.1653,0.1865,26.0576,34.5939,-13.0401,19.1216,229.057,0
25.6872,27.6992,2.8603,0.3695,0.434,22.1043,-18.4061,6.2037,52.521,230.392,0
48.2689,10.697,3.1622,0.8123,0.2843,26.8523,124.6383,-112.424,27.5273,225.4924,1
32.1456,14.9414,3.0779,0.0506,0.1251,6.2773,7.4065,3.4476,67.4915,253.536,0
20.5081,24.4774,3.0255,0.6761,0.2931,-68.9298,-8.7521,16.6422,60.1701,166.936,0
28.0195,16.7535,3.5673,0.5366,0.4815,-30.5871,-16.3674,14.7736,6.463,172.083,0
16.9022,25.0135,2.5391,0.4324,0.237,-23.3614,-18.514,15.2252,2.553,170.832,0
35.2705,51.2485,2.6346,0.4453,0.1663,1.9848,-10.6613,16.6915,53.3703,225.26,1
29.3867,18.4435,2.5932,0.2849,0.0787,5.0386,18.1923,48.4484,31.686,208.319,1
29.1369,9.2682,2.946,0.1956,0.1726,21.8239,98.1002,8.8888,19.081,232.282,0
18.25,11.1001,3.2496,0.3015,0.3622,29.2838,-23.723,-15.0628,3.197,89.1136,0
79.9539,32.3154,2.4241,0.1259,0.2035,-80.2914,65.1396,-8.7498,74.4019,183.253,0
38.7822,9.4673,3.3706,0.3608,0.0434,37.4322,-24.7612,-2.7907,12.689,160.435,1
38.3425,20.7623,3.9292,0.5221,0.1853,14.0798,-20.1555,-2.8585,38.769,273.848,0
28.2788,15.4963,3.2863,0.7986,0.0556,-85.8732,46.5641,-7.9666,15.2584,326.835,0
137.79,12.5002,2.8239,0.2518,0.4059,91.4071,81.9646,-44.6538,51.6492,231.329,1
16.0411,23.8528,2.968,0.4934,0.2144,-6.118,-38.1815,-42.82,39.5153,191.799,1
15.9414,57.0209,3.0671,0.2208,0.0503,57.7763,19.824,16.0794,5.466,230.925,0
19.1301,68.6366,2.1644,0.5043,0.1867,30.1971,15.7767,10.2251,25.071,242.97,1
50.9134,22.2767,2.4417,0.2758,0.2232,17.9591,-19.2276,-5.2572,26.414,126.9373,0
88.2417,30.4191,4.0869,0.0374,0.3592,27.4684,-10.4111,32.2323,5.406,233.607,0
25.0758,38.7657,3.0103,0.2724,0.1575,-43.4761,13.6651,-11.3003,5.7762,108.319,0
123.7626,21.0186,3.4399,0.3632,0.3672,4.7676,35.6583,16.2848,80.4474,209.834,1
35.2047,6.9041,4.8025,0.6337,0.3615,98.6582,71.8292,-12.7678,1.456,275.661,0
49.6836,68.6366,3.3742,0.5784,0.3703,-11.1029,37.4027,5.5408,9.11,304.529,0
24.0828,10.0261,2.6792,0.3934,0.4662,-45.3507,129.932,-6.3384,51.6996,176.5708,1
19.0237,10.8444,2.9621,0.4723,0.2375,-130.7522,-19.3421,10.9432,83.1842,203.556,1
117.291,10.5387,3.207,0.1422,0.0643,-23.1878,-33.2713,8.8685,1.666,231.634,0
128.5801,22.0017,3.4331,0.1604,0.3406,-28.267,10.8494,-18.343,48.5733,154.98,1
66.2446,12.1986,2.4273,0.615,0.3545,35.0116,-7.3072,10.8774,20.762,224.052,1
91.2356,28.2607,2.5483,0.7139,0.4405,11.3876,-20.3396,11.4392,89.8466,63.8148,1
83.0808,11.7212,2.7263,0.2308,0.1499,12.2759,43.1926,-11.0073,55.947,310.5166,1
32.5556,11.109,2.2613,0.1675,0.1083,-7.6015,26.8375,-6.1966,60.2891,243.839,0
142.872,13.9437,3.6346,0.2941,0.0701,15.0611,1.9906,-13.3692,32.814,163.859,1
29.6044,12.164,3.0017,0.4512,0.2287,17.3748,-15.0001,4.5365,0.561,66.8509,0
36.144,16.2443,2.0917,0.7962,0.1249,17.8018,15.6805,15.1094,3.4462,81.0011,0
22.9399,20.3299,3.3072,0.6055,0.359,29.306,58.406,-8.1999,42.7007,186.067,1
22.7427,18.2981,3.4926,0.431,0.3793,2.9846,-17.4874,-6.2442,0.901,169.349,0
23.3113,59.7657,3.2982,0.1812,0.195,25.682,42.3596,8.8601,14.1545,245.022,0
26.712,21.8827,3.3965,0.2453,0.3118,40.896,-88.9152,18.1352,43.9162,80.8319,1
77.4354,21.3139,3.0962,0.5939,0.2946,21.7774,24.416,-23.9483,1.4659,120.405,0
32.4023,57.3927,2.6685,0.5868,0.2719,14.6127,-5.2619,12.2634,1.9635,252.15,0
196.6816,10.6091,2.6279,0.2406,0.3449,63.4958,-93.5224,20.7725,71.2264,130.2067,1
38.1462,15.0884,2.6096,0.2758,0.2903,42.9253,16.1553,7.7992,31.499,177.191,0
31.2236,17.3221,2.4378,0.2164,0.2764,-35.3683,-28.059,-5.673,0.823,258.638,0
12.8532,22.7532,3.1659,0.3872,0.0637,-15.4538,74.8631,14.2801,30.172,225.296,1
46.4747,11.1889,3.291,0.4257,0.06,-28.779,17.5429,-85.69,66.5206,98.3276,1
75.6875,34.9759,3.1797,0.55,0.3908,-2.0375,19.7948,13.6933,73.203,184.87,0
28.3371,7.7983,2.5112,0.2041,0.361,-10.7092,-22.6773,10.1291,36.551,265.755,0
35.7476,9.9614,2.6613,0.3804,0.3175,68.5118,-0.3427,7.0464,0.345,118.054,0
120.1296,11.0885,2.7741,0.0457,0.1497,11.8224,-8.699,-29.4666,5.614,110.646,1
30.7317,58.4397,3.2602,0.7709,0.2753,-25.7576,-10.9723,-9.4032,7.2801,179.726,1
22.9006,24.9616,3.0726,0.636,0.2683,65.2273,19.7658,-2.798,3.0791,44.2306,0
33.3772,50.8824,2.9798,0.5729,0.1726,13.0601,-20.4143,-5.9104,3.964,128.668,0
13.0775,18.637,2.1222,0.505,0.179,60.524,42.5896,22.0351,80.7121,215.296,0
38.1089,17.0324,3.1854,0.1321,0.4176,-24.2172,14.5307,18.3962,0.009,104.575,0
56.1911,18.0596,2.3152,0.3484,0.3211,-13.3254,19.1818,-5.4342,9.3521,127.071,0
66.2626,21.8104,3.2122,0.2691,0.3022,-35.3683,-13.9994,3.5509,0.1225,167.37,0
95.5716,17.0278,3.33,0.2142,0.2478,38.8574,-8.7187,6.1636,10.8031,140.654,0
65.0499,23.0277,2.9757,0.5621,0.1967,30.9249,56.5891,15.3548,20.19,223.704,0
41.0165,7.9361,3.2281,0.3149,0.3531,19.657,47.6317,-85.69,1.156,283.428,0
21.0071,16.6481,2.5932,0.0327,0.4023,-1.0007,-23.3803,-56.2044,65.6452,116.656,1
27.5364,18.0066,3.2413,0.0755,0.1435,-38.3537,-104.5015,-14.993,0.97,205.452,0
25.4663,11.917,3.3362,0.0846,0.3809,-3.0833,71.0401,-17.9418,69.0079,199.729,1
69.8372,30.4244,2.7097,0.186,0.1219,-45.0252,20.455,26.152,48.809,192.546,0
32.1947,29.6566,3.1845,0.156,0.4026,30.3682,28.327,7.34,14.8002,212.947,0
28.1919,24.9896,2.4289,0.2392,0.1996,31.4115,-25.5998,7.5803,3.7316,237.232,0
64.8184,11.1475,3.1089,0.1435,0.1396,-19.9214,82.8447,-13.9195,18.845,194.181,0
20.8222,21.6612,3.4412,0.1703,0.0939,79.9018,-33.3052,9.0229,1.4971,171.227,0
72.4762,12.8582,3.4053,0.1556,0.2706,8.0163,-27.2124,7.8621,71.376,231.405,1
35.5954,20.7579,2.6968,0.1043,0.3294,5.0068,-23.0124,9.2071,35.4214,351.118,1
28.8155,32.9812,3.038,0.2098,0.1869,56.0428,23.3827,-9.3134,89.6234,216.192,0
24.0591,21.1363,2.4683,0.091,0.4936,-68.6727,37.7841,-12.4734,15.9601,166.431,0
85.7897,10.3709,2.699,0.3918,0.222,-2.3735,-37.721,-9.4804,0.8358,145.617,0
81.6259,15.7242,2.932,0.497,0.2134,-5.0046,27.1742,10.5324,5.4913,113.067,0
19.3043,16.5969,2.9135,0.3373,0.234,-9.7819,18.6712,10.3193,22.4192,198.631,0
26.466,12.1376,2.9292,0.3982,0.1327,-4.7173,-252.576,-14.5903,76.963,146.984,0
76.074,10.91,3.5036,0.3906,0.2049,167.91,11.8441,-29.7447,63.1428,204.329,1
33.1959,10.441,3.4102,0.6264,0.3428,59.6588,43.5019,-12.9588,50.6061,184.564,0
66.5198,12.4885,3.3401,0.3825,0.0749,-12.2928,19.313,10.8856,24.766,203.5862,1
30.3643,11.7584,2.7931,0.3288,0.3278,57.9854,67.3172,8.4169,19.732,352.882,0
29.2873,33.0361,3.3032,0.422,0.3954,30.0354,42.9666,11.9333,34.636,187.249,0
21.4029,21.6678,3.4392,0.5309,0.221,21.7321,-140.309,2.6423,43.7515,197.43,1
27.4263,27.5912,2.5932,0.6846,0.1096,-23.5984,77.8702,5.8857,48.6757,162.7646,1
31.3662,34.0545,2.9125,0.3784,0.076,-1.4298,11.8988,6.7821,7.136,144.187,0
16.9105,10.7215,2.4427,0.1671,0.2019,34.8554,9.8154,-9.3712,3.4462,163.712,0
82.7708,82.7195,2.5045,0.1822,0.3278,11.5828,13.1664,-11.0031,42.879,241.365,0
42.3916,32.3167,2.0774,0.1981,0.1167,-9.2094,36.3348,-5.4731,6.087,321.6529,0
30.7731,61.6853,3.0245,0.5932,0.4379,27.5263,-13.6145,11.8773,44.832,182.324,1
42.9078,33.6608,3.1977,0.5689,0.2391,-4.6575,56.3023,-8.5553,6.2941,179.387,0
42.7448,18.3318,3.5801,0.1621,0.1227,63.0407,31.1316,4.7586,36.8443,175.99,0
