fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
47.8877,26.5286,2.9972,0.1815,0.2222,-89.2907,8.5982,-19.249,53.28,212.0347,1
28.2527,11.7884,3.4017,0.6043,0.1585,41.4702,3.2344,7.7056,8.5154,238.683,0
68.9277,26.6586,2.9731,0.2094,0.4281,43.3117,-8.1751,13.7826,1.1401,172.938,0
26.3044,13.3168,2.9908,0.6913,0.3051,12.9348,63.076,-7.6706,1.2986,99.172,0
95.0578,20.0735,2.76,0.2089,0.139,19.6975,-8.9717,-8.0787,10.928,184.514,0
65.0794,122.147,4.2558,0.4401,0.4411,29.0773,6.2451,10.0684,38.5063,137.354,1
18.3843,12.4981,2.4564,0.6197,0.4212,-53.3806,18.2534,-17.3768,34.217,158.947,0
26.403,17.5314,3.6442,0.3041,0.1191,42.3101,-18.2558,-8.0913,42.3299,108.319,0
83.4271,12.9505,2.6955,0.5223,0.1306,5.8026,56.1257,19.3509,3.1825,198.452,0
50.8046,10.4535,3.9385,0.2642,0.1195,0.5212,-19.2816,11.572,66.612,228.273,1
79.1839,23.6253,3.0245,0.5912,0.0616,-11.4379,35.9639,11.3951,11.6063,124.398,1
136.446,16.6648,2.9809,0.4967,0.2585,-24.1813,18.246,-9.3669,1.2422,93.8352,0
86.4336,49.1045,2.322,0.3066,0.3295,33.0542,38.9864,29.0911,60.3241,264.7772,1
21.3893,22.7334,2.9865,0.5056,0.1898,44.073,-10.1745,7.9345,19.286,225.822,0
20.3985,19.3278,3.6594,0.3933,0.0336,21.658,-87.6751,-17.0532,58.114,114.9204,1
15.963,11.7237,3.305,0.2622,0.3252,15.4058,-25.0603,1.2844,54.3562,134.229,1
23.2823,14.6936,3.4706,0.2723,0.278,10.4624,-21.1455,6.7123,4.066,195.5,0
60.0078,16.1799,3.2849,0.2943,0.2126,112.541,65.881,25.5399,18.661,328.558,1
17.2647,10.1805,4.0228,0.3251,0.2762,16.1518,73.2423,8.3655,85.8723,255.264,0
24.4143,48.0582,3.2632,0.3863,0.056,55.8202,-11.3804,-18.1485,4.6472,86.5516,0
24.8266,15.0884,2.2989,0.1552,0.273,-8.7048,-20.5809,-11.3574,8.817,311.258,0
188.281,6.4357,3.0252,0.1003,0.2197,6.4955,44.459,5.8693,71.3772,205.278,1
63.7085,30.1417,2.8011,0.5263,0.2274,-46.6311,-37.6286,10.6345,2.189,190.141,0
85.4782,32.3037,2.0434,0.7148,0.351,-13.2691,-4.3241,-13.4637,2.312,237.488,0
63.3325,15.7868,2.8969,0.5772,0.3048,-3.1312,-287.3636,-6.3617,16.9615,237.58,1
119.172,60.1444,3.1892,0.724,0.3339,34.2714,19.828,-14.222,7.611,89.4316,1
231.336,16.6092,2.451,0.2304,0.4507,31.2249,-16.9492,-3.9279,14.53,153.935,0
42.8789,12.4071,2.9908,0.521,0.4627,-187.8751,22.5193,-2.0507,7.357,104.39,0
20.6865,23.5629,3.5329,0.5622,0.2101,-5.8413,15.6566,-10.9111,85.328,156.032,0
17.8224,14.27,3.8354,0.3248,0.1224,64.6802,24.4302,-2.8594,23.9107,270.461,0
14.6612,16.6013,2.5786,0.6787,0.2441,-16.0677,5.0474,-13.8356,33.8435,229.35,0
20.8203,31.4373,2.995,0.3624,0.1657,-18.1745,-18.0362,-7.391,1.325,170.336,0
37.6609,12.5983,2.2405,0.6118,0.2103,22.1506,10.6441,18.4105,61.987,218.274,0
58.8153,15.7109,4.0566,0.135,0.3724,5.2125,10.8606,13.2303,89.7209,140.021,0
24.3764,25.7031,2.7751,0.2965,0.2323,36.8669,-6.6894,-20.6368,89.0498,151.096,1
19.7759,13.1445,2.9238,0.7723,0.0801,35.9359,51.743,-4.5091,49.979,123.904,0
90.3487,19.0554,2.6444,0.2671,0.0742,28.5473,-14.9936,-9.2112,1.8306,161.145,0
48.1086,23.8627,2.6679,0.3711,0.3247,0.2927,-5.6225,-28.8925,6.5329,135.544,0
33.1404,6.247,3.3182,0.4956,0.0661,34.4922,56.2947,-7.9498,25.4875,182.3265,1
72.0234,24.7669,3.5931,0.2748,0.1636,-0.3813,73.1872,11.9253,83.0585,119.039,0
18.079,23.1362,2.3064,0.4561,0.4208,13.2124,27.3175,12.0075,2.533,166.543,0
41.8464,21.2289,3.1509,0.183,0.218,-36.7733,-57.0294,-10.7571,0.204,198.36,0
43.2815,8.5395,2.2967,0.3512,0.0797,-71.5992,-17.8097,-5.7148,4.066,258.879,0
23.7069,16.3249,2.5153,0.2394,0.1399,80.3879,51.2048,-8.6485,85.1154,137.73,1
178.5639,7.0077,3.0058,0.1837,0.3472,25.0573,-81.6242,-9.611,33.688,286.242,1
19.4169,15.8593,3.3912,0.7754,0.3088,22.6093,-13.981,7.2154,11.7003,215.707,0
61.0596,27.7749,2.8713,0.4329,0.1542,25.4443,52.3456,-15.8658,55.8954,346.315,0
124.972,17.5793,3.8963,0.4052,0.1249,-25.7814,3.8863,-44.1,41.0017,102.124,0
61.3737,14.5512,2.9954,0.6278,0.2172,19.2303,56.1072,-19.4429,29.068,229.673,0
26.3916,15.8063,2.6238,0.2874,0.1891,-19.2304,42.5362,15.946,77.952,156.78,0
36.4776,30.2255,2.8187,0.2365,0.0939,14.8025,58.973,-11.0707,2.556,155.351,0
47.6273,24.6901,4.1093,0.2811,0.1251,35.146,-16.1588,-23.4211,10.6775,206.409,0
205.825,29.0767,3.0892,0.484,0.5579,18.9632,10.9046,6.3707,1.759,218.214,0
26.9695,18.4512,4.0284,0.1946,0.0869,-68.9598,47.0692,8.9168,7.282,240.085,0
29.1395,12.6997,2.5937,0.2849,0.289,21.1253,139.542,-33.2305,39.5169,218.587,1
43.0627,16.504,3.2367,0.72,0.0346,9.2148,16.0879,-9.7914,6.7859,201.438,0
13.0301,29.5121,2.82,0.3986,0.4771,4.6893,21.1073,24.9493,2.21,342.372,1
18.5474,12.8843,2.9811,0.7533,0.2206,13.6013,27.6471,15.5537,10.416,189.484,0
52.8865,21.854,2.7251,0.2139,0.237,-61.5474,57.9597,6.0634,5.884,300.014,0
57.6135,10.3456,2.5028,0.6845,0.3676,16.4396,-40.0109,-12.3842,23.132,128.673,0
115.515,12.3376,2.8546,0.3897,0.248,-17.5889,72.9245,10.6127,21.6486,198.609,0
65.1592,40.1604,2.7486,0.2608,0.0274,87.5914,34.1069,18.3274,10.618,32.537,0
24.9509,26.6783,2.8214,0.412,0.1081,-87.0068,27.2228,15.7327,80.4683,232.301,1
70.5067,12.0477,2.4846,0.4401,0.4283,41.0171,2.6508,-3.2113,5.442,149.553,0
12.9963,13.858,2.4208,0.3048,0.2356,-0.4561,-6.6741,-6.5749,2.5365,187.262,0
31.2236,36.9935,2.7415,0.154,0.1296,30.8846,-14.5275,-6.2713,86.2351,123.58,0
30.2409,16.8267,2.6232,0.1932,0.2732,79.6533,102.712,12.8379,7.297,165.671,1
42.134,31.6713,3.26,0.3379,0.3051,60.5019,-21.3204,9.9744,7.916,121.953,0
177.777,13.4449,2.457,0.2576,0.1137,14.952,12.9946,6.4039,8.2426,173.444,1
31.0653,15.8656,3.0765,0.6933,0.0987,55.4243,8.7994,-18.1564,7.3364,191.15,0
18.5474,11.3269,2.8048,0.151,0.2385,2.1068,-10.1441,-7.5452,74.9943,159.278,0
63.6598,10.6207,3.1474,0.5181,0.2454,30.2424,12.6389,8.0336,36.8492,127.868,0
