state_code,lat,lon,bird,lat_zone
33,37.88,-101.03,2,18
23,27.11,-94.09,0,10
22,67.84,-68.91,2,0
16,48.36,-108.17,2,26
42,43.94,-92.43,1,20
45,37.13,-95.74,2,19
14,45.01,-80.24,2,19
1,43.58,-118.11,2,29
28,28.89,-157.07,2,26
15,30.69,-86.66,2,19
27,40.22,-83.78,2,19
48,20.7,-93.34,0,0
18,46.12,-107.93,1,3
48,48.05,-78.15,0,0
18,39.95,-82.35,1,3
50,47.99,-82.07,2,26
13,30.1,-158.0,2,18
18,36.3,-105.47,2,3
24,59.59,-73.47,2,12
16,40.15,-156.34,2,26
23,45.48,-145.75,2,10
2,64.23,-97.22,1,20
35,36.78,-69.71,2,19
17,37.94,-86.14,0,19
16,31.84,-102.62,2,26
36,33.13,-104.33,2,25
33,43.43,-123.61,2,18
32,56.0,-106.73,2,14
46,63.34,-72.1,0,16
15,37.23,-109.84,2,19
39,28.26,-100.05,0,23
35,41.62,-78.98,2,19
25,27.52,-156.99,1,20
49,37.5,-76.67,0,19
32,60.8,-124.07,2,14
46,31.84,-99.02,2,16
44,32.27,-102.42,2,6
23,47.89,-74.53,2,10
36,35.42,-95.37,0,25
49,44.71,-84.27,2,19
36,37.26,-114.83,2,25
3,61.57,-92.05,2,5
8,43.27,-110.93,2,11
36,40.5,-95.85,2,25
39,63.37,-110.23,2,23
16,27.54,-109.23,2,26
50,43.29,-117.97,2,26
49,66.09,-121.98,2,19
7,63.81,-114.76,2,21
36,36.97,-148.24,2,25
29,47.38,-118.82,2,26
7,43.89,-77.09,2,21
32,62.86,-100.81,2,14
48,41.43,-87.03,2,0
26,45.62,-84.67,2,26
8,39.07,-88.24,2,11
27,69.52,-83.12,2,19
8,26.71,-79.64,2,11
32,27.5,-114.87,2,14
5,45.77,-122.65,2,17
47,37.98,-142.46,2,27
8,63.03,-108.48,0,11
49,27.65,-91.47,2,19
8,20.04,-77.47,2,11
23,30.32,-111.25,2,10
13,47.62,-74.25,2,18
16,47.89,-111.1,2,26
34,46.55,-94.97,2,12
40,36.34,-73.03,2,8
24,46.76,-70.92,2,12
34,27.66,-84.28,0,12
10,47.29,-76.82,2,4
3,43.79,-96.72,2,5
3,31.38,-104.88,2,5
45,35.41,-111.77,2,19
23,46.2,-88.44,2,10
10,45.2,-75.57,2,4
3,21.99,-100.13,2,5
22,32.57,-77.51,2,0
0,62.3,-78.87,0,28
5,33.59,-109.73,2,17
3,46.24,-97.06,2,5
11,27.3,-79.44,1,15
26,47.93,-100.45,2,26
19,41.9,-78.59,2,2
11,43.98,-101.08,1,15
40,48.03,-115.99,0,8
23,48.94,-155.69,2,10
11,45.72,-95.22,1,15
44,65.78,-156.57,2,6
46,19.79,-119.51,2,16
23,31.73,-86.74,0,10
17,40.41,-85.42,2,19
22,63.52,-112.28,2,0
34,20.82,-155.63,2,12
25,35.08,-73.6,1,20
24,42.94,-89.75,2,12
33,37.38,-91.02,2,18
42,32.86,-111.63,1,20
15,57.94,-111.53,2,19
40,32.29,-117.44,0,8
16,40.61,-72.39,2,26
41,19.32,-81.61,2,24
7,40.98,-101.63,0,21
17,20.82,-114.06,2,19
26,56.8,-96.99,2,26
20,69.45,-79.41,2,1
30,25.88,-77.69,2,22
40,29.34,-118.58,2,8
19,57.32,-73.19,2,2
45,38.6,-85.7,2,19
29,19.16,-101.06,2,26
15,21.99,-117.78,2,19
45,32.85,-156.2,2,19
46,30.15,-100.79,2,16
47,46.47,-123.83,0,27
6,21.08,-81.99,2,0
36,36.58,-67.96,2,25
18,30.81,-79.95,1,3
24,45.36,-155.3,2,12
0,47.63,-99.33,0,28
12,30.3,-77.47,0,13
