state_code,lat,lon,bird,lat_zone
42,37.63,-90.17,2,20
12,22.03,-105.01,2,13
30,35.7,-112.76,2,22
31,35.04,-102.04,2,13
48,27.58,-105.76,2,0
21,28.04,-81.91,2,9
0,19.95,-80.67,0,28
18,19.71,-155.18,1,3
50,46.9,-92.97,2,26
36,36.1,-141.98,2,25
26,46.02,-120.8,2,26
28,61.22,-106.97,2,26
31,21.32,-81.69,2,13
24,48.81,-73.25,2,12
29,38.55,-82.76,2,26
20,47.16,-119.12,2,1
41,19.51,-117.21,0,24
36,31.88,-155.82,2,25
11,56.23,-123.3,1,15
7,67.05,-106.13,0,21
25,63.68,-83.94,1,20
22,27.91,-108.84,2,0
41,44.45,-74.72,2,24
47,40.38,-113.52,2,27
31,21.91,-116.93,2,13
35,28.35,-79.26,2,19
7,47.24,-106.01,2,21
45,21.49,-156.54,2,19
0,61.22,-71.25,0,28
5,69.62,-73.86,2,17
43,29.12,-142.46,1,20
11,45.99,-99.37,1,15
8,19.08,-87.03,2,11
27,41.37,-151.56,2,19
42,27.97,-108.1,1,20
33,37.42,-92.14,2,18
17,68.36,-76.06,2,19
20,37.32,-82.63,2,1
10,29.65,-78.42,2,4
13,42.64,-105.18,2,18
32,40.39,-121.99,2,14
13,29.4,-78.94,2,18
10,28.75,-158.07,2,4
3,20.09,-92.9,2,5
48,63.03,-119.72,2,0
43,30.47,-122.13,1,20
40,25.48,-113.36,0,8
22,43.95,-111.36,2,0
17,63.24,-90.65,2,19
33,21.14,-114.32,2,18
9,48.3,-82.11,1,20
15,68.29,-87.9,0,19
35,29.26,-104.26,2,19
18,42.87,-108.42,1,3
13,32.97,-107.53,2,18
46,36.72,-98.37,2,16
9,30.33,-89.43,1,20
28,64.46,-102.55,2,26
8,45.76,-69.99,0,11
38,35.39,-81.13,2,19
14,67.95,-83.82,2,19
40,33.85,-91.12,2,8
14,59.57,-100.8,2,19
44,40.6,-79.8,2,6
48,45.91,-76.97,2,0
15,39.37,-96.61,2,19
7,48.3,-96.66,2,21
25,35.67,-82.19,1,20
33,59.72,-73.11,1,18
30,38.45,-119.71,2,22
40,28.81,-82.4,2,8
5,27.72,-81.99,2,17
33,46.0,-77.69,2,18
32,33.97,-75.98,2,14
3,29.56,-100.74,2,5
43,27.78,-86.17,2,20
21,28.74,-113.88,2,9
25,19.76,-82.74,1,20
16,44.29,-96.05,2,26
30,33.58,-111.39,2,22
7,47.17,-79.7,0,21
19,47.37,-73.57,0,2
15,40.33,-109.9,2,19
7,40.77,-70.68,0,21
48,45.96,-115.92,2,0
0,31.43,-78.42,0,28
33,19.91,-117.61,2,18
16,20.82,-112.6,2,26
11,42.64,-121.71,1,15
14,64.6,-89.21,2,19
5,31.08,-88.03,2,17
28,42.24,-112.68,2,26
38,39.96,-77.31,2,19
38,37.02,-110.13,2,19
11,42.77,-106.85,1,15
11,66.58,-113.63,1,15
20,30.08,-119.96,2,1
29,31.25,-116.66,2,26
47,32.63,-96.26,2,27
38,41.58,-109.86,2,19
15,64.26,-76.86,2,19
50,38.38,-81.71,2,26
47,21.58,-89.08,2,27
39,38.15,-95.91,2,23
36,35.9,-101.37,2,25
8,35.03,-103.04,2,11
27,63.2,-155.2,2,19
14,36.91,-110.32,2,19
43,29.03,-70.64,1,20
6,31.73,-111.62,2,0
44,60.11,-75.05,2,6
28,28.78,-159.71,2,26
10,31.12,-107.21,2,4
10,21.47,-70.35,2,4
38,67.38,-115.28,2,19
2,38.99,-98.65,1,20
14,39.56,-68.98,2,19
6,27.77,-113.3,2,0
17,49.0,-161.9,2,19
8,47.8,-84.29,0,11
30,42.49,-105.53,2,22
33,39.11,-122.79,2,18
42,63.18,-118.43,1,20
35,40.87,-104.77,2,19
47,31.81,-100.66,2,27
2,67.38,-74.07,1,20
43,46.68,-114.84,2,20
45,63.64,-110.03,2,19
48,19.11,-90.6,2,0
12,28.4,-83.34,2,13
32,45.76,-71.84,0,14
28,48.05,-75.59,2,26
37,48.86,-88.0,2,26
14,45.38,-87.2,2,19
19,66.98,-76.34,2,2
34,42.39,-120.32,2,12
34,19.18,-150.2,2,12
1,48.32,-102.35,2,29
7,38.56,-92.02,1,21
37,29.45,-118.14,2,26
42,34.76,-72.36,1,20
39,19.22,-90.07,1,23
38,61.35,-80.45,2,19
37,45.59,-142.42,2,26
12,42.36,-88.31,2,13
32,47.49,-70.75,2,14
21,34.47,-93.57,2,9
25,31.66,-86.91,1,20
14,28.82,-80.66,2,19
27,31.22,-69.5,2,19
41,19.15,-101.09,2,24
32,41.18,-107.61,2,14
7,47.4,-118.04,2,21
32,48.63,-80.83,2,14
11,44.92,-72.38,1,15
19,42.19,-73.71,0,2
28,29.09,-88.31,2,26
16,45.15,-95.93,2,26
42,33.26,-151.29,1,20
6,58.8,-120.39,2,0
16,33.26,-112.77,2,26
47,61.46,-73.31,2,27
43,30.41,-95.38,1,20
2,41.05,-82.25,1,20
38,30.75,-117.2,2,19
37,41.05,-121.0,2,26
31,27.4,-96.57,2,13
34,36.98,-94.21,0,12
44,39.7,-89.3,0,6
7,64.79,-109.18,0,21
7,46.67,-77.04,0,21
36,33.88,-115.23,2,25
18,64.79,-74.67,1,3
2,31.97,-69.04,1,20
32,34.46,-155.35,2,14
5,47.91,-73.33,2,17
31,39.97,-88.31,2,13
21,33.9,-88.28,2,9
37,27.09,-111.71,2,26
42,33.98,-120.32,1,20
12,47.53,-112.88,2,13
4,56.0,-70.84,2,7
21,44.12,-103.33,0,9
26,46.01,-124.12,2,26
14,41.01,-115.47,2,19
30,27.11,-97.08,2,22
19,33.7,-71.11,2,2
2,44.3,-155.51,1,20
48,40.84,-106.7,2,0
31,41.57,-92.64,2,13
47,19.93,-84.81,2,27
3,21.91,-77.41,2,5
28,57.91,-84.46,2,26
3,36.54,-98.58,2,5
33,38.84,-102.44,2,18
13,28.65,-77.34,2,18
42,48.04,-107.86,1,20
16,46.89,-107.28,2,26
19,41.69,-113.48,2,2
30,31.68,-70.15,2,22
49,35.64,-84.97,2,19
35,20.88,-96.5,2,19
30,21.38,-96.06,2,22
36,21.49,-73.83,1,25
15,35.74,-77.94,2,19
37,45.22,-98.03,2,26
14,19.71,-101.9,2,19
17,39.75,-71.37,2,19
36,47.76,-93.65,2,25
33,66.58,-118.05,2,18
31,42.6,-110.03,2,13
7,33.71,-89.16,2,21
12,35.92,-87.02,2,13
27,39.07,-96.68,2,19
15,29.18,-86.8,2,19
39,25.42,-71.96,2,23
40,33.16,-103.72,1,8
11,44.99,-94.1,1,15
18,34.23,-86.43,1,3
49,46.76,-103.06,2,19
26,27.98,-118.5,2,26
30,40.07,-73.46,0,22
43,45.65,-72.12,1,20
5,66.91,-99.23,2,17
24,31.35,-115.75,2,12
37,65.51,-118.04,2,26
37,44.08,-69.83,2,26
23,28.49,-111.37,2,10
27,39.91,-97.28,2,19
33,60.19,-83.15,0,18
25,35.72,-118.24,1,20
8,68.42,-104.67,0,11
35,38.63,-97.4,2,19
47,40.23,-153.07,2,27
35,66.82,-80.58,2,19
43,32.34,-153.29,2,20
38,37.88,-94.71,2,19
34,46.25,-91.88,2,12
21,39.48,-70.92,2,9
14,19.64,-102.41,2,19
18,48.06,-87.42,1,3
42,42.32,-98.58,1,20
9,19.25,-120.99,2,20
15,37.41,-105.36,2,19
47,27.91,-116.74,2,27
46,43.12,-110.4,2,16
9,39.95,-82.08,1,20
19,46.73,-73.92,2,2
20,33.5,-154.76,2,1
44,46.96,-87.93,0,6
22,47.83,-89.47,2,0
14,41.16,-85.7,2,19
9,48.9,-88.66,1,20
31,46.75,-73.26,1,13
30,30.85,-156.18,2,22
10,47.75,-114.88,2,4
37,33.44,-104.85,2,26
16,48.95,-155.87,2,26
44,34.21,-116.11,2,6
33,34.08,-96.11,2,18
48,47.35,-74.96,2,0
26,48.73,-82.14,2,26
46,45.45,-89.94,0,16
27,36.5,-88.22,2,19
14,31.9,-100.75,2,19
38,21.37,-74.79,2,19
