beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
3,2.455406306071638,2306,0,3710.8080653715288,1,98124,1092298
3,2.999393325632169,3104,0,5707.1653865969965,1,98118,1497540
3,1.5671275010343946,1773,0,5659.520281188672,1,98147,1782001
4,1.5212328085623863,2733,0,4708.609998252658,1,98122,735429
4,2.024726263976101,2299,0,3926.5484929158097,1,98120,1435992
1,1.9788451280264647,679,0,4586.193041786938,1,98117,1813733
3,4.046056247240248,2407,0,3834.486917360424,1,98105,1517050
1,0.996707864713298,728,0,7456.633907434628,1,98177,1163021
3,2.4816350339268887,2357,0,8390.677253760983,1,98144,521800
3,1.0528815043277648,1988,0,3448.012998351891,1,98123,647862
2,2.989173611828784,1488,0,6110.187655239806,1,98197,716254
3,3.4790412263947856,2451,0,4193.286496788151,1,98116,2094936
1,5.643567885161012,5973,0,4245.70084396128,1,98101,1736468
2,1.978143733107584,2017,0,7426.7847649591295,1,98103,1913386
1,0.993278845557818,792,0,0.23,0,98120,451767
1,1.9746029848320032,933,0,0.23,0,98119,1056394
4,3.015725694134585,2408,0,122.2012451959746,0,98116,1034490
3,2.015180635130627,1658,0,7138.97321411135,1,98199,1162620
2,0.9811286920871544,1664,0,5931.240015889611,1,98117,442846
3,2.011488708044645,2202,0,7517.079021663633,1,98181,1447580
2,2.007630848224101,1224,0,9426.60522035716,1,98180,421477
2,1.5103872305739952,769,0,6415.966936309911,1,98126,667332
2,2.0198190296732217,1761,0,4321.3621828518535,1,98117,656753
2,4.069848287806478,1247,0,5628.119272182958,1,98113,705269
1,2.4556045789429666,1134,0,0.23,0,98116,391561
2,1.984680558375456,1540,0,4702.923264556905,1,98125,686807
2,2.4980192877521263,1339,0,640.9537930651752,1,98118,893046
2,1.5110693507637472,1421,0,8440.582381835757,1,98107,778420
3,1.9949547925503484,2539,0,4101.462614923773,1,98116,689188
1,4.163821176501518,2211,0,2768.685632232122,1,98111,726746
2,2.032582173911288,1702,0,1823.1304859923368,1,98108,1067901
2,1.993240753960885,1888,0,5973.832254077641,1,98114,872118
1,2.9982979719523546,2030,0,3761.019951952066,1,98106,946266
3,2.015637344369677,1348,0,5139.797918662198,1,98106,811753
1,1.9802479676613265,566,0,0.23,0,98120,508522
3,2.531134580144556,2431,0,5551.000766556803,1,98118,1657940
2,2.992633537408269,1192,0,4904.869251753197,1,98197,1682141
3,1.9874683331207612,3792,0,4695.632398597544,1,98116,768306
1,1.4457455346259669,958,0,7691.282808517767,1,98105,654469
2,2.019272652334768,1425,0,5833.091836491043,1,98135,834499
3,3.0131948666893504,1946,0,2645.3989568322527,1,98107,1078940
4,4.039734569034137,2392,0,3800.7913952900426,1,98105,1506474
1,1.9881743927605569,1585,0,5212.781089277128,1,98117,1329851
2,2.959774064635214,1277,0,0.23,0,98161,645772
1,2.9793500182133488,2782,0,4983.325433451301,1,98115,399708
4,2.519143197322739,2398,0,5588.784603813647,1,98134,1155538
2,3.3882057470425986,1274,0,723.2311356346839,1,98116,478797
1,0.9448411135547312,516,0,116.09423662926145,1,98141,536403
3,1.5069145940518944,959,0,1780.7884895604743,1,98144,651537
2,3.4307563823011344,2377,0,2130.920813693139,1,98111,1084158
2,1.0706783881241693,1360,0,5619.318042734412,1,98177,1632156
3,1.973881351740308,1413,0,2965.6334469082262,1,98117,915260
4,3.539192297436625,3633,0,9737.38171510163,1,98146,555479
2,3.4776530609565155,1644,0,0.23,0,98116,499720
3,2.5057069106549434,1904,0,1123.6392083107617,1,98103,1042153
