beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
4,3.506032952373653,2848,0,4752.132721770126,1,98116,745400
3,1.9008554519868774,1960,0,791.5934385363054,1,98116,745400
3,2.408607521267484,1202,0,791.5934385363054,1,98123,1285885
3,1.942765010243167,2848,0,7300.497391045383,1,98123,745400
3,1.9037314235478888,1202,0,4752.132721770126,1,98105,1285885
2,1.2854149144814189,1202,0,4752.132721770126,1,98116,1285885
4,0.7714869617177372,1960,0,4752.132721770126,1,98105,745400
3,2.4268275493135687,1202,0,791.5934385363054,1,98105,745400
3,0.8602451542223937,1202,0,791.5934385363054,1,98139,745400
3,1.3194106486260633,1202,0,791.5934385363054,1,98125,745400
1,2.8025272530025807,1202,0,7300.497391045383,1,98105,745400
3,2.747020227543669,1960,0,791.5934385363054,1,98116,745400
3,1.859386182486637,1960,0,4752.132721770126,1,98116,745400
3,0.6890716159837106,1202,0,4752.132721770126,1,98116,745400
4,1.3287386058113706,1202,0,7300.497391045383,1,98123,745400
4,2.3752012746841342,1202,0,791.5934385363054,1,98123,745400
3,0.8299086204156516,1960,0,4752.132721770126,1,98123,745400
5,2.8767047084655046,1960,0,4752.132721770126,1,98182,1285885
4,3.336304763224986,1960,0,791.5934385363054,1,98116,745400
2,3.266141484645526,2848,0,7300.497391045383,1,98105,1285885
3,2.378163851727388,1202,0,7300.497391045383,1,98116,1285885
5,3.2405324193806404,1960,0,4752.132721770126,1,98116,1047523
2,3.2333192745607215,1960,0,791.5934385363054,1,98116,1285885
2,0.6956823719067985,1202,0,791.5934385363054,1,98116,745400
2,1.9243517942453907,1202,0,4752.132721770126,1,98123,1285885
3,3.143383580267524,1202,0,4752.132721770126,1,98105,745400
4,3.2202744739245057,2848,0,791.5934385363054,1,98105,1285885
3,0.8240475304801678,1960,0,4752.132721770126,1,98182,1285885
2,2.824122023511714,1960,0,4752.132721770126,1,98123,745400
3,3.031717731998106,1960,0,4752.132721770126,1,98116,745400
4,2.995100283426366,1202,0,791.5934385363054,1,98116,745400
2,0.8182929434260224,1202,0,7300.497391045383,1,98116,745400
5,2.3959165864436445,2848,0,4752.132721770126,1,98105,745400
2,0.745011791988618,1202,0,791.5934385363054,0,98182,745400
3,2.3470769843571584,1960,0,4752.132721770126,1,98116,745400
5,3.194884522647704,1202,0,4752.132721770126,1,98116,745400
2,1.3010199026193248,2848,0,791.5934385363054,1,98116,745400
4,3.1517610143680073,1960,0,791.5934385363054,1,98139,745400
2,1.8773827022795244,1960,0,791.5934385363054,1,98123,745400
2,1.9121984035458095,2848,0,7300.497391045383,1,98116,745400
1,0.8381668479667186,2848,0,791.5934385363054,0,98139,1285885
3,1.9058879410223246,1202,0,791.5934385363054,1,98116,745400
15,3.274818598323026,2848,0,7300.497391045383,1,98139,1285885
3,1.8953414983441568,1202,0,4752.132721770126,1,98116,745400
2,3.2119733052523896,1960,0,4151.754134511344,1,98116,745400
3,2.840278905754222,1960,0,791.5934385363054,1,98105,1285885
4,2.8551370187881107,1960,0,4752.132721770126,0,98105,745400
4,1.9104316289281373,1960,0,4752.132721770126,1,98123,1285885
4,1.8660634406861571,1202,0,791.5934385363054,0,98123,745400
3,2.39394906636542,1960,0,4752.132721770126,1,98116,1285885
4,2.4331270519403767,1202,0,7300.497391045383,1,98182,745400
4,3.23391574844573,2294,0,4752.132721770126,1,98105,1285885
3,1.9157981641344095,1960,0,791.5934385363054,1,98116,745400
4,1.289292064878901,1960,0,4752.132721770126,1,98105,745400
5,3.174615535130968,1960,0,4752.132721770126,1,98116,745400
2,0.8176118684065532,1202,0,791.5934385363054,1,98182,745400
3,1.9353710803560082,2848,0,4752.132721770126,1,98123,1285885
4,3.249364533039328,2848,0,791.5934385363054,1,98139,745400
2,2.7585458066306408,1202,0,791.5934385363054,1,98116,745400
2,0.7559994859448996,1202,0,4752.132721770126,1,98139,745400
2,1.1831372580183064,1202,0,4752.132721770126,1,98105,745400
4,2.428586560893759,1960,0,791.5934385363054,1,98139,1047523
2,2.807600162651505,1202,0,791.5934385363054,0,98139,745400
4,2.4242213936252934,1960,0,4752.132721770126,1,98105,745400
4,3.2617199485793313,2848,0,4752.132721770126,1,98123,745400
3,0.8755188843634538,2848,0,4752.132721770126,1,98182,745400
2,1.9048909959153049,1202,0,791.5934385363054,1,98105,745400
3,1.9285292405195955,2848,0,4752.132721770126,1,98116,745400
4,2.4351912351010525,1202,0,791.5934385363054,1,98116,745400
3,1.8877666394653017,1960,0,791.5934385363054,1,98139,745400
2,0.8246304835493128,1202,0,7300.497391045383,1,98139,745400
3,0.8898161531249685,2848,0,4752.132721770126,1,98116,745400
7,3.2637500682541853,1960,0,791.5934385363054,1,98105,745400
4,2.8774345511942188,1960,0,7300.497391045383,1,98182,745400
5,1.938812390326817,1960,0,791.5934385363054,1,98105,745400
2,2.8602191004227535,1202,0,7300.497391045383,1,98105,1285885
3,2.3862448386283615,1960,0,4752.132721770126,1,98116,1285885
2,1.878055446159003,1202,0,4752.132721770126,1,98116,745400
4,3.016603860555197,1960,0,791.5934385363054,1,98182,1285885
3,2.745708988556714,1202,0,791.5934385363054,1,98105,745400
2,1.2790715086573994,1202,0,4752.132721770126,1,98123,1285885
3,2.9092945772022403,2848,0,791.5934385363054,1,98182,745400
3,2.4101174657117688,2848,0,7300.497391045383,1,98116,1285885
2,1.8940534607304242,2294,0,4752.132721770126,1,98105,1285885
3,0.8784285726763881,1202,0,7300.497391045383,1,98139,745400
4,3.2923500755222737,1960,0,4752.132721770126,1,98105,1285885
3,1.9745108578851078,1960,0,7300.497391045383,1,98139,1285885
3,1.9120711438027522,1960,0,791.5934385363054,0,98116,1285885
5,3.1570939070445516,2848,0,4752.132721770126,1,98116,2505228
4,0.7487169033660951,1960,0,4752.132721770126,1,98139,745400
3,2.843237037183006,1960,0,7300.497391045383,1,98116,745400
3,2.3536958632789933,1960,0,791.5934385363054,1,98123,1285885
5,1.941550136935832,1960,0,4752.132721770126,1,98116,2505228
4,1.8946468971076034,1202,0,4752.132721770126,1,98116,745400
3,1.9136957420966336,1202,0,7300.497391045383,1,98105,1285885
2,1.882291365429683,1202,0,791.5934385363054,1,98116,745400
3,1.1652214309895303,1202,0,4752.132721770126,1,98116,745400
2,1.911722735095621,1960,0,7300.497391045383,1,98105,745400
2,2.8050747634477804,1960,0,4752.132721770126,1,98116,1285885
1,0.7818357914623528,1202,0,791.5934385363054,0,98116,1285885
2,1.902898274674123,1202,0,4752.132721770126,1,98116,1285885
2,2.4330785416993375,1202,0,791.5934385363054,1,98139,745400
2,1.1838033546871507,1202,0,791.5934385363054,1,98105,745400
2,2.770802121598494,1202,0,791.5934385363054,1,98105,745400
3,1.934272197162776,1202,0,7300.497391045383,1,98105,1285885
3,1.9362537157474073,1960,0,4752.132721770126,1,98116,745400
2,0.7953891218436082,1202,0,791.5934385363054,1,98116,745400
2,1.9219766423162048,1960,0,4752.132721770126,1,98105,1285885
3,3.22565089532317,1202,0,791.5934385363054,1,98123,745400
2,1.8928788500142686,1202,0,791.5934385363054,1,98182,745400
4,0.8024716718817169,1202,0,791.5934385363054,0,98116,745400
4,1.9599797581282148,1960,0,4752.132721770126,1,98182,745400
3,2.332893259370771,1202,0,791.5934385363054,1,98105,745400
3,1.9455485537992336,1202,0,7300.497391045383,1,98139,745400
2,1.9270080110859968,1202,0,4752.132721770126,1,98105,745400
3,1.9375175215279485,1960,0,791.5934385363054,1,98105,745400
2,1.8944093520815233,1202,0,4752.132721770126,1,98116,745400
3,1.8886459749437385,1202,0,791.5934385363054,1,98139,745400
7,3.3008019849762347,1960,0,791.5934385363054,1,98105,1285885
3,3.0892321853720817,1960,0,791.5934385363054,1,98116,1285885
2,2.310929996593114,1202,0,791.5934385363054,1,98116,745400
2,2.848837834114814,1202,0,4752.132721770126,1,98105,745400
4,3.356185751057281,1960,0,4752.132721770126,1,98182,1285885
4,2.865065641799941,1960,0,4752.132721770126,1,98123,1285885
3,1.8626457293549086,1202,0,4752.132721770126,1,98116,745400
2,1.2449486989936152,1202,0,7300.497391045383,1,98105,745400
3,2.37297689994415,1960,0,4752.132721770126,1,98105,745400
4,3.248944227022683,1960,0,4752.132721770126,1,98123,1285885
4,2.8787254537933644,1960,0,4752.132721770126,1,98182,745400
2,1.1928455387015582,1202,0,791.5934385363054,1,98123,745400
5,1.3955553743354308,1202,0,7300.497391045383,1,98139,1285885
2,2.8192144386190914,1202,0,7300.497391045383,1,98105,745400
3,1.9042855593011356,1202,0,7300.497391045383,1,98105,1285885
3,0.8357791883294363,1202,0,4752.132721770126,1,98116,745400
4,2.888493630033806,2848,0,791.5934385363054,0,98116,1285885
1,0.8122061168767924,1202,0,4752.132721770126,1,98105,745400
3,2.4072699719234407,1202,0,791.5934385363054,0,98139,745400
4,3.2323103181770017,2848,0,4752.132721770126,1,98116,1285885
3,1.903409444586457,1960,0,791.5934385363054,0,98105,745400
2,2.8368246855498436,1202,0,4752.132721770126,1,98116,745400
3,0.762858557245654,1202,0,7300.497391045383,1,98105,745400
2,1.2698426321475034,1960,0,4752.132721770126,1,98116,745400
3,1.8599285250085038,1202,0,791.5934385363054,1,98116,1285885
14,3.8820017166454113,2848,0,7300.497391045383,1,98139,745400
2,0.8393735744691582,1202,0,4752.132721770126,1,98105,745400
3,2.347556334982918,1202,0,791.5934385363054,1,98182,745400
3,1.8723584812916838,1202,0,791.5934385363054,1,98123,745400
1,2.417191781204647,2848,0,791.5934385363054,0,98182,745400
4,3.2836787540571795,2848,0,4752.132721770126,1,98116,1285885
3,1.8580689327282678,1202,0,4752.132721770126,1,98116,745400
1,0.7711096795020862,1960,0,4752.132721770126,0,98116,745400
2,1.9271428630642273,2848,0,791.5934385363054,1,98182,1285885
3,2.841373669847293,1960,0,4752.132721770126,1,98116,1285885
4,1.9357416995474315,1960,0,7300.497391045383,1,98139,745400
4,3.1373875473457074,1202,0,4752.132721770126,1,98105,2505228
3,1.9407358255725922,1960,0,791.5934385363054,1,98123,745400
2,2.371384275705522,1202,0,791.5934385363054,1,98116,745400
4,3.1055475494201974,1202,0,4752.132721770126,1,98139,1285885
3,1.9115405823354645,1960,0,4752.132721770126,1,98116,2505228
3,0.7980123277383965,1202,0,7300.497391045383,1,98182,745400
3,2.7890923206939484,1202,0,791.5934385363054,0,98116,745400
1,1.335174078548878,2848,0,4752.132721770126,1,98116,1285885
4,1.9187225932734033,1960,0,4752.132721770126,1,98123,1285885
3,2.417469182568205,2848,0,7300.497391045383,1,98123,745400
3,3.0937298481517863,1960,0,4752.132721770126,1,98116,745400
2,3.511338370489865,2848,0,4752.132721770126,1,98139,745400
4,1.9470464403060848,1960,0,7300.497391045383,1,98123,745400
2,0.8443181196658496,2848,0,4752.132721770126,0,98116,745400
4,0.8538138037997425,1202,0,791.5934385363054,1,98116,745400
5,2.8947431073537917,1960,0,791.5934385363054,1,98182,745400
5,3.187775413970519,1202,0,791.5934385363054,1,98139,745400
3,0.8641807220682218,2848,0,4752.132721770126,0,98182,745400
14,3.881875970709742,1202,0,4752.132721770126,1,98182,745400
3,1.249297773221801,1202,0,4752.132721770126,1,98124,1285885
3,2.370681852571467,1960,0,4752.132721770126,1,98139,745400
3,2.402599119198052,1202,0,791.5934385363054,1,98105,745400
3,3.158982870480944,1202,0,791.5934385363054,1,98105,745400
3,1.8610967063739432,1202,0,791.5934385363054,1,98116,745400
3,1.9157565255647622,1450,0,791.5934385363054,0,98139,745400
2,2.3188994096392253,1202,0,791.5934385363054,1,98116,745400
2,0.8075064555959061,1960,0,4752.132721770126,1,98139,745400
3,3.0816953355619177,1202,0,791.5934385363054,1,98123,745400
2,1.9075859897774174,1202,0,4752.132721770126,1,98116,745400
1,3.4320569987692435,2848,0,791.5934385363054,0,98116,745400
4,2.3870525521200237,1960,0,791.5934385363054,0,98123,745400
3,0.8506728298548103,1202,0,4752.132721770126,1,98182,745400
4,0.8052630449204369,1202,0,4752.132721770126,1,98116,745400
5,3.219583313278124,1960,0,791.5934385363054,1,98123,745400
3,1.905702043895984,1202,0,791.5934385363054,1,98139,745400
4,0.868164853391024,1202,0,4752.132721770126,1,98116,745400
2,0.7759249006826068,1202,0,4752.132721770126,1,98116,745400
2,0.7713954730765873,1202,0,7300.497391045383,1,98139,745400
1,2.4077765705339758,2848,0,791.5934385363054,0,98182,745400
4,3.188134713193065,2848,0,4752.132721770126,1,98116,1285885
2,1.8952870071614776,1202,0,791.5934385363054,1,98116,745400
3,2.3531514383492067,1202,0,791.5934385363054,1,98116,745400
4,1.9093663658813584,1960,0,4752.132721770126,1,98116,745400
3,1.8715955925573726,1202,0,791.5934385363054,1,98116,745400
2,0.8464292085796558,1960,0,4752.132721770126,1,98105,1285885
4,1.9064278055652697,1202,0,4752.132721770126,1,98116,1285885
4,0.8223973417466999,1202,0,4752.132721770126,1,98116,745400
3,2.384082212618059,1960,0,4752.132721770126,1,98116,745400
2,1.8617655902076322,1202,0,7300.497391045383,1,98105,745400
2,1.354535116808653,1202,0,4752.132721770126,1,98182,745400
3,2.811731815873446,1960,0,7300.497391045383,1,98182,1285885
3,2.835174712878104,1202,0,791.5934385363054,1,98105,745400
5,1.8977800000784577,1960,0,4752.132721770126,1,98123,745400
1,3.300653187539984,1960,0,4752.132721770126,1,98105,745400
3,1.8553906454365767,1202,0,4752.132721770126,1,98116,745400
3,2.4015754689782223,1202,0,7300.497391045383,1,98116,745400
3,0.780281351995543,1202,0,4752.132721770126,1,98182,745400
4,2.9206635683932136,1960,0,3901.669858103053,1,98139,745400
2,1.900147529330469,1202,0,791.5934385363054,1,98123,1285885
2,2.839705593668162,1202,0,4752.132721770126,1,98182,1285885
2,2.8502275674364723,1202,0,791.5934385363054,1,98116,745400
2,1.2418641488464497,1202,0,4752.132721770126,1,98182,745400
3,0.7514368152548261,1202,0,791.5934385363054,1,98116,745400
2,0.8060211428645105,1202,0,4752.132721770126,1,98139,745400
4,3.2092298028110653,1960,0,791.5934385363054,1,98139,745400
2,1.869153924854916,1202,0,4752.132721770126,1,98105,745400
14,1.9723689738807915,1960,0,791.5934385363054,0,98182,745400
4,1.9139696896681035,1202,0,791.5934385363054,1,98105,1285885
2,1.9192810335256618,1202,0,7300.497391045383,1,98123,1285885
2,0.7550859517079633,1202,0,4752.132721770126,1,98105,745400
3,2.4034126984012474,1202,0,791.5934385363054,1,98116,1285885
3,0.8231332563741312,1202,0,791.5934385363054,0,98116,1285885
4,2.85719071914081,2848,0,791.5934385363054,1,98116,745400
2,1.225197493887617,1202,0,4752.132721770126,1,98123,745400
5,3.72466905890392,2848,0,4752.132721770126,1,98105,13350812
2,1.9377976488257223,1202,0,7300.497391045383,1,98116,745400
4,2.404073693903129,1960,0,4752.132721770126,1,98105,745400
3,1.934601725740579,2848,0,7300.497391045383,1,98105,1285885
4,1.925608586188787,1960,0,4752.132721770126,1,98105,1285885
3,2.30978295753821,1960,0,7300.497391045383,1,98116,745400
3,0.8409001030119808,1202,0,4752.132721770126,1,98116,1285885
4,1.27672617289458,1202,0,791.5934385363054,0,98182,745400
3,1.9114073742253146,1202,0,4752.132721770126,1,98105,745400
2,0.7852345970323438,2294,0,7300.497391045383,1,98116,745400
4,3.1018242762010617,1202,0,4752.132721770126,1,98116,745400
3,2.436843051220745,1960,0,7300.497391045383,1,98105,745400
5,3.180716131669961,2848,0,791.5934385363054,1,98116,745400
3,0.7676589810441703,1202,0,791.5934385363054,1,98105,745400
3,2.8240049747751215,1960,0,4752.132721770126,1,98116,1285885
4,2.7993068669060044,2848,0,4752.132721770126,1,98105,745400
4,1.911617935461268,1202,0,791.5934385363054,1,98123,745400
2,1.9289460036968877,1960,0,791.5934385363054,0,98123,745400
2,3.898532062969524,1960,0,7300.497391045383,1,98116,1285885
1,2.8844377229860534,2848,0,4752.132721770126,1,98139,745400
4,2.7704309825209723,1202,0,791.5934385363054,1,98105,745400
3,3.280501496326699,1960,0,791.5934385363054,1,98182,1285885
4,2.741910984922605,1202,0,4752.132721770126,1,98116,745400
2,1.8874793400319752,1202,0,7300.497391045383,1,98105,745400
4,2.3728424147203038,2848,0,791.5934385363054,0,98182,745400
4,2.820058478867864,1202,0,4752.132721770126,1,98116,745400
3,2.87604974166015,1202,0,791.5934385363054,1,98123,745400
3,2.3514577517444764,1960,0,7300.497391045383,1,98123,1285885
1,0.8305683030130337,1202,0,4752.132721770126,0,98139,745400
3,2.4470457420205713,1202,0,4752.132721770126,1,98182,745400
2,1.223554888906349,1202,0,791.5934385363054,1,98116,745400
3,1.8821899570342966,1960,0,791.5934385363054,1,98116,745400
3,1.9108371772720782,1202,0,791.5934385363054,1,98105,1285885
4,2.409228484541503,1202,0,4752.132721770126,1,98116,745400
2,0.831887298273248,1960,0,4752.132721770126,1,98123,745400
3,1.899438108927587,1202,0,4752.132721770126,1,98116,745400
3,0.7926540936637783,1202,0,7300.497391045383,1,98116,745400
3,3.147041407817137,1960,0,791.5934385363054,1,98116,745400
5,2.8540493655603716,1202,0,4752.132721770126,1,98105,745400
3,3.0666360900296867,1960,0,4752.132721770126,1,98123,1285885
1,0.8095034643482784,1202,0,4752.132721770126,1,98139,745400
4,1.8983848704713993,1960,0,4752.132721770126,1,98116,745400
2,1.2092323355290528,1202,0,4752.132721770126,1,98116,745400
3,1.8742339277662994,1202,0,791.5934385363054,1,98105,745400
3,1.8657593372680044,1202,0,791.5934385363054,1,98123,745400
2,2.372566600942489,1960,0,791.5934385363054,1,98116,745400
3,2.3697296938443513,1202,0,4752.132721770126,1,98116,745400
3,1.3292489698737315,1960,0,7300.497391045383,1,98105,745400
8,2.8097534036681835,2848,0,4752.132721770126,1,98123,1285885
3,1.9041041249722146,1960,0,4752.132721770126,1,98123,745400
7,2.441338601057269,1960,0,4752.132721770126,1,98105,745400
2,0.723156288383016,1202,0,4752.132721770126,1,98116,745400
4,1.9138166211961771,1202,0,4752.132721770126,1,98116,745400
3,0.8266732621349877,1202,0,4752.132721770126,0,98139,745400
2,1.9291974546292514,1202,0,791.5934385363054,1,98116,745400
1,1.8828277291424558,1202,0,791.5934385363054,0,98105,745400
2,0.7702737294697614,1202,0,4752.132721770126,1,98182,745400
5,3.245750345183721,5503,0,7300.497391045383,1,98105,2505228
5,1.851940982180557,1960,0,4752.132721770126,1,98116,745400
2,0.8040822265928683,1202,0,4752.132721770126,1,98105,745400
3,1.9352913831960894,1202,0,7300.497391045383,1,98123,745400
2,1.9318637964795553,1960,0,4752.132721770126,1,98123,1285885
3,1.9073240667965388,1202,0,791.5934385363054,1,98105,745400
3,1.9313709404753217,1960,0,4752.132721770126,1,98116,745400
4,1.9046018882270894,1202,0,7300.497391045383,1,98139,745400
4,2.4234255703152736,2848,0,7300.497391045383,1,98105,1285885
