beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
2,1.9036826919918928,1202,0,791.5934385363054,1,98123,745400
4,2.842272696207699,1960,0,4752.132721770126,1,98123,1285885
3,1.876137624418304,1202,0,791.5934385363054,1,98116,745400
3,1.8806322154641026,1202,0,4752.132721770126,1,98105,745400
3,2.8733090126294227,1960,0,7300.497391045383,1,98139,745400
4,3.0404629269274115,1960,0,4752.132721770126,1,98105,1285885
3,3.027925434266138,1960,0,791.5934385363054,0,98182,745400
3,1.3625050381042922,1960,0,4752.132721770126,1,98105,745400
2,3.0418544034007358,1202,0,791.5934385363054,1,98116,745400
2,0.7848190457253028,1960,0,4752.132721770126,1,98105,1285885
4,2.3708627955675765,1960,0,7300.497391045383,1,98116,745400
2,1.2239306820559266,2848,0,791.5934385363054,0,98139,745400
3,3.218679364041137,1202,0,4752.132721770126,1,98116,1285885
3,2.899929899629382,1960,0,791.5934385363054,1,98182,745400
4,2.815552938407886,2848,0,4752.132721770126,1,98139,745400
5,1.9159842804431608,1960,0,7300.497391045383,1,98116,745400
1,0.8084619200006422,1202,0,7300.497391045383,1,98182,745400
2,1.2877054345340988,2294,0,791.5934385363054,1,98116,1285885
4,1.9102811784683398,1960,0,4752.132721770126,1,98182,745400
2,0.809414833132619,1202,0,4752.132721770126,1,98116,745400
2,0.8261409263173879,1960,0,7300.497391045383,1,98116,745400
3,0.8003204769601339,1202,0,4752.132721770126,1,98116,745400
3,1.1874900648923226,1202,0,4752.132721770126,1,98105,745400
2,2.3596924754353563,1202,0,791.5934385363054,1,98105,745400
3,0.8197258275022137,1202,0,791.5934385363054,0,98123,745400
3,1.9264999584346159,1202,0,7300.497391045383,1,98116,745400
2,0.8243189859017613,1960,0,4752.132721770126,1,98116,1285885
3,2.3487028225606696,1202,0,791.5934385363054,1,98139,745400
3,0.8408356706184438,1960,0,7300.497391045383,1,98105,745400
2,2.353883499202366,1960,0,4752.132721770126,1,98105,1285885
2,2.8315098576209365,1202,0,4752.132721770126,1,98105,745400
5,3.5944844415403883,1960,0,4752.132721770126,1,98116,745400
3,0.7931861615977384,1202,0,4752.132721770126,1,98116,745400
2,1.8635341000193897,1202,0,791.5934385363054,1,98116,745400
1,0.7675378976390121,1202,0,791.5934385363054,0,98116,745400
2,1.343109457819594,1202,0,7300.497391045383,1,98139,745400
4,3.328024654587325,1202,0,4752.132721770126,1,98105,1285885
4,3.9583702431238708,1960,0,7300.497391045383,1,98116,1285885
3,2.815431068939724,2848,0,4752.132721770126,1,98105,1285885
5,2.8899414067956704,5503,0,7300.497391045383,1,98116,745400
2,3.099800620638543,1202,0,791.5934385363054,1,98123,745400
3,0.898100454683636,1202,0,4752.132721770126,1,98116,745400
1,0.8639856900221341,1960,0,791.5934385363054,1,98123,745400
4,1.9106975215460114,2294,0,7300.497391045383,1,98123,745400
3,2.7787974136881726,1202,0,791.5934385363054,0,98116,745400
3,1.9430934916161184,1202,0,7300.497391045383,1,98124,1285885
3,2.888769041520063,1960,0,7300.497391045383,1,98116,1285885
3,0.74907612257061,1202,0,4752.132721770126,1,98139,745400
4,2.870317994879812,1202,0,4752.132721770126,1,98105,745400
4,2.4062423527392545,2848,0,791.5934385363054,0,98116,745400
4,3.0718196977771504,1960,0,4752.132721770126,1,98116,745400
3,0.8148384308153314,1202,0,4752.132721770126,1,98116,745400
5,2.442092879755113,1960,0,791.5934385363054,1,98123,1285885
2,2.807385359555268,1202,0,791.5934385363054,1,98116,1285885
2,2.40033826340884,1960,0,791.5934385363054,1,98123,745400
4,2.8800485098705324,2848,0,4752.132721770126,1,98139,1285885
2,0.8209966802454592,1202,0,7300.497391045383,1,98105,745400
2,2.994407778416708,1202,0,4752.132721770126,1,98116,1285885
4,2.8817588848202536,1960,0,7300.497391045383,1,98182,1285885
4,0.7958152864453282,1202,0,4752.132721770126,1,98116,745400
2,1.9107213271911818,1960,0,7300.497391045383,1,98105,745400
2,2.8541679812422562,1960,0,791.5934385363054,1,98116,745400
3,0.8430517061372053,1960,0,7300.497391045383,1,98139,745400
4,1.95373763180969,1202,0,4752.132721770126,1,98105,745400
3,1.8785882055387988,1960,0,4752.132721770126,1,98116,745400
3,0.8168570743607029,1960,0,4752.132721770126,1,98105,745400
3,2.291449985300095,1202,0,791.5934385363054,0,98139,745400
2,1.8989646140363052,1202,0,791.5934385363054,0,98116,1285885
3,3.2149872417034526,2294,0,4752.132721770126,1,98116,1285885
4,2.730149407551426,1202,0,4752.132721770126,1,98116,745400
4,0.768022231259645,1202,0,4752.132721770126,1,98116,745400
4,1.9184323227007307,1202,0,3359.8752422017246,1,98105,1285885
2,0.8767709469828269,1202,0,4752.132721770126,1,98182,1285885
3,1.9558992483193764,1960,0,791.5934385363054,1,98182,745400
3,1.9197924591508087,1202,0,4752.132721770126,1,98139,745400
4,1.941341170860757,2848,0,791.5934385363054,0,98116,1285885
2,1.9150521646225287,1960,0,791.5934385363054,1,98139,745400
4,2.3645183183078173,1202,0,791.5934385363054,1,98139,745400
2,0.7578650020992557,1202,0,4752.132721770126,1,98139,745400
2,3.314043343197455,1960,0,7300.497391045383,1,98123,745400
1,1.9377005875481499,1202,0,791.5934385363054,0,98182,745400
3,3.0843312785031403,1202,0,791.5934385363054,1,98116,745400
2,1.9074403308886554,1202,0,4752.132721770126,1,98105,745400
2,1.9287015666016687,1202,0,4752.132721770126,1,98116,1285885
4,2.3713622834651265,2848,0,791.5934385363054,0,98116,1285885
2,2.841134385221137,1202,0,791.5934385363054,1,98105,745400
3,2.3690882590699642,1960,0,4752.132721770126,1,98105,745400
3,1.926483002239782,1202,0,4752.132721770126,1,98116,745400
1,1.9611994138739852,1960,0,4752.132721770126,1,98105,745400
3,2.807806457900815,1202,0,4752.132721770126,1,98116,745400
3,0.9270132953743024,1960,0,7300.497391045383,1,98105,1285885
4,0.826804690951185,2848,0,791.5934385363054,1,98105,1047523
5,1.9359804439883705,1960,0,4752.132721770126,1,98105,745400
4,1.3851965672337847,1202,0,7300.497391045383,1,98139,745400
2,0.8067012228876036,1202,0,4752.132721770126,1,98116,745400
3,2.340193446536281,1202,0,791.5934385363054,1,98182,745400
2,0.751030040326077,1202,0,791.5934385363054,1,98123,745400
4,1.9406773464877167,1202,0,791.5934385363054,1,98105,745400
