sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
7.9,2.0,6.9,2.5,2
7.9,2.0,6.9,2.5,2
7.9,4.2,1.0,2.5,2
4.4,2.0,1.0,2.5,1
7.9,4.2,1.0000572980202964,2.5,2
4.4,2.0,1.0,2.4904615180968546,0
7.9,2.0,6.9,2.5,2
7.9,2.0,6.9,2.5,2
4.4,4.2,6.9,0.1,0
4.4,2.0,1.0,0.1,0
7.9,4.2,1.0,2.5,2
7.9,2.0,6.9,2.5,2
7.9,2.0,6.9,2.5,2
7.9,2.0,1.0,2.5,2
5.651501987945444,2.2848129270267297,4.280403285894878,0.6392733262905851,1
7.9,2.0,6.9,2.5,2
7.9,2.0,1.0,2.5,2
4.4,2.0,1.0,0.1,0
4.4,2.0,1.0,0.1,0
7.9,4.2,6.9,0.1,0
4.4,2.0,6.9,0.1,0
7.9,4.2,1.0,2.5,2
7.9,4.2,1.0,2.5,2
7.9,2.3688307941842295,6.9,2.5,2
7.9,4.2,1.0,2.5,2
7.9,2.0,1.0,2.5,2
4.4,2.0,1.0,1.1576983335521625,1
4.4,2.0,1.0,0.1,0
4.4,2.0,1.0,0.1,0
7.9,4.2,1.0,2.5,2
