sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
7.9,2.0,6.9,2.5,2
4.4,2.0,1.0164505367832626,1.0911110857223274,1
4.4,4.2,6.9,0.1,0
6.56123190776464,2.971134728900193,5.026402304656137,1.5748415702033103,1
4.4,2.0,1.0,2.5,0
4.4,2.0,1.0,2.5,0
7.9,4.2,1.0,2.5,2
4.4,2.0,1.0,2.5,1
4.4,2.0,1.0,2.5,0
4.4,4.2,6.9,0.1,0
7.9,2.0,6.9,2.5,2
7.9,4.2,6.9,2.5,2
4.4,2.0,1.0,2.4299418868263856,0
4.4,2.0,1.0,2.5,0
7.9,4.2,1.0,2.5,2
5.137482408235398,2.431785423201476,1.4123412108899076,1.005570264865698,1
7.9,2.8532943408102134,1.0,2.5,2
7.9,4.196644775835618,6.9,2.5,2
4.4,2.0,1.0,2.5,0
4.4,2.0,1.0,2.5,0
4.4,2.0,1.0,2.5,0
7.9,4.2,6.9,2.5,2
4.4,2.0,1.0,0.1,0
4.4,2.0,1.0,0.1,0
5.860314681469372,2.01570213116567,4.353587139801831,1.091329629446366,1
4.498184146117806,3.2874062050654422,1.4332961337641121,0.1573703956810757,0
7.9,4.2,1.0,2.5,2
4.4,2.0,1.0,2.5,0
7.9,2.0,1.0,2.5,2
5.281130863848057,2.198494886820899,4.388399441682829,1.188721219019902,1
