RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,56,201,5,101,24,2,1,91,13,6,5,26,3,51,-6,2,1,2,46,2,4,0,53
0,61,235,2,80,29,1,1,86,53,6,2,28,1,19,0,2,1,2,-7,13,1,0,93
0,71,199,2,68,19,0,1,62,0,4,5,19,1,38,13,2,0,34,-8,0,0,1,62
0,74,211,26,79,20,1,1,96,-7,4,5,20,0,25,12,1,0,77,80,3,2,5,57
0,83,174,6,58,42,2,2,93,-6,4,6,44,1,53,-6,2,1,46,63,2,2,0,93
1,65,227,2,91,31,1,0,93,34,6,3,32,3,31,5,1,0,15,-7,2,1,0,59
1,82,147,1,107,21,2,2,83,10,6,2,21,7,23,0,1,0,4,93,3,1,0,65
0,64,288,4,135,10,0,0,91,-7,4,6,12,3,17,0,3,2,2,-8,0,1,0,30
1,70,367,1,127,14,0,1,96,-7,3,5,13,3,-3,-8,3,2,26,-8,5,1,1,52
0,83,167,3,78,33,1,1,72,-6,4,3,35,2,17,-7,2,1,3,-7,3,1,0,73
1,61,271,11,90,35,2,3,64,3,4,5,35,0,1,0,20,19,53,-7,4,2,0,44
1,63,172,5,62,24,1,0,87,26,6,2,23,1,6,-7,1,0,20,-8,1,0,0,89
0,59,180,1,75,21,0,0,93,4,4,5,20,3,11,0,1,0,55,27,6,0,1,43
1,92,366,4,122,15,1,2,74,-6,4,2,15,2,37,4,1,0,26,76,9,4,1,74
0,85,-6,10,167,14,1,1,97,6,3,5,14,1,8,-6,5,3,28,-7,3,1,0,71
1,67,18,7,6,4,0,1,83,-7,4,5,3,0,65,18,0,0,118,74,2,1,0,73
0,-9,-9,-9,-9,31,1,1,70,-9,4,2,-9,0,-9,-9,0,0,-9,-9,-9,4,0,-9
0,53,250,1,90,23,0,1,62,-7,4,5,23,2,25,0,3,2,21,101,3,5,0,59
1,67,259,1,107,27,4,0,74,1,4,2,26,2,21,0,1,0,13,-8,0,0,0,72
0,70,297,23,87,11,0,0,96,9,6,5,12,0,20,17,0,0,18,-8,1,1,1,68
0,83,416,19,128,33,4,1,84,-7,6,3,35,0,49,0,1,0,20,44,2,1,0,69
0,60,271,0,113,16,1,2,92,-6,0,2,18,3,32,4,1,0,4,47,4,3,0,100
1,83,174,25,68,28,2,2,90,5,4,4,29,0,66,1,2,1,43,92,0,2,3,100
0,75,263,13,97,12,5,1,94,1,3,2,12,0,30,0,3,2,28,-7,1,1,1,43
0,73,49,3,23,11,0,1,73,-7,4,2,10,2,58,0,1,0,46,59,1,1,0,99
0,77,211,3,67,16,0,1,57,-6,4,6,19,1,0,10,1,0,0,72,2,2,0,57
0,77,81,2,35,8,2,3,81,-6,4,2,11,6,31,0,3,2,14,103,2,4,0,52
0,75,402,1,193,53,1,2,77,2,0,2,57,2,14,4,1,0,72,58,25,4,2,59
1,73,165,0,74,13,2,3,71,21,6,2,3,0,51,0,1,0,26,-8,2,1,0,85
0,84,154,4,40,15,2,2,94,19,6,5,14,5,10,-8,2,1,32,94,0,3,0,79
0,61,134,13,40,2,3,0,73,-6,0,2,2,0,31,-6,4,3,42,58,1,2,1,78
0,76,244,10,104,13,0,0,86,39,6,6,12,0,36,0,2,1,9,-8,3,0,0,61
0,86,173,8,56,29,2,2,95,-6,4,5,30,1,15,7,2,1,58,88,0,4,2,79
0,58,165,1,82,42,0,0,94,3,0,5,6,1,63,1,3,2,25,80,5,1,1,98
1,-9,-9,-9,-9,17,1,0,84,-9,4,3,-9,1,-9,-9,0,0,-9,-9,-9,1,1,-9
