RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,72,210,4,60,18,1,2,91,-6,4,2,18,3,30,15,1,0,21,-7,2,2,1,83
1,71,125,5,42,28,1,2,81,13,6,2,28,4,26,0,3,2,7,-6,0,2,0,49
0,76,357,13,92,30,0,0,82,28,6,6,29,0,35,1,0,0,5,62,5,5,0,54
0,68,230,16,96,31,0,0,81,6,4,6,33,0,26,-7,2,1,1,-8,5,0,0,81
0,85,453,30,177,17,0,1,96,-7,4,5,20,0,28,0,3,1,13,84,0,1,0,32
1,59,92,3,52,20,1,1,30,-7,4,3,19,0,66,2,0,0,56,85,10,1,2,79
0,58,163,15,129,21,0,0,79,4,4,6,21,0,30,-7,1,0,33,67,2,2,0,48
0,75,146,11,66,13,0,0,95,41,6,6,12,0,36,2,0,0,73,67,2,3,3,43
0,68,109,14,44,7,1,0,88,49,6,2,10,0,56,-7,2,1,30,2,2,1,0,81
0,79,377,2,116,24,1,1,64,-6,1,3,26,8,24,0,2,1,12,99,1,2,1,65
1,77,156,8,73,39,3,3,96,21,6,5,41,1,24,0,1,0,58,94,0,1,0,43
1,69,63,12,36,21,1,0,96,20,5,5,1,0,5,-7,2,1,9,98,11,1,0,99
0,68,214,4,88,23,0,1,93,2,4,6,24,3,42,-6,3,2,3,101,5,2,0,52
0,57,164,3,75,15,1,0,98,72,6,5,17,2,15,1,2,1,69,91,-7,3,2,100
1,57,109,2,24,12,0,0,80,-7,4,6,15,0,13,0,1,0,39,80,3,2,0,33
0,76,431,11,126,40,0,0,81,22,6,6,57,0,42,11,0,0,9,83,3,1,0,53
0,60,215,0,96,19,0,0,85,18,6,2,21,3,-3,2,0,0,10,81,1,2,0,50
0,81,281,4,60,24,2,2,87,17,6,3,26,2,33,2,1,0,13,52,6,2,1,65
0,65,56,1,56,10,0,0,64,-7,4,2,9,2,39,-7,1,0,45,69,7,0,0,39
0,54,174,4,100,25,1,2,68,3,4,2,26,1,28,5,0,0,19,83,4,3,0,78
1,66,211,33,69,28,1,0,93,10,6,2,28,0,56,0,1,0,32,65,2,4,0,46
0,69,137,0,65,29,2,3,92,18,6,6,29,2,30,-7,5,4,5,90,5,1,0,44
0,75,162,14,74,25,0,0,91,-6,4,6,24,0,60,1,2,1,91,-7,2,2,3,72
1,-9,-9,-9,-9,17,0,0,92,-9,4,6,-9,0,-9,-9,2,1,-9,-9,-9,1,0,-9
