RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,59,355,1,88,20,0,0,80,4,4,6,22,1,28,0,1,1,50,56,7,2,0,82
1,-7,219,7,63,22,0,0,100,-7,7,8,18,0,14,-8,-8,-9,0,76,1,-8,0,79
1,75,6,8,93,41,-9,0,94,-6,-9,8,-8,3,7,11,1,0,30,63,2,2,1,-7
1,72,215,36,100,37,0,0,100,-6,7,8,31,1,17,4,0,0,8,81,1,-8,0,54
1,65,113,7,30,21,0,0,94,68,6,6,14,2,1,0,0,0,63,91,4,2,0,98
0,75,195,9,72,11,1,1,78,2,6,2,11,0,25,15,3,4,23,14,2,1,1,76
0,69,271,2,72,33,0,0,93,5,4,6,18,1,33,0,2,0,13,87,1,1,2,67
0,70,61,0,12,9,0,0,99,-6,7,8,5,1,44,0,2,1,56,80,0,2,0,47
1,73,159,2,56,32,1,2,93,16,6,5,34,2,57,1,1,1,29,62,1,1,1,34
0,75,150,3,32,19,0,0,57,16,6,6,20,5,31,0,1,1,18,53,5,3,0,61
0,80,108,9,25,10,0,0,99,-6,7,8,8,1,40,3,0,0,76,55,2,3,0,63
0,-9,8,-9,121,10,1,-9,86,14,5,3,10,1,-7,-8,-9,-9,45,-9,0,1,-9,87
1,85,210,20,74,12,0,0,99,-6,7,8,7,0,0,12,0,0,33,-7,2,0,0,25
1,83,189,9,84,30,0,0,100,-7,7,8,14,0,8,-7,0,0,84,-7,4,0,2,34
0,59,242,12,75,16,1,1,71,14,4,2,2,0,39,0,0,0,113,31,2,1,0,76
1,-7,2,2,-9,30,0,-8,-5,11,-9,-9,33,-8,-9,-8,4,-9,-6,76,-9,-9,-9,-6
1,86,418,6,77,13,0,0,64,51,7,5,16,1,31,0,0,0,25,69,0,3,0,91
1,63,389,12,96,6,1,0,62,3,4,6,5,1,14,0,0,0,7,-9,1,0,0,67
1,85,173,4,55,28,0,0,99,-6,7,8,22,4,38,0,1,0,8,102,2,3,0,15
0,79,187,8,63,26,0,0,100,-6,7,8,14,3,12,0,1,1,5,-6,3,3,1,22
1,89,315,18,140,27,0,0,99,-6,6,8,35,0,50,0,0,0,69,97,2,3,0,75
0,64,173,8,76,8,0,0,92,4,4,5,11,0,46,0,1,4,0,83,1,2,2,91
1,84,398,9,99,25,0,0,84,61,3,6,16,0,13,0,0,0,49,-9,0,0,0,23
0,74,204,20,63,21,0,0,82,17,9,5,22,0,26,0,1,1,62,52,3,1,2,77
1,73,143,-8,-9,-8,-8,-8,-9,36,-9,-9,20,-8,-8,0,-8,-8,28,-8,-8,-8,1,-9
0,69,-9,26,70,-8,-8,-8,99,-8,-9,8,26,0,40,-7,-8,0,-3,28,-8,-8,0,-9
0,72,234,1,70,40,0,0,94,6,6,6,20,1,-1,-7,5,1,104,92,1,0,0,72
0,78,341,9,126,26,0,0,94,-6,6,8,17,1,39,0,7,0,95,92,6,3,1,34
0,73,46,1,9,1,0,0,100,3,6,6,-2,2,8,0,2,1,27,-8,1,1,0,99
0,85,97,1,55,10,0,0,85,-6,1,8,9,1,35,1,1,0,10,81,1,1,0,99
0,81,227,14,104,26,0,0,94,16,1,4,17,0,20,-6,0,0,65,45,1,1,0,77
1,86,242,1,85,40,0,0,99,-4,7,8,27,6,6,0,0,0,48,-8,4,2,1,77
1,77,210,0,57,28,0,0,99,-5,7,8,16,7,32,0,8,3,43,-9,0,6,0,67
0,78,261,2,191,34,0,0,100,-6,6,8,28,1,17,-7,0,0,57,78,9,2,-7,84
1,74,417,3,125,11,0,0,59,5,7,6,9,0,26,0,5,3,13,-7,1,2,0,99
1,83,249,2,64,26,0,0,99,-6,7,8,19,2,4,3,2,0,17,-7,0,3,0,24
1,63,199,2,59,16,1,0,99,76,0,8,55,1,55,11,1,0,12,78,0,2,0,100
0,70,273,13,121,23,0,1,84,37,6,5,10,0,12,-6,0,0,12,63,1,1,2,77
1,77,337,0,88,47,0,0,95,18,4,6,29,2,14,0,1,0,57,30,8,2,0,56
1,80,497,2,136,37,0,0,95,68,6,6,37,3,-4,0,1,0,66,42,3,2,2,22
1,79,173,10,118,15,0,0,100,-7,6,8,33,0,14,-8,1,0,26,-7,1,-8,0,29
1,-7,193,-8,-8,-9,-9,-8,-5,-9,-9,-9,-9,-9,-9,-8,3,1,2,-8,-9,-9,-8,-9
0,69,300,3,64,18,0,2,95,11,6,6,22,3,51,16,0,0,43,-7,3,2,0,62
1,73,146,10,98,41,1,1,93,21,6,5,27,1,18,0,1,1,15,94,4,3,0,27
1,90,233,29,105,12,0,0,99,-5,7,8,1,0,35,-8,0,0,61,43,0,0,0,100
0,87,311,17,94,20,0,0,92,43,4,5,3,1,12,0,0,0,12,-9,0,-8,0,54
0,65,280,7,42,7,0,0,94,4,4,6,5,1,43,13,0,0,70,-9,1,0,2,99
0,64,205,4,66,17,2,2,92,27,4,5,25,0,36,0,1,1,37,34,1,1,1,49
0,63,282,13,72,17,0,0,93,4,4,6,19,3,46,0,5,3,52,54,5,3,0,80
0,81,105,2,69,20,0,0,96,30,6,3,54,1,16,-6,1,0,24,-8,4,3,1,50
1,64,425,2,73,39,0,0,98,-5,7,8,37,4,52,0,14,0,65,62,6,3,0,76
1,84,321,15,50,15,0,0,84,83,6,6,10,3,3,-7,5,3,67,-8,1,-8,0,58
0,-6,-9,24,-9,6,0,0,99,-8,7,8,4,-9,-9,-9,-8,-9,-2,-9,-9,-9,-9,61
0,75,78,2,37,19,0,0,99,37,7,6,4,10,40,-7,2,2,63,90,4,2,2,76
