RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
1,81,158,3,103,17,0,0,100,-8,7,8,39,1,13,21,1,0,0,-7,4,1,0,26
0,88,229,2,87,17,0,0,86,10,6,6,8,0,9,0,1,1,39,-8,1,0,0,46
0,77,68,5,54,27,2,0,93,8,6,2,38,3,6,1,1,0,13,-6,2,1,1,17
1,79,115,1,26,14,0,0,100,-5,7,8,12,5,17,0,4,2,83,89,5,1,0,69
0,87,274,5,82,23,0,0,100,-6,7,8,24,1,17,0,2,1,10,94,3,0,1,66
0,-3,-1,-9,-5,-8,-8,0,-7,-8,-9,6,36,-8,11,-7,-8,-9,3,90,-8,-9,-8,-9
0,76,270,2,101,27,0,0,100,-6,7,8,21,2,26,0,1,0,48,91,4,1,0,69
0,77,58,7,17,12,0,0,100,-7,7,8,11,2,49,0,0,0,29,91,0,2,0,12
1,64,334,2,136,33,0,0,86,29,6,6,35,3,20,0,1,1,51,23,9,2,5,56
0,-4,5,-9,-9,20,0,-8,-8,-7,-9,-9,-9,-8,-8,-9,-8,-9,-4,75,-9,2,0,-8
1,76,91,4,79,7,0,0,99,-6,7,8,6,1,46,4,1,1,11,85,1,3,0,61
1,79,455,4,85,42,0,0,94,76,6,6,31,4,26,0,4,0,8,86,0,1,0,55
1,79,182,5,109,50,0,0,80,48,6,3,19,0,17,1,5,2,13,73,5,3,1,86
1,81,109,4,95,14,1,0,93,34,6,2,17,4,43,0,1,1,60,96,3,2,0,52
1,85,196,17,64,12,0,0,99,-5,7,8,10,0,16,0,0,0,6,11,0,1,0,59
1,76,368,1,82,48,0,0,100,-5,7,8,15,1,38,0,4,0,16,60,0,0,1,52
0,78,207,0,6,12,0,0,100,-5,7,8,22,3,33,0,2,1,32,93,2,3,0,46
0,66,277,3,-6,12,0,2,-9,27,6,-9,7,3,46,-7,4,2,10,74,3,3,-8,-8
0,67,192,10,32,20,0,0,100,-5,7,8,16,2,41,0,1,0,47,82,5,3,0,79
1,67,125,26,54,38,1,0,85,2,6,4,19,2,34,0,7,5,21,84,8,3,1,80
0,62,103,3,35,7,0,0,99,36,6,3,12,2,28,11,0,4,81,55,2,2,-9,100
0,65,409,19,112,18,2,1,59,14,3,3,33,7,40,0,-8,1,30,-9,7,3,-8,82
0,62,177,3,52,6,1,2,76,4,4,2,5,1,50,0,2,1,114,80,1,2,1,67
0,71,339,2,132,16,2,2,76,11,4,5,18,1,13,-6,0,0,56,18,3,2,3,77
0,75,121,1,62,29,0,0,96,79,6,6,31,2,38,0,1,1,27,87,3,0,0,58
0,66,221,10,68,26,0,0,94,1,4,6,25,4,15,0,2,1,96,98,7,2,2,71
0,61,123,10,32,11,0,0,94,24,6,4,10,0,33,0,2,1,93,49,12,1,1,93
0,72,229,2,79,44,0,0,92,6,4,6,34,1,15,0,2,0,75,92,3,2,2,75
1,86,289,2,75,31,0,0,100,-6,7,8,32,2,12,4,1,1,9,92,1,2,0,27
0,85,412,7,113,28,0,0,99,-6,7,8,21,1,14,0,0,0,19,83,2,1,0,53
0,62,233,22,24,10,2,0,80,6,7,8,4,0,51,9,0,0,96,4,0,7,0,86
0,69,104,2,22,15,0,0,99,-6,7,8,11,1,55,0,1,1,3,44,1,3,0,98
1,77,176,2,61,31,0,0,95,-6,6,8,36,2,20,0,2,1,67,-7,4,1,1,41
0,71,207,14,72,21,0,0,100,-8,7,8,47,7,14,-7,1,1,33,87,4,1,2,71
1,76,181,10,88,22,1,1,94,71,6,6,38,1,17,4,1,0,22,22,1,5,0,76
0,75,78,12,78,9,2,0,99,38,6,2,16,0,-9,-7,0,0,0,-8,1,0,-8,48
0,68,169,10,67,17,0,0,82,4,4,6,12,1,19,0,1,0,105,88,1,1,2,72
1,74,182,25,73,36,0,0,91,24,6,6,18,1,42,17,0,0,89,92,2,1,0,67
0,63,243,7,71,12,2,1,48,6,4,3,25,0,1,0,0,0,127,-7,3,3,0,98
0,86,298,0,86,44,0,0,100,-7,7,8,31,1,5,1,0,0,31,66,3,1,1,21
1,68,295,8,124,34,0,0,86,10,4,3,33,0,9,-7,0,0,29,60,3,3,1,77
0,66,423,0,79,46,0,0,96,8,4,6,39,0,10,0,1,0,61,84,7,1,1,88
1,92,193,19,71,13,0,0,99,-6,7,8,9,0,6,0,0,0,30,-8,0,0,0,36
1,80,138,2,49,34,0,0,100,-6,7,8,27,3,30,-7,2,1,65,87,3,-8,0,74
0,79,173,11,86,10,2,1,47,10,4,5,20,1,44,0,2,1,50,60,2,1,0,51
1,-9,0,2,74,29,0,0,100,-7,7,8,29,0,54,0,0,0,0,-9,5,-8,0,85
0,81,287,24,144,21,0,0,100,-6,7,8,16,0,9,0,0,0,34,-8,2,-8,0,29
0,59,302,6,86,9,0,0,79,2,4,5,37,1,28,4,1,1,94,47,3,3,4,72
1,76,187,10,132,19,0,0,95,35,6,6,20,1,11,6,1,0,41,67,7,2,4,81
1,69,177,8,80,22,0,0,99,-7,7,8,22,3,29,0,4,3,68,88,7,7,5,78
0,76,-9,11,69,9,2,5,91,32,6,2,11,1,55,0,0,0,0,-7,3,1,-7,-9
1,90,230,5,82,17,0,0,99,-5,7,8,7,0,0,0,0,0,13,-8,1,-8,0,34
0,64,176,3,80,27,0,0,80,3,4,6,26,2,21,0,1,0,98,59,9,1,6,76
1,79,352,2,104,36,0,0,100,-4,7,8,32,1,7,3,4,2,109,84,4,2,1,86
1,66,335,2,64,21,0,0,95,49,6,6,19,1,59,0,1,0,39,35,1,3,1,68
0,72,207,7,59,22,0,0,99,-7,-9,8,15,0,30,-8,0,0,100,-8,-9,-9,-8,64
1,76,179,1,60,44,0,0,100,-7,7,8,58,2,2,3,4,2,28,86,3,1,0,51
1,67,166,3,64,4,1,0,94,29,6,5,4,2,44,2,1,1,32,96,3,3,0,73
1,93,228,8,79,41,0,0,100,-4,7,8,26,0,6,0,0,0,60,-8,4,0,0,46
1,72,199,10,75,8,0,0,62,69,6,6,0,1,43,1,0,0,101,68,0,0,3,76
1,67,406,27,143,1,2,0,56,2,4,4,-9,0,49,-6,1,1,4,-8,1,1,1,59
