RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
1,68,198,1,62,20,1,3,91,60,6,3,23,3,26,1,1,0,1,-9,5,2,1,77
0,68,69,1,16,13,0,0,90,14,5,6,8,1,52,0,3,2,17,55,5,2,0,80
0,57,79,16,41,18,0,0,97,32,6,6,13,4,42,2,0,0,35,59,6,1,0,63
1,83,257,1,78,37,0,0,100,-7,7,8,34,3,10,-7,2,1,-2,-9,3,0,0,76
0,85,262,2,90,43,0,0,94,-7,6,8,42,5,79,1,3,2,0,67,7,0,0,59
1,87,163,11,55,6,0,0,100,-7,7,8,3,0,59,6,0,0,-4,41,2,1,0,76
1,69,331,1,92,44,1,0,100,-7,7,8,37,4,23,2,0,1,-2,-9,3,0,6,37
0,54,118,44,56,16,1,0,94,1,4,5,16,1,23,-7,0,1,62,55,5,3,0,80
1,83,262,13,121,41,0,0,98,15,6,6,38,0,11,0,1,1,14,-9,5,0,1,80
0,60,136,1,46,18,2,1,90,7,4,3,18,1,13,-7,4,1,12,54,3,1,0,57
1,74,-9,12,58,-9,0,3,69,-7,6,8,6,0,76,-8,0,0,44,-8,2,3,-8,17
1,79,130,14,55,25,0,0,100,-7,7,8,15,0,15,3,0,0,18,-9,5,0,1,62
0,75,250,1,84,24,0,0,97,13,6,6,24,2,48,-7,2,1,18,82,3,2,0,81
0,67,149,1,53,53,0,0,96,27,6,6,43,3,13,0,2,1,9,55,5,1,4,80
1,-8,-7,-8,-9,-8,-8,-9,-5,-9,-9,-9,-9,-9,-9,-8,-8,-9,-9,-9,-9,-9,-8,-9
0,80,403,2,94,11,6,0,87,9,4,2,18,1,86,0,5,0,53,44,1,1,0,80
1,86,372,11,87,22,0,0,100,-7,7,8,23,2,15,-7,0,0,26,55,6,1,2,64
0,62,139,1,55,17,3,1,92,20,6,2,21,3,47,0,1,1,16,83,3,1,1,98
0,65,139,1,41,27,0,0,96,14,6,6,20,2,32,2,1,1,12,83,0,1,1,78
0,64,116,10,40,31,0,0,100,-7,7,8,29,0,13,-7,1,0,41,84,1,1,6,58
0,75,187,10,66,22,0,0,100,-7,7,8,15,0,46,1,3,2,74,-9,1,0,0,64
1,73,143,1,37,42,0,0,100,-7,7,8,39,1,16,0,4,2,10,82,10,3,0,57
1,86,261,15,71,21,2,0,96,31,6,5,22,0,9,0,5,0,0,-8,0,0,0,25
1,63,257,7,106,23,2,2,97,25,6,2,13,3,18,0,5,-8,-9,-8,1,-8,1,18
0,67,49,5,59,33,0,0,100,-7,7,8,29,2,28,-7,2,2,12,57,7,1,6,62
1,85,81,2,38,18,0,0,100,-7,7,8,14,3,28,0,1,1,-1,60,1,2,0,77
0,65,77,1,42,35,0,0,100,-7,7,8,15,3,15,0,0,1,26,65,5,0,1,44
1,67,336,17,43,23,1,1,95,19,6,3,22,0,33,5,0,0,-1,37,2,0,0,60
1,83,136,1,60,12,0,0,100,-7,7,8,22,1,57,-7,2,2,0,85,1,1,0,80
0,84,272,5,77,4,0,0,100,-7,7,8,3,2,4,3,0,0,0,-8,3,-8,1,98
0,70,336,2,65,7,10,-8,45,25,-9,-9,21,1,63,7,3,2,-9,-8,1,-8,-8,83
1,62,90,10,30,13,1,0,90,29,7,8,10,0,47,-7,0,0,-4,53,0,1,0,55
1,71,141,1,51,31,0,0,96,1,4,6,24,4,34,0,5,4,16,83,1,3,0,59
1,85,363,32,107,37,0,0,84,-7,7,5,10,0,28,-8,0,0,-2,87,0,-8,0,24
0,61,192,1,61,21,3,1,83,6,4,2,18,2,37,0,4,4,-7,43,1,3,1,54
1,58,180,1,78,28,0,0,79,15,6,6,47,1,26,0,1,1,11,83,8,2,1,54
1,67,168,5,40,13,0,0,79,-7,9,5,11,1,35,-6,0,1,35,85,2,4,1,57
1,73,171,4,112,30,0,0,100,-7,7,8,36,2,36,1,2,0,18,60,0,3,1,71
0,64,178,1,57,15,1,0,81,19,6,3,26,1,33,1,2,3,12,58,5,3,0,62
0,66,114,2,30,25,0,0,97,31,6,6,21,0,26,0,1,2,33,83,3,1,1,66
0,85,72,1,8,12,0,0,100,-7,7,8,2,2,47,13,0,1,1,32,1,1,0,58
1,65,132,3,12,17,0,0,100,-7,7,8,22,4,15,-7,1,0,16,83,7,2,1,67
0,68,135,1,45,38,0,0,100,-7,7,8,32,3,31,2,0,1,33,60,10,2,1,78
0,-9,-9,-9,-9,-8,-9,-9,0,-8,-9,-9,-9,-8,-9,-9,-8,-8,-9,-9,-9,-9,-8,-9
0,87,403,23,75,13,0,0,100,-7,7,6,26,0,13,-8,0,0,28,-8,2,-8,1,34
0,64,192,1,27,21,1,1,95,17,6,4,31,4,40,0,0,1,12,52,4,3,1,55
1,68,280,20,94,19,0,0,100,-7,7,8,16,0,34,0,3,3,0,-8,0,2,0,31
0,59,56,-9,16,4,-8,-8,-5,-8,-9,5,-9,0,-9,0,-8,-9,-9,-9,-8,-8,-8,-9
1,68,242,2,74,33,0,0,94,8,4,6,13,1,34,-7,1,0,11,24,5,3,1,82
0,58,307,5,60,14,0,0,98,14,6,6,9,1,54,0,0,1,0,78,0,1,1,56
1,75,149,5,52,27,0,0,97,54,6,6,23,10,34,0,0,0,7,58,2,5,0,66
0,65,118,5,10,7,0,0,96,15,6,6,11,1,73,-7,0,0,59,64,6,5,1,99
1,60,88,5,36,17,0,0,96,16,6,2,15,5,13,0,0,0,19,-8,1,1,1,22
1,84,-2,-8,-9,-7,-9,0,-2,-8,6,-9,-9,5,-9,-9,-8,-8,-5,-9,-9,-8,0,13
0,70,132,12,74,27,0,0,99,-7,7,8,22,1,7,0,0,0,29,14,6,-8,3,65
1,84,213,21,115,23,0,0,100,-7,7,8,21,0,12,0,0,0,-4,-9,2,1,1,54
1,64,124,3,38,22,1,0,94,14,4,5,21,4,26,2,1,1,11,77,7,1,1,99
0,69,162,2,58,18,0,0,91,32,6,6,15,1,29,0,1,0,0,47,2,1,0,71
0,64,60,31,80,14,0,1,93,18,6,4,11,0,10,5,0,0,-2,-8,0,0,0,42
0,66,149,3,44,26,1,0,100,-7,7,8,21,4,26,1,1,1,30,56,6,3,4,78
1,70,259,13,86,13,1,0,93,15,6,4,11,0,-1,-8,0,0,-5,-9,2,0,0,15
0,58,77,4,66,24,2,2,85,17,6,5,22,1,28,1,1,2,12,84,2,2,1,98
1,84,282,2,55,42,0,0,100,-7,7,8,35,1,13,2,4,0,2,-9,3,0,0,18
1,73,268,2,64,23,0,0,91,24,4,6,22,2,19,0,1,0,27,83,2,-8,0,15
0,66,262,2,48,13,1,0,82,17,6,5,9,1,24,0,0,0,-1,-9,1,0,0,55
0,67,207,18,63,21,1,0,76,-8,-9,8,21,0,14,-8,4,0,17,-9,1,-8,0,39
0,55,84,0,56,29,0,1,100,18,5,2,24,5,18,0,2,2,10,66,1,3,0,80
1,75,142,11,62,16,0,0,100,-7,7,8,15,0,38,0,2,0,2,-8,0,0,1,50
1,60,296,10,121,28,0,0,99,-7,7,8,31,1,32,-7,2,1,37,30,7,1,4,85
0,60,115,1,72,38,0,0,98,-7,7,6,34,3,49,0,1,1,24,82,8,3,1,46
