RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,59,74,6,33,17,0,0,98,13,4,6,49,3,13,0,2,3,14,-3,3,2,0,45
1,86,362,13,90,16,0,0,100,-7,7,8,12,0,11,-6,0,0,-5,-9,1,0,0,46
0,70,144,5,63,6,0,0,97,13,6,6,47,1,40,-7,2,1,3,58,1,1,0,57
0,55,-9,61,-9,6,-8,-9,71,-8,-9,-9,4,1,-8,-7,-8,2,-9,-8,-8,-8,-8,100
1,61,243,4,53,39,1,0,92,5,4,2,21,0,29,-7,2,1,-4,51,2,1,0,40
0,66,187,24,56,18,0,0,100,-7,7,8,15,4,14,-7,2,0,44,91,9,1,3,47
0,67,63,2,9,12,0,0,100,-7,7,8,8,0,10,0,0,0,56,-9,0,-8,1,38
0,83,146,1,43,34,0,0,100,-7,7,8,52,7,25,-7,1,1,-5,59,3,1,1,50
1,67,281,20,56,13,0,0,83,5,4,6,11,0,36,0,0,0,21,44,1,1,2,77
0,-8,-5,-8,-9,-8,-8,-9,-8,-9,-9,-9,-8,-8,-9,-8,-8,-9,-9,-9,-9,-9,-9,-9
0,63,85,2,23,30,0,0,100,-7,7,8,31,3,11,0,4,1,4,53,7,1,2,56
1,82,279,1,38,34,0,0,100,-7,6,8,31,5,14,6,0,0,2,62,5,3,1,17
1,66,263,11,61,16,0,0,97,15,6,6,9,0,25,0,0,0,10,5,4,1,1,37
1,-9,-9,-8,-9,-8,0,0,100,-8,7,8,-8,-8,36,-9,-8,-8,-9,-9,-9,1,-8,-9
1,72,139,11,61,11,1,0,92,28,6,2,4,0,33,6,0,0,15,-9,1,-8,0,59
0,65,262,13,112,22,1,0,88,2,4,5,23,0,16,1,0,0,6,60,6,1,1,42
1,85,181,1,83,23,0,0,100,-7,7,8,9,1,33,-8,0,0,1,-8,1,1,1,23
0,62,43,2,9,6,0,0,100,-7,6,6,3,2,70,0,2,0,-1,52,0,0,-8,97
0,54,95,0,53,24,0,0,87,5,4,6,32,4,33,0,2,2,5,49,3,3,1,58
0,56,77,4,15,23,0,0,92,1,4,6,22,1,25,0,0,4,27,57,5,1,2,80
1,81,265,1,91,34,0,0,95,18,6,6,32,0,36,0,3,2,4,87,6,3,3,85
1,88,198,5,58,31,0,0,100,-7,7,8,35,2,27,-7,0,0,1,56,4,1,0,79
1,83,243,5,53,21,3,0,100,-7,6,8,26,1,58,-7,1,0,0,41,0,1,0,37
0,-9,194,6,74,27,0,0,79,16,5,2,28,2,21,-7,0,4,0,6,6,1,4,64
0,55,127,1,79,7,2,0,83,7,3,6,12,1,34,-7,0,0,55,83,5,3,1,84
0,-7,-9,-9,-9,-8,-8,-9,-7,-8,-9,8,-9,-8,33,-8,-8,-8,28,57,-9,-9,-8,-9
1,74,170,34,151,15,0,0,100,-7,7,8,11,0,13,5,0,0,22,-8,5,0,1,65
0,63,167,13,113,14,2,1,64,17,6,2,16,0,43,0,2,2,-3,60,1,5,0,22
0,-9,-3,-8,-8,-8,0,-9,100,-8,7,-9,15,-8,24,-8,0,0,-3,-9,9,-8,-8,-9
0,57,64,22,14,5,0,0,91,17,6,6,11,0,45,0,0,0,19,9,5,1,1,98
1,80,153,1,72,24,0,0,100,-7,7,8,21,2,13,-8,0,0,-2,-7,1,0,0,22
0,84,-2,11,62,26,0,0,100,-7,7,8,3,1,62,-8,1,0,-3,83,2,1,-8,77
0,57,156,9,33,23,1,0,95,2,4,2,21,0,55,4,0,0,26,-9,2,1,0,98
0,67,378,5,81,30,2,0,97,32,6,6,24,3,27,13,0,0,1,2,3,3,2,26
1,66,76,1,46,39,0,0,84,63,6,6,37,2,27,0,2,5,26,83,6,1,2,79
0,55,162,0,56,35,1,1,73,1,0,2,37,4,2,0,5,4,24,60,4,1,0,78
1,79,266,1,83,24,0,0,100,-7,7,8,25,0,11,-7,0,0,0,82,3,0,0,58
0,63,144,11,92,8,1,3,82,19,6,2,15,0,5,5,0,0,79,-8,0,0,0,98
1,82,85,2,41,22,0,0,100,-7,7,8,9,0,44,0,0,0,0,32,1,1,0,18
1,84,198,10,93,13,0,1,96,-7,6,8,3,1,43,-8,0,0,-3,55,2,1,0,57
0,66,45,1,48,12,0,0,79,16,6,5,9,1,45,0,0,0,59,61,3,3,1,98
0,74,132,5,56,27,1,1,93,27,6,5,12,0,16,5,0,0,-4,82,3,1,1,21
0,-9,-7,-9,-9,-7,-9,-8,-2,-9,-9,-9,-8,-8,-9,-9,-8,-9,-9,-9,-9,-9,-8,-9
0,63,-8,12,95,5,2,1,56,30,6,5,4,0,12,-7,0,0,25,-8,6,0,-8,98
0,-9,-6,-8,-9,-8,-8,-9,-3,-8,-9,-9,-8,-9,-9,-9,0,0,-9,-9,-8,-9,-8,-9
1,91,254,12,65,12,0,0,100,-7,7,8,9,1,45,-6,0,0,3,59,0,1,0,21
0,71,257,16,72,7,4,2,57,19,6,2,11,0,49,7,1,2,-9,62,0,1,1,99
1,87,241,11,60,22,0,0,100,-7,7,8,22,1,10,15,0,0,-2,-8,1,1,0,16
1,87,127,12,49,4,0,0,100,-7,7,8,2,0,27,0,1,0,71,-7,0,-8,1,98
1,68,123,1,46,31,0,0,100,-7,7,8,28,1,27,4,0,0,-2,30,9,0,0,60
1,86,161,7,74,6,0,0,100,-7,7,8,12,1,45,6,0,0,28,59,1,5,1,79
0,67,239,1,68,23,0,0,100,-6,7,8,50,4,25,0,0,4,12,-8,5,1,2,55
0,88,174,12,58,7,0,0,100,-7,7,8,0,0,0,0,0,0,-7,-8,1,0,0,44
1,56,262,3,91,41,2,0,86,67,4,5,33,4,28,-7,3,0,77,10,9,5,1,83
0,64,139,11,68,21,1,2,92,31,6,2,22,0,41,0,0,0,26,57,1,1,0,58
1,83,260,17,83,22,0,0,97,29,6,6,22,0,42,14,0,0,-3,-9,1,0,0,25
0,-7,-6,-9,-9,-8,-8,1,-5,-8,-9,-9,-9,-8,-9,-9,-8,-8,-9,-9,-9,-9,-8,-9
0,68,68,5,10,6,0,0,100,-7,7,8,10,1,54,-7,1,1,34,81,1,3,1,79
1,76,159,2,66,6,0,0,100,-7,7,8,12,0,23,0,0,0,-2,-7,0,-8,0,58
1,74,248,30,146,7,0,0,100,-7,7,8,3,0,-3,-8,0,0,10,-9,2,0,4,80
1,70,263,2,38,20,0,0,100,-7,7,8,16,2,25,2,0,1,34,62,3,1,0,63
0,61,184,2,56,18,2,1,49,15,6,2,16,0,41,0,3,0,16,67,5,1,1,82
0,70,192,20,94,15,1,0,99,-7,7,8,25,0,34,-8,0,0,19,35,2,1,3,64
1,-9,-3,63,-9,-8,-9,-9,-6,-8,-9,-9,-9,-8,-9,0,-8,10,57,50,-9,5,-8,98
0,68,71,2,70,22,0,0,100,-7,5,8,22,2,46,3,0,0,28,67,1,2,4,84
0,64,132,1,49,23,0,0,93,1,4,6,22,3,13,-7,0,0,27,81,6,2,2,64
1,83,298,11,65,31,0,0,100,-7,7,8,21,0,5,0,2,1,-6,-8,1,1,0,16
1,86,153,9,105,13,0,0,94,30,6,6,9,0,7,5,0,0,-6,-9,1,-8,1,22
0,88,277,34,120,5,0,0,100,-7,7,8,2,0,3,0,0,0,-5,-8,0,-8,0,58
0,66,132,4,41,26,3,0,89,22,6,3,23,2,47,-7,1,0,0,86,2,0,0,43
0,69,151,11,82,27,1,0,94,62,6,5,21,0,27,0,2,2,47,-8,5,3,0,23
0,57,63,5,16,5,0,0,100,-7,7,8,2,2,27,5,1,0,-1,2,1,1,-8,99
0,-7,-4,-8,-9,-8,-9,-9,-1,-9,-9,-9,-9,-9,-9,-9,-8,-8,-9,-9,-9,-9,-9,-9
1,86,-3,1,104,16,0,0,100,-7,7,8,15,4,17,3,2,1,46,11,10,0,3,79
1,76,99,8,42,14,0,0,100,-7,7,8,12,1,56,0,2,1,30,86,5,1,0,76
0,62,156,0,78,39,0,0,94,14,6,6,48,4,30,-7,4,2,8,32,4,1,2,80
1,84,162,15,94,38,0,0,100,-7,7,8,15,0,32,16,0,0,0,84,0,5,1,27
1,65,-7,2,37,19,1,1,95,23,6,-9,18,-8,55,0,3,4,20,84,9,-8,0,62
