RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,69,125,2,58,16,0,0,100,-7,7,8,15,1,53,-7,0,1,35,83,5,3,3,99
0,57,78,1,9,6,0,0,99,-7,7,8,11,4,35,0,4,1,-9,89,0,1,-8,-9
0,64,55,2,23,14,0,0,100,-7,7,8,9,3,40,0,0,0,25,55,3,2,1,97
1,82,356,1,102,22,0,0,100,-7,7,8,23,1,27,6,0,0,-2,45,0,0,0,57
1,64,152,7,141,22,0,0,100,-7,7,8,5,0,11,0,0,0,16,-8,1,-8,0,38
0,84,135,18,53,15,0,0,96,22,6,6,11,1,57,0,0,0,-3,87,1,1,0,19
0,64,59,11,58,4,0,0,90,2,4,5,11,1,34,0,0,0,61,-9,2,0,1,81
1,73,204,5,83,19,0,0,100,-7,7,8,9,1,44,0,1,0,6,10,0,0,0,81
1,57,367,10,91,27,1,0,92,7,6,3,20,0,6,15,0,0,34,84,5,1,4,63
1,87,201,21,71,26,0,0,100,-7,7,8,2,0,15,-8,0,0,-3,63,0,1,0,16
1,60,266,2,74,28,0,0,91,6,4,6,29,1,27,-7,0,1,0,29,4,7,1,40
0,70,263,21,76,27,1,0,92,2,4,2,21,0,26,0,1,0,12,-9,5,0,0,-9
0,54,166,1,24,23,1,1,83,2,4,5,18,3,13,0,3,4,31,87,4,-8,1,81
1,78,56,2,30,18,0,0,100,-7,7,8,30,1,37,1,1,2,18,85,7,1,0,79
0,62,243,4,48,40,0,0,99,18,6,6,48,4,26,0,4,26,61,62,1,1,1,69
0,61,148,12,54,5,4,3,78,1,4,2,36,0,15,0,2,1,-3,-9,0,-8,0,19
1,77,247,1,95,39,0,0,100,-7,7,8,55,1,19,1,0,0,-1,78,2,6,0,24
0,67,152,10,117,28,2,0,98,13,1,6,30,0,22,0,1,0,1,-8,0,3,0,64
1,87,60,1,20,14,0,0,100,-7,7,8,9,0,17,6,0,0,-3,85,1,1,0,52
0,60,82,23,78,26,0,0,99,-7,7,6,22,0,34,1,1,4,23,68,7,4,6,47
0,71,188,5,67,47,0,0,97,31,6,6,40,1,28,-7,7,0,8,-8,5,1,1,26
1,59,155,5,84,41,-9,-9,98,-8,-9,-9,40,-8,34,-9,-8,-9,-9,81,-8,3,-8,47
0,57,128,1,54,15,1,1,94,16,6,3,31,0,26,-6,1,1,5,64,5,1,0,65
1,85,257,1,117,17,1,1,95,-7,2,4,21,0,37,0,0,1,6,90,3,1,3,80
1,62,130,1,65,33,0,0,97,-7,5,6,33,2,34,2,3,2,40,85,9,2,2,68
1,82,243,1,113,15,0,0,100,-7,7,8,12,2,0,5,1,1,-1,-8,0,-8,0,27
0,59,-7,137,-9,22,3,1,91,-8,3,-9,-9,0,-9,4,0,0,40,-8,-9,3,-8,82
0,71,186,1,112,16,1,0,99,-7,7,8,48,3,28,0,4,4,5,93,13,-8,0,23
0,57,136,4,36,17,2,1,89,16,6,4,16,4,53,0,4,4,35,62,4,3,2,67
1,65,379,0,38,31,0,0,100,15,6,8,13,7,58,0,7,6,40,87,9,2,2,83
0,66,261,22,88,28,0,0,96,-7,7,6,38,0,0,0,8,2,16,-9,10,0,4,71
0,59,-8,11,78,-8,1,-9,61,28,3,2,36,0,34,-7,5,4,-9,-8,9,-8,-8,72
1,87,273,30,108,6,0,0,100,-6,7,8,10,0,0,1,0,0,-3,-8,0,-8,0,24
0,62,78,2,95,5,2,2,87,8,5,5,12,3,43,0,3,4,25,86,4,6,2,66
1,84,131,1,48,13,0,0,100,-7,7,8,22,1,26,2,1,1,11,-9,1,0,0,23
1,83,121,1,53,23,0,0,100,-7,7,8,13,1,22,2,1,1,-4,87,0,0,0,36
0,77,67,11,5,6,0,0,100,-7,7,8,11,4,46,0,0,0,26,-9,1,1,1,97
1,80,150,0,51,39,0,0,100,-7,7,8,42,5,33,0,3,2,-1,51,2,1,1,77
0,70,313,1,35,25,0,0,96,9,6,6,22,4,43,2,0,1,-3,84,7,1,0,60
1,67,322,1,93,13,0,0,96,63,6,6,10,1,22,-7,0,0,31,-9,1,0,2,63
1,-9,-6,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-8,-9
0,62,136,1,36,6,4,2,84,62,6,2,5,2,25,-7,1,1,-2,8,3,2,1,40
0,65,264,1,113,13,1,0,83,15,3,2,16,1,11,-7,0,0,-4,-9,6,1,0,64
1,85,273,12,74,11,0,0,99,-7,7,8,12,1,31,7,0,0,-1,70,3,1,0,56
1,84,263,12,109,22,0,0,100,-7,7,8,11,1,61,15,0,0,0,88,0,0,0,18
0,81,266,2,108,15,0,0,100,-7,7,8,11,1,-1,0,0,0,-4,-9,0,1,0,42
0,76,166,4,92,39,1,0,100,-7,7,8,11,1,28,3,0,0,4,61,8,-8,0,44
1,71,167,3,68,30,0,0,100,-7,7,8,41,2,42,0,0,0,-1,65,3,1,0,64
0,76,-9,5,67,21,0,0,98,11,6,6,22,1,26,0,1,1,14,-9,1,2,0,61
0,74,148,4,35,8,0,0,100,-7,7,8,23,4,49,9,1,2,71,69,2,1,0,79
0,51,315,11,97,31,4,3,85,15,4,6,46,3,32,-6,3,2,18,13,10,2,0,41
1,67,256,4,83,22,0,0,98,62,6,6,54,1,16,-7,0,0,9,56,5,1,1,64
1,61,165,1,62,11,4,0,100,61,6,8,49,0,83,0,1,3,21,9,1,5,1,99
1,76,252,13,52,27,1,1,96,6,6,4,32,0,42,0,0,0,11,30,2,1,1,81
1,75,419,2,120,29,0,0,87,2,6,6,17,2,45,6,11,2,0,-8,1,7,-8,40
0,57,148,0,64,24,1,0,98,7,4,6,20,4,25,-7,1,1,0,83,6,1,0,56
0,85,79,18,102,18,0,0,100,-7,7,8,11,0,42,-9,0,0,27,62,0,3,0,62
0,57,232,5,68,33,0,0,95,1,4,6,41,5,57,1,2,1,0,61,9,3,2,25
1,75,161,12,66,32,0,0,84,16,6,5,29,0,3,0,0,0,16,-8,2,1,0,27
0,56,146,2,65,23,0,0,89,5,6,6,23,2,29,-7,0,0,17,90,2,1,6,81
0,58,272,2,67,22,2,1,72,2,4,5,23,0,28,-7,4,0,62,87,3,1,2,82
1,84,236,2,73,19,0,0,100,-7,7,8,14,1,15,2,1,1,13,86,3,1,1,57
0,62,200,1,76,37,0,0,97,7,4,6,39,3,10,5,0,0,31,-9,6,1,1,75
1,77,183,1,26,23,0,0,100,-7,7,8,27,1,32,0,2,3,1,86,5,7,1,61
1,74,148,1,71,20,0,0,100,-7,7,8,14,1,25,0,1,0,20,79,2,1,0,76
0,58,152,2,93,5,0,0,88,62,6,6,10,1,47,0,0,0,69,86,2,1,-8,99
1,71,123,9,68,25,0,0,100,-7,7,8,13,1,32,0,2,1,39,68,1,4,1,68
1,81,292,2,25,21,0,0,100,-7,7,8,20,3,27,-6,3,2,24,-8,2,0,0,43
1,87,174,2,45,23,0,0,98,29,6,6,22,2,32,-7,0,0,-3,28,2,3,0,77
1,81,365,32,126,13,0,0,86,2,4,5,27,0,0,-7,0,0,27,-8,5,0,2,44
1,84,276,18,66,24,0,0,100,-7,7,8,11,0,43,-8,0,0,26,10,3,0,0,42
0,83,74,2,66,7,0,0,99,-7,7,8,5,3,58,0,1,0,5,68,0,1,-8,47
0,70,61,13,38,6,0,0,100,-7,7,8,11,0,51,0,0,0,-2,80,5,1,1,45
1,66,186,91,72,29,0,0,91,32,6,6,33,0,18,0,3,2,18,67,3,2,1,66
1,85,245,1,43,26,0,0,100,-7,7,8,3,0,3,-7,1,1,-1,-9,1,-8,0,27
1,57,80,5,29,11,0,0,100,-7,7,8,11,1,27,0,0,0,69,28,9,1,3,82
0,67,133,17,38,28,0,0,99,-7,7,8,16,1,27,1,0,0,68,36,10,1,3,98
1,68,170,5,68,48,0,0,99,13,6,6,38,1,32,2,2,1,-4,48,2,2,0,20
1,84,280,21,63,24,0,0,100,-6,7,8,22,0,26,0,0,1,-2,-8,6,1,0,97
0,68,245,12,28,13,1,0,92,8,4,2,10,1,45,-7,0,0,54,53,0,1,-8,98
1,86,329,21,70,13,0,0,88,15,6,6,15,0,35,0,0,4,0,-8,3,1,0,62
1,88,68,5,39,6,0,0,100,-7,7,8,2,1,37,-8,0,0,-1,87,1,1,0,22
1,59,82,7,43,15,0,0,99,-7,7,8,43,1,29,0,1,0,71,11,2,1,6,69
0,64,41,2,35,3,1,1,66,21,6,5,10,1,47,0,4,2,69,87,2,3,1,99
0,57,142,15,62,18,1,0,81,7,6,4,20,1,24,-7,0,0,19,50,1,1,1,61
0,72,360,16,114,13,1,0,100,15,6,6,12,0,12,-7,0,0,66,-7,2,0,2,25
1,67,58,1,50,17,0,0,92,6,6,5,10,0,31,0,0,0,-3,30,0,1,0,19
0,88,383,1,93,21,0,0,99,-7,7,8,22,2,13,0,3,3,0,-8,5,-8,0,22
1,86,128,1,52,27,0,0,100,-7,7,8,16,1,26,-7,0,1,1,87,3,0,0,38
1,85,131,9,81,29,0,0,100,-7,7,8,29,2,15,-7,1,0,9,51,9,1,4,42
1,69,179,6,69,34,0,0,100,-7,7,8,30,1,24,-7,0,1,-1,85,2,1,1,39
1,85,155,12,136,6,0,0,100,-6,7,8,2,0,45,-8,0,0,-1,4,0,1,-8,81
1,68,160,1,45,29,0,0,97,17,6,8,28,4,20,0,2,2,64,47,4,1,1,82
0,56,37,8,-3,4,4,3,100,-7,7,8,0,0,59,0,3,2,9,7,1,1,-8,97
1,75,249,1,111,34,0,3,100,-7,6,8,52,0,21,0,1,0,7,30,0,0,-8,70
1,86,194,0,58,27,0,0,100,-7,7,8,14,1,26,3,2,1,-3,-9,5,1,1,37
0,-9,-7,-8,-9,-8,-8,-9,80,-8,-9,-9,-8,-8,-9,-9,-8,-8,-9,80,-9,-9,-8,-9
0,64,88,14,35,31,3,0,79,38,0,3,12,0,62,0,0,0,37,76,1,2,0,71
0,55,120,3,71,20,2,1,88,2,1,4,23,1,26,0,2,1,4,-8,3,0,1,49
1,-6,302,11,118,48,3,-9,94,-8,-9,-9,35,0,26,-8,2,1,-4,57,5,-8,-8,67
0,-8,-3,1,-9,41,0,0,0,-8,-9,8,37,2,12,-7,-8,6,-9,-9,9,-9,2,67
0,81,156,5,126,28,4,0,100,-7,6,8,48,1,31,2,0,2,78,10,4,4,1,-9
0,72,238,0,54,17,0,0,92,15,6,6,18,1,21,0,3,3,0,86,1,6,1,57
1,65,134,1,53,29,0,0,88,60,4,6,22,1,34,0,3,2,33,85,4,1,1,66
1,79,144,6,46,12,0,0,99,-7,7,8,11,2,17,0,1,6,18,37,5,1,1,59
0,89,258,29,66,14,0,0,100,-6,7,8,9,0,4,-7,0,0,4,12,1,1,4,99
1,88,260,1,41,26,0,0,100,-7,7,8,39,2,28,7,0,0,0,87,9,1,0,66
1,72,263,1,102,23,1,0,86,1,0,4,23,3,20,0,1,0,4,-7,4,-8,0,43
0,66,256,1,76,23,0,0,85,34,6,6,16,2,18,0,5,4,14,92,5,1,1,83
0,70,73,1,61,8,0,0,100,-7,7,8,3,3,13,0,0,0,-2,-9,1,0,0,19
1,65,259,13,53,13,2,0,80,18,6,5,12,0,13,0,1,0,12,-8,4,0,0,58
0,55,119,1,59,14,2,1,88,26,6,2,9,1,10,0,2,2,15,56,1,4,1,98
1,66,336,2,38,24,0,0,96,18,6,6,23,7,24,0,4,4,21,65,3,1,1,80
0,-9,-9,-8,-9,-8,-8,-9,-2,-9,-9,-9,-9,-8,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9
0,69,346,4,34,14,0,0,92,-7,4,6,10,1,43,0,0,0,57,78,5,1,1,80
1,86,168,1,56,36,0,0,100,-7,7,8,37,1,31,0,2,2,-5,81,10,1,0,17
0,64,81,1,61,22,3,0,100,-7,5,8,22,7,26,6,0,0,17,86,5,2,0,62
1,64,283,5,64,24,0,0,96,1,6,6,22,4,33,0,1,0,34,83,3,2,2,82
1,63,262,1,74,31,0,0,98,6,4,6,33,5,45,-7,0,0,2,31,5,1,2,66
1,85,248,20,103,23,1,0,91,43,6,6,23,0,56,0,0,0,23,74,3,2,0,60
1,82,-2,5,99,18,0,0,100,-8,7,8,21,0,25,-8,2,3,13,7,5,0,-8,84
1,68,172,26,121,12,0,0,95,16,6,6,13,1,-1,0,0,0,10,-8,0,-8,0,19
0,66,161,28,97,23,0,0,91,1,4,6,14,0,11,-7,0,0,-6,-9,2,1,0,18
1,58,309,11,82,13,1,0,91,15,6,5,10,0,14,0,0,0,-3,-9,0,0,0,77
1,84,186,1,46,19,0,0,92,15,6,6,28,2,33,0,0,0,-4,87,0,1,0,54
1,68,181,30,59,13,3,0,96,31,6,2,10,0,13,-8,0,0,-2,-9,2,1,1,15
1,-9,-9,-9,-9,-8,-9,-9,-3,-9,-9,-9,-9,-8,-9,-9,-8,-8,-9,-9,-9,-9,-9,-9
1,84,155,5,90,41,2,0,96,31,6,6,33,3,61,-8,5,6,1,-8,1,2,2,70
0,82,195,12,72,16,1,0,80,2,9,5,14,0,46,1,0,0,12,-8,0,0,-8,30
1,84,280,10,69,22,0,0,100,-7,7,8,21,0,31,3,3,0,-3,63,0,1,0,20
1,84,161,5,80,13,0,0,96,13,6,6,12,1,27,-7,1,0,7,29,0,2,1,58
1,64,154,10,82,24,1,0,86,8,6,5,22,0,44,6,0,0,38,24,5,2,1,79
0,69,335,12,62,12,3,0,100,-7,2,2,21,4,27,0,5,1,38,64,5,1,3,66
0,-7,167,48,-9,30,10,0,41,-7,-9,2,37,5,-8,-6,0,-8,1,-8,-8,-8,0,-9
1,69,163,2,40,14,0,0,99,-7,5,8,16,2,37,3,1,3,71,68,4,1,0,99
1,64,199,2,69,30,0,0,97,28,4,6,27,2,23,5,0,0,15,-9,5,0,1,60
0,73,135,2,33,18,0,0,100,-7,7,8,12,1,25,12,3,4,22,-7,5,0,0,78
0,-7,-8,-8,-9,-8,-9,-9,0,-9,-9,-9,-8,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9
1,75,136,2,84,28,0,0,95,18,6,6,23,7,28,1,0,5,21,46,2,3,2,58
0,67,272,2,64,27,0,0,94,18,6,6,15,4,44,-6,2,35,4,84,1,1,1,67
0,69,62,13,11,11,1,0,100,-7,7,8,11,1,3,-7,1,1,62,-9,1,1,1,55
0,63,138,13,60,8,2,2,83,1,0,2,10,0,9,0,1,0,0,19,6,0,2,97
0,75,113,10,29,23,0,0,100,-7,7,8,22,0,45,0,4,4,26,86,8,3,1,80
0,66,234,1,49,24,0,0,93,28,4,6,24,1,42,0,2,2,20,80,6,1,2,58
0,57,43,0,27,14,2,0,88,15,6,5,13,2,25,0,0,0,23,82,2,4,0,58
1,73,68,1,76,22,0,0,100,-7,7,8,23,4,70,0,3,3,33,-8,6,1,0,81
0,58,151,1,42,13,0,0,100,-7,7,8,12,2,16,8,2,0,72,87,1,1,0,79
0,65,131,1,67,5,0,0,87,15,7,2,8,0,49,0,2,2,39,60,0,1,4,98
1,87,178,7,80,35,0,0,100,-7,6,8,13,1,18,0,0,2,1,37,1,1,0,74
0,-8,-4,-8,-9,-9,-8,-9,-9,14,-9,-9,-8,-8,-9,-8,-8,-9,-9,-8,-8,-9,-8,-9
0,67,103,1,46,22,0,0,100,-7,7,8,17,1,13,0,0,0,10,78,1,1,1,54
1,70,82,5,45,47,0,0,81,60,6,6,24,5,55,0,0,0,8,13,0,2,0,82
0,65,350,1,12,13,0,0,100,-7,7,8,10,3,32,-7,0,0,55,52,1,1,0,65
1,83,142,1,52,15,0,0,99,-7,7,8,37,1,44,0,1,0,0,42,3,1,0,57
0,56,143,12,14,5,0,0,100,33,6,8,8,1,79,0,2,0,29,62,5,0,1,98
1,86,159,10,109,19,0,0,100,-7,7,8,12,0,16,1,0,0,-1,-8,5,0,0,41
0,65,160,9,57,21,0,0,96,30,6,6,51,0,44,0,2,1,13,86,3,2,2,78
1,81,-2,11,105,6,0,0,90,-7,6,2,5,0,15,0,0,0,11,-8,3,0,-8,39
1,-9,129,-8,25,26,-8,0,91,-7,6,5,21,-8,27,0,2,1,35,-9,-9,-8,4,59
0,82,299,1,66,21,2,2,87,13,6,2,32,3,14,2,0,1,-1,35,0,1,0,43
0,71,74,2,16,20,0,0,100,-7,7,8,22,0,38,6,0,0,42,-8,3,-8,0,65
1,67,202,1,44,34,0,0,100,34,6,6,34,5,45,1,2,1,-1,10,0,1,0,58
1,67,149,3,62,43,0,0,90,29,6,6,35,3,25,1,1,0,-1,86,6,1,1,62
1,77,184,28,84,37,0,0,92,58,6,3,21,1,3,-7,0,0,0,-9,0,1,2,98
0,62,140,13,84,30,0,0,99,7,7,8,32,1,15,3,2,1,61,32,10,3,2,63
0,62,155,9,43,7,4,2,90,2,4,2,3,1,17,0,0,1,-2,64,1,1,0,25
1,72,166,0,60,22,0,1,100,-7,7,8,20,3,2,-7,1,0,2,-8,5,0,0,19
0,66,193,2,56,34,0,0,94,15,6,6,41,1,28,-7,0,0,39,67,2,1,0,37
1,87,326,11,40,20,0,0,100,-7,7,6,2,0,49,-6,0,0,-1,58,0,2,0,57
1,89,250,12,62,29,0,0,100,-7,7,8,22,0,12,4,0,0,-7,-9,1,0,0,27
1,66,144,1,57,19,1,0,100,-7,7,8,3,1,13,0,2,2,61,-8,2,0,-8,39
1,63,204,1,66,37,0,0,94,8,4,6,30,3,33,0,1,0,39,91,1,3,7,81
1,87,326,45,139,5,0,0,100,-7,7,8,9,1,2,-8,0,0,-4,-9,2,-8,1,19
1,-8,-2,-9,-9,-9,-9,-9,-2,-9,-9,-9,-8,-8,-9,-9,-8,-9,-9,77,-9,1,-8,-9
1,-9,-5,-9,-9,6,-9,-9,-2,-8,-9,-9,2,-8,82,0,-8,-9,-9,32,-8,1,-8,-9
1,58,164,2,63,29,0,0,90,7,4,6,23,0,42,0,0,0,55,53,6,3,4,78
0,58,120,11,55,6,0,0,85,1,6,6,12,0,23,0,0,0,23,-9,1,0,2,97
0,65,286,6,75,34,1,0,70,8,4,2,23,1,16,1,0,0,19,-8,3,1,4,28
1,64,80,2,28,17,2,0,87,30,6,4,22,5,42,0,3,1,11,55,5,5,1,60
1,64,237,1,51,25,3,1,94,15,6,2,20,2,40,0,2,1,31,-8,5,0,2,62
1,85,269,1,69,42,-8,0,99,20,5,7,33,-8,45,0,4,4,0,90,3,5,0,79
1,-9,-4,-9,-9,-8,0,-9,100,-8,-9,-9,-9,-8,-9,-9,-8,-9,-9,-9,-9,-9,-8,-9
0,58,140,7,32,6,0,0,91,5,4,6,10,1,48,0,0,0,63,80,0,2,0,98
0,59,134,-8,58,11,2,1,99,-7,1,8,15,-8,45,0,-8,4,63,88,5,1,-8,98
1,76,143,12,72,36,1,1,100,-7,7,8,38,0,2,0,0,0,-3,-9,0,-8,0,23
0,72,196,19,95,28,0,0,89,14,6,3,33,0,30,0,0,0,30,32,5,3,7,23
0,-8,-3,-7,-9,-8,-8,-9,-7,-9,-9,-9,-9,-8,-9,-9,-8,-8,-9,-9,0,-8,-8,-9
1,83,234,2,70,36,0,0,100,-7,7,8,21,1,25,0,0,0,-7,57,6,1,1,75
0,85,152,1,55,43,0,0,100,18,6,8,43,3,42,-7,3,2,-5,82,7,0,0,19
0,69,141,12,113,6,4,0,70,9,6,3,8,0,81,-7,2,2,17,84,0,1,2,60
1,59,351,11,71,16,0,0,100,-7,7,8,3,1,5,-8,0,0,21,-8,5,0,1,29
1,72,143,34,72,21,0,0,96,17,4,8,22,0,16,3,0,1,24,65,5,5,1,99
0,74,203,81,121,17,0,0,97,27,6,6,17,5,37,-7,0,0,22,28,3,4,1,67
0,69,147,1,26,27,0,1,95,27,6,6,20,3,9,1,0,1,20,-9,5,0,1,47
1,75,137,2,23,25,0,0,100,13,7,8,27,2,42,3,0,0,3,88,2,6,0,53
