alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target
12.511844018699168,1.3492991802113221,2.1861193958309872,14.554566175826363,87.32954557390798,1.3202943595552037,1.3451485051093233,0.4789978479511291,3.258690593321943,12.590657818471268,0.39798582320177966,1.487585708054433,776.3345255527767,2
12.354248462182053,2.737728015033689,2.9351162801706936,11.70837552555587,79.76839699271002,1.1769399377115202,2.2251310215815656,0.23015023066018067,1.6976003368294637,2.009081982397927,1.6812338239277,3.3897287525138746,838.0890471033151,1
13.93851480206876,3.6588739900826157,3.1972209696820952,10.971440843795563,126.2759223411816,1.8232510695146598,1.1479149688601695,0.3925872876631652,1.611394393087349,0.6898311103898064,0.8117154457221555,2.1096068929988103,723.1036540582444,0
11.11821293538196,2.020981999804398,2.4288486178394493,13.819814314230955,124.8366308190553,2.70974859945605,1.3826259240327667,0.46389267562866277,1.7157518036936836,8.935947512458677,1.0204556207176414,1.968199695759152,355.631103915799,0
13.847186055078922,4.606752435161811,1.9468085160190043,14.67764048330464,114.87335338882899,1.8699181023915097,0.47755873370226176,0.3732197888142225,0.7182468965528342,10.73904422929861,0.7649297856653224,1.3253483802380082,785.2509407237831,2
10.936865449524078,1.977984027880454,2.9115727608832533,23.16912585668322,72.12904232639825,1.7449693789524476,4.060537108332986,0.11905666635428042,2.205061179494123,3.3148273358787144,0.9839663732990271,2.7405130950609626,863.1522145899095,1
12.541789609111358,1.680337083790593,2.1317156526752052,22.79799680143253,103.7923645234266,3.6408019090270134,0.2512715114004503,0.10460051736116815,1.9433473047640102,8.629642786921043,0.605914947055639,2.1364764450563576,1424.9514640032914,2
11.145460697963589,1.6224693351940205,1.7050224081600842,15.752920755574262,70.15106330403812,1.7084615040018718,2.0713039024450373,0.5679161190425561,2.7261765381298213,9.000442834180143,0.34414888761161433,2.4130890651775956,1397.6599586210687,1
11.818613569893888,4.487106290884188,2.1964569475071745,11.819101192094807,102.89041683699583,3.1690953123619936,1.7684428152705682,0.556692392680646,1.204451120131712,4.63922409561051,1.028138772675245,3.307781377697884,301.6013570732574,1
11.637803240121588,1.2751025056942034,2.302878418496512,20.228912162889127,137.9853062175256,2.2633565774179156,3.1306514081481818,0.5704306948936843,3.220748126610958,10.511447989454252,0.8206054439187339,3.408088331421193,362.8992119471512,1
14.681521580757801,1.6925216789073743,3.178545596967301,17.371619623025662,154.94880794142566,1.3443068828498708,3.9751832099529545,0.6078610953788083,2.141006834222428,4.407710248085426,1.2352536200138666,2.6302262635706573,1431.2601729604694,0
13.958976193792795,4.633558087347179,2.2590696337831013,15.346528170052254,136.91050577562652,2.1633051838823385,3.016351918187286,0.3438775608789941,1.839520896187081,12.420698824481017,1.6651735385762467,3.6813775189121376,1536.3079657211274,0
13.214976645361538,2.531268369916063,2.6786220563223604,16.731204727062927,101.89428311708365,2.2823678878710747,2.2575207586996693,0.3365972726103495,0.5914337334070316,4.6879714992063795,1.1244753846235163,3.545282551189027,833.7101231479352,0
14.61332123627321,1.0229232651024773,2.386417846485607,12.69194035464303,112.93631877457075,3.111114182638968,1.6096198919459357,0.2175874711882944,3.2676286062007027,10.790035138205871,1.6850171055577865,2.763735017824718,822.1244188867332,1
12.850068965881173,3.4978512095232546,2.6470943546296097,26.18845342777544,115.28121412428749,1.8936602901620505,0.5154628815264062,0.12122872688076428,3.429731847573168,1.6685137797628684,1.7536321572007918,1.5147612047245282,1481.0131830325342,2
13.09206412800383,3.692778840941292,2.6856855568712694,12.379141939063887,72.42623697752757,2.6317161414579804,2.6636454264234697,0.34550864457430885,2.678343533109499,7.1837024941617695,1.4558313021256892,1.7521891135806522,570.1353763263753,2
