beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
3,3.568182198334213,2155,0,4766.353881207293,1,98106,833102
3,2.0085710389035443,1845,0,5353.169251338136,1,98106,688671
3,2.4999676752072357,2198,0,5373.526370449689,1,98125,1270103
2,2.0032622970760636,1417,0,8394.52630568853,1,98124,657748
2,1.9989072736647902,2121,0,4719.957119136159,1,98104,1536516
3,1.9811670578300926,2166,0,4517.807700387589,1,98117,1495293
4,1.007490131645101,1136,0,5602.44004177195,1,98105,850929
3,2.4964348182384075,1152,0,1164.3199340908482,1,98118,743811
2,0.976838896549631,1314,0,7752.537803670975,1,98138,799480
3,2.4904714098634,1351,0,824.0964449531232,1,98141,1465028
1,2.989123790798519,1200,0,5640.015795296523,1,98104,769471
1,2.9612062443756697,1144,0,4482.922982334864,1,98106,700431
2,1.0362494604599743,1698,0,5777.119473104132,1,98105,726504
3,2.0032346294824785,2389,0,7334.664420062451,1,98116,1498081
3,2.006610073997274,3177,0,7312.189930838104,1,98138,1510524
3,2.5057300176104484,1292,0,7813.549304706372,1,98106,773894
4,1.9881489864300435,1953,0,4657.990482109632,1,98118,801556
2,2.989259433274261,1379,0,1072.227116122736,1,98123,739970
4,3.5178264233915635,1263,0,1231.8674078105055,1,98141,824790
1,2.5036444338984056,1367,0,8383.16462531879,1,98105,880614
3,2.476127448907971,2081,0,3891.159300559159,1,98107,1521196
5,4.853117710306302,986,0,4930.881358809727,1,98138,1089762
1,2.485995227006242,1877,0,932.4631480897311,1,98105,797953
3,3.5587855516202715,1931,0,4742.741765713772,1,98116,1502928
4,4.757765772449639,2432,0,4504.777384451713,1,98118,1162091
4,3.461013137206965,1341,0,5628.208917598176,1,98106,779564
2,1.0132758719321378,1125,0,7939.581955774913,1,98115,536764
2,2.0213083087139347,1321,0,4756.847226487482,1,98117,819461
1,2.0011084520764,1156,0,1172.9378682435408,1,98126,752595
2,2.491209678490153,1141,0,681.5951523808942,1,98124,792046
3,3.6819289064392318,3142,0,5579.559151535733,1,98169,1599191
1,1.5138085108447017,2036,0,7984.774230392972,1,98142,709493
5,3.70926413938436,3232,0,4769.327862649577,1,98104,861066
4,3.552423319712226,3991,0,5037.860725841108,1,98141,1706363
1,2.508425353838898,1149,0,355.6234644192156,1,98116,646640
4,3.5128881241989873,1088,0,1168.2199164179065,1,98117,842093
1,1.468011583720676,2889,0,7399.572338196862,1,98104,1156823
3,3.4854209179389297,1918,0,1350.8157367863191,1,98141,777977
3,3.563422676583247,2033,0,5271.867022597887,1,98104,900494
2,2.000180160389509,3016,0,1155.0528537329196,1,98124,865457
1,2.0092031153132233,2762,0,7582.730126415323,1,98117,2409420
3,2.0096444664951245,1464,0,1059.4156122513193,1,98116,850613
2,1.003841436681742,1890,0,7285.894533889187,1,98141,705309
4,4.43253462518732,2769,0,4127.535819437169,1,98144,888766
1,2.462016842689684,1335,0,863.8781802097892,1,98104,874637
3,3.014656118536569,1118,0,1148.3561224435377,1,98116,1238775
3,3.0025594258919495,2155,0,623.980552275414,1,98103,943802
2,2.4797722637681314,1786,0,1580.9896724005298,1,98121,837970
5,2.0011664084625966,3176,0,7194.538442254291,1,98124,1408042
2,2.474321384210864,1201,0,963.7483949798615,1,98117,649164
3,3.0017658308489596,1708,0,7730.735358250084,1,98182,801618
1,2.5097474001992697,2304,0,4722.9397974372505,1,98117,1299565
3,2.489594823873268,1901,0,1418.6288530480083,1,98116,681640
2,1.515042610287593,1815,0,4647.813290391372,1,98107,730028
4,4.62175907720414,1256,0,4828.725550634261,1,98118,771667
4,4.75623857451818,1411,0,4948.404244648832,1,98117,936524
4,3.61268545301214,2213,0,374.15549431254277,1,98122,1368499
3,3.6047418912413147,1417,0,922.5186215398448,1,98106,743322
2,3.0078226098731826,2186,0,1163.0599298977065,1,98115,802090
3,2.0080457629287665,1343,0,4754.134029650676,1,98185,798527
3,1.995687833562703,1162,0,5168.518986909858,1,98117,712418
3,3.5644905763775685,1484,0,954.8870143531544,1,98105,1847918
3,2.495581474190211,1255,0,643.8617590651425,1,98105,838724
4,2.4909691002378818,2073,0,4772.743563188407,1,98123,786374
2,2.489132791510141,2201,0,274.2687934129506,1,98117,852764
3,2.487420367215788,2276,0,1012.8649751901129,1,98106,746219
2,4.669467838692946,3054,0,5144.237874679181,1,98135,746949
3,1.9795781710481672,2024,0,5406.0752841305975,1,98141,826916
3,2.9979384643006006,1348,0,5298.07331068091,1,98116,1216723
3,2.0151612710312854,1538,0,951.6415718758599,1,98122,1510888
1,1.997543152546979,1050,0,7481.2677077707085,1,98107,604085
3,2.0147663819541686,2083,0,4576.2636414839435,1,98115,858113
2,1.5137691148750998,1782,0,7822.865370103086,1,98137,560122
2,1.5269382294233407,1242,0,8031.9798992902615,1,98117,788092
2,3.4672805033247744,1657,0,1355.923007644978,1,98116,722842
2,2.006593785243323,2248,0,4935.909141352221,1,98107,1467717
3,2.489588567532084,2012,0,4411.605135675845,1,98115,811935
1,2.5064597806421376,1046,0,5592.223626388675,1,98104,747711
4,3.6174196315587364,1983,0,4814.747933280679,1,98105,1310556
3,2.0081532673349525,1188,0,1361.3537639989217,1,98106,719316
2,1.498300058353655,1373,0,757.4654413328856,1,98121,1386325
3,4.617007701904392,2731,0,5361.52178477726,1,98144,1613707
3,2.0001594881300395,1409,0,1019.7274223233125,1,98104,1309856
5,2.010856375512564,2411,0,4133.921809181202,1,98116,1322401
1,0.9850210307961051,969,0,189.2371661710656,1,98104,448401
2,2.515207896139389,2055,0,5277.019333807303,1,98108,1227964
2,2.0146310916111165,2032,0,5464.226271397817,1,98137,1168906
3,2.004947378299569,2067,0,196.16522488132455,0,98116,1206851
5,3.6677531358310977,4228,0,6162.228137113581,1,98115,3166671
4,3.5182216549638743,2229,0,1407.9735418120022,1,98192,1557303
4,2.9863122758801994,2172,0,4151.796968633815,1,98118,793314
4,2.489643425930749,1942,0,1445.216057985516,1,98121,1390049
2,2.0012001369159833,1275,0,6106.704285125014,1,98123,769373
3,1.4861084309026125,996,0,1627.4878601530113,1,98122,795494
3,1.9975856813549075,1450,0,4944.714114776539,1,98105,1156123
2,0.9926335080908743,1979,0,5690.164563403305,1,98105,886874
3,2.4896708598301704,1361,0,4213.695350106135,1,98106,887793
3,1.996044455141313,3087,0,1260.3178394816625,1,98178,747655
1,1.4864428789792212,2227,0,4278.180127480251,1,98139,921261
5,1.0202050051692273,1312,0,3955.328994712798,1,98105,1461664
2,2.5033231987180327,1877,0,712.6590045905854,1,98116,1220208
1,2.9968660743670954,1256,0,5308.753349045295,1,98118,726018
1,1.5084240299537828,1457,0,1373.1456027016889,1,98123,806760
