beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
3,2.006247866691914,3320,0,4386.192526069933,1,98122,3638696
5,0.9920462696807661,2033,0,8146.1061848316485,1,98125,1364420
2,2.0024914409089107,1206,0,4065.330413895148,1,98122,723276
3,2.006007028602322,1359,0,4909.350357844201,1,98115,1011266
2,2.9655311791618164,2156,0,4756.603908814739,1,98185,1413652
3,1.0145610133973813,2845,0,4520.03518681549,1,98115,1413277
2,2.507143617011662,1452,0,523.3397954551019,1,98117,844675
2,1.9992641612303883,2030,0,744.18369711347,1,98116,1307929
1,1.9898255446541797,903,0,5052.118934728588,1,98117,574805
2,1.013560093284801,1958,0,4216.825295062333,1,98106,713234
1,2.4831294039138347,2074,0,8033.449952691351,1,98118,775217
1,1.0103760510652366,2819,0,4285.902901132818,0,98139,653869
2,2.9858999838146354,1278,0,4337.896623270002,1,98116,785764
2,2.457530371336895,2144,0,6209.025379594518,1,98177,771300
3,3.0100969903778863,2588,0,3914.992575393044,1,98143,610395
2,1.5287589722929444,1241,0,5812.32731504382,1,98142,725518
4,1.0044006055105883,2540,0,8136.036188807131,1,98188,728583
1,2.988673168334775,1179,0,7027.762156765113,1,98116,1437801
3,3.5371788634034087,3426,0,7639.930007593188,1,98116,1502039
2,0.9808537770873651,1311,0,4804.9613654582035,1,98105,768785
4,0.9895896379789807,1089,0,4952.4262784462035,1,98117,1133075
1,0.9973971289825644,1297,0,5279.937337885524,1,98184,622894
1,2.481542416649058,1045,0,4643.927476574835,1,98105,714568
2,3.5718080139627064,2131,0,4797.117200847073,1,98105,948041
2,1.9988470757484051,2085,0,580.5517366906793,1,98106,613376
1,1.9991210157093748,1231,0,5447.367193408869,1,98116,720564
2,3.0103322415059535,1849,0,1008.115460555758,1,98124,769301
3,3.551372057464547,2270,0,5313.1104660657575,1,98116,1032621
3,1.4782399758644982,1741,0,7746.441203112596,1,98138,610325
2,1.0107971071418924,806,0,5036.076751485958,1,98122,689243
4,2.4730919995901934,2924,0,4340.627899042858,1,98181,808226
1,0.9627604632090485,2054,0,4423.837373873406,1,98115,692385
1,1.0110606277065681,1034,0,3676.6723224347525,1,98115,578569
2,0.9618007700697138,1002,0,6820.806414062152,1,98116,556361
3,3.0063685230771364,1215,0,412.0571005297642,1,98115,833387
2,1.4842603385005302,1251,0,966.2375286355324,1,98140,826764
4,2.5067708168896927,2296,0,4472.567102977724,1,98115,1376924
2,2.0185772182485473,1892,0,1187.6496440861279,1,98184,674702
2,3.0230245635901465,3130,0,4953.443080797208,1,98117,1511277
1,1.00604188546866,1020,0,886.4227764361758,1,98115,617462
4,1.4785306951673982,1193,0,5211.616515647771,1,98116,862150
3,2.4720757629779975,2274,0,6994.627563109732,1,98106,777555
2,1.0151210337135108,1205,0,8221.683581907131,1,98139,667967
