age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,2,128697,8,12,2,12,0,4,1,6,0,40,38,0
42,2,127365,11,8,4,6,3,2,0,3,0,37,38,0
38,5,184037,9,10,0,12,4,4,0,2,0,40,38,0
47,2,182201,9,9,4,9,1,4,1,0,0,45,37,0
47,2,29266,10,9,2,1,0,4,1,7,0,39,37,1
39,1,111937,14,9,4,6,1,4,1,7,0,19,37,0
60,2,115515,12,13,6,0,1,4,0,0,0,39,30,0
52,2,112108,12,14,2,8,2,4,1,0,0,49,6,0
50,2,89960,10,8,2,4,0,4,1,0,0,40,38,0
41,2,91824,5,4,5,6,4,4,1,0,0,35,8,0
32,4,253389,14,10,2,0,5,2,0,0,0,14,37,0
46,1,36965,11,13,2,6,0,4,1,0,1,58,38,0
25,2,184368,10,8,3,0,1,4,0,0,1,55,38,0
33,2,98665,10,8,4,5,2,4,1,0,0,40,38,0
32,2,48774,15,10,4,8,1,4,1,8,0,44,37,1
25,5,35299,14,10,4,1,1,4,1,0,0,40,38,0
21,2,203265,14,9,4,0,3,2,0,0,0,35,38,0
27,0,226791,10,9,4,8,2,4,0,0,0,58,37,0
33,2,201462,15,13,4,2,1,4,1,10,1848,50,38,1
60,2,136374,8,12,6,10,2,4,0,6,0,20,37,0
42,2,18827,0,7,4,4,3,4,1,0,0,40,37,0
18,2,233539,14,9,4,4,3,4,1,1,0,40,38,0
42,2,186411,14,10,5,2,1,4,0,1,0,39,37,0
32,2,237098,10,8,4,8,3,4,0,0,0,44,38,0
32,2,100180,14,9,4,8,1,4,0,1,0,40,38,0
42,2,179436,12,13,2,8,0,4,1,0,0,40,38,0
25,2,499067,12,8,4,2,1,4,1,8,0,40,37,0
32,4,158933,8,12,2,9,0,4,1,0,0,40,38,0
51,2,156919,15,9,2,3,0,4,1,0,0,40,37,1
33,2,197645,11,9,0,0,4,4,0,0,0,39,38,0
43,4,128724,11,8,2,13,0,4,1,11,0,45,38,0
58,4,199507,4,3,2,4,0,2,1,4,0,58,38,0
61,4,219739,9,12,2,4,0,1,1,0,0,49,37,0
51,3,134579,15,10,2,8,0,4,1,3,0,60,37,1
42,2,116806,15,10,2,2,0,4,1,7608,1,59,37,1
42,2,48837,10,8,2,1,0,4,1,2,0,40,38,0
47,2,127779,8,12,5,8,4,4,0,3,0,40,37,1
27,2,175707,15,10,0,4,3,4,1,0,0,44,38,0
27,2,186018,9,12,2,9,0,1,1,3618,0,20,19,0
51,2,200218,11,9,2,10,0,4,1,0,0,40,38,0
19,2,188495,15,10,4,10,3,4,1,10,0,56,37,0
47,2,182078,0,7,5,5,1,4,1,19,0,39,5,1
32,3,38312,11,9,2,1,0,4,1,19,0,44,37,1
40,4,223572,12,15,2,12,5,2,0,0,0,33,37,0
