age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
27,2,112720,12,13,2,2,0,4,1,14,0,40,38,0
28,2,225131,9,13,0,2,1,4,1,0,1,49,37,1
32,2,194026,0,6,2,5,0,2,1,9,0,25,38,0
50,4,188996,9,12,2,1,0,4,1,0,0,24,37,1
25,2,42953,10,8,4,0,3,4,0,2,0,9,37,0
33,2,369865,10,8,2,12,0,4,1,2,0,39,38,0
39,2,326413,11,8,2,9,0,4,1,12,1951,49,38,0
27,2,107901,11,9,4,10,3,2,0,0,0,24,38,0
35,2,181455,9,12,2,8,0,4,1,3,0,50,38,1
33,2,251052,7,12,0,7,3,2,0,0,0,39,20,0
32,2,135971,11,8,2,0,0,4,1,8,0,39,38,0
27,2,93886,8,12,2,2,0,4,1,14,0,40,38,1
48,2,353125,11,8,0,10,1,4,1,7,0,50,38,1
51,2,25365,11,9,2,2,0,4,1,0,0,44,37,1
63,2,96147,5,12,4,2,1,4,1,0,0,39,38,0
48,1,163067,8,8,0,7,1,2,0,0,0,40,38,1
50,2,276837,9,13,5,8,4,4,0,0,0,39,38,0
41,4,79739,14,10,6,8,4,4,0,0,0,20,38,0
19,2,324469,11,8,4,6,3,2,0,0,0,39,37,0
41,2,190837,11,8,4,8,1,4,1,12,0,40,38,1
53,2,243407,8,12,4,8,1,2,1,0,0,39,38,1
43,4,118540,11,8,2,4,0,4,1,0,0,50,37,1
58,1,177483,11,9,4,2,1,4,0,11,0,44,6,1
33,2,214035,14,5,4,1,0,4,1,0,0,40,37,0
27,2,91102,15,10,4,10,1,4,0,0,0,12,37,0
19,2,27506,14,10,4,0,3,4,0,3,0,40,38,0
25,2,266868,11,12,2,5,0,4,1,7630,0,39,38,1
49,2,104913,0,7,6,12,2,4,0,0,0,10,38,0
44,3,116946,12,15,4,11,3,4,1,0,1,40,38,0
24,2,367621,10,3,4,4,1,4,1,16,1,39,38,0
41,2,169502,7,12,0,11,3,4,1,9,0,24,38,0
32,4,117616,8,12,2,9,0,4,1,0,0,39,38,1
26,2,31133,10,9,4,0,3,4,0,9,0,40,37,0
53,2,341854,14,12,4,8,1,4,0,11,0,40,37,1
32,2,29516,8,12,4,8,1,4,0,0,0,40,37,0
26,2,105736,10,9,2,2,0,4,1,15,0,39,38,1
26,2,195960,0,10,2,6,3,2,0,0,0,58,38,0
45,5,37312,11,8,2,6,5,4,0,4,0,20,38,0
38,2,106344,7,10,2,5,0,4,1,3,0,39,38,0
32,2,191560,9,10,4,10,3,4,1,0,0,40,37,0
38,2,134116,0,7,2,1,0,4,1,4,0,40,38,0
19,2,193197,14,9,4,0,3,4,0,0,0,23,38,0
51,1,41324,11,8,0,2,1,4,0,2,0,40,38,0
33,2,120065,10,8,2,10,0,4,1,3,0,36,37,0
37,2,110533,15,12,0,0,3,4,1,8,0,45,37,0
70,5,282863,11,14,2,9,1,4,1,0,0,32,38,0
25,1,114742,8,13,4,2,1,4,0,0,0,40,38,0
37,2,261715,9,13,4,0,4,4,0,0,0,39,38,0
33,2,47818,7,10,4,12,3,4,1,13,1828,60,38,0
37,2,191528,14,9,2,1,0,4,1,17,0,49,38,1
33,2,187650,8,12,4,2,1,4,0,0,0,39,37,0
32,3,356940,10,8,2,1,0,4,1,2,0,61,38,0
34,2,204654,7,12,2,11,0,4,1,0,0,40,37,1
25,2,358340,11,9,4,6,3,4,1,0,1,36,37,0
27,5,182481,11,14,2,9,0,4,1,0,0,45,38,0
31,2,100432,7,10,0,0,4,4,0,0,0,39,37,0
25,0,239159,12,15,4,10,3,4,1,0,0,24,38,0
17,2,192915,0,7,4,6,3,4,0,0,0,19,38,0
19,4,157679,1,7,4,0,3,4,1,0,0,34,38,0
60,2,285313,15,10,4,10,1,4,1,0,0,40,37,0
19,2,205151,14,9,6,6,3,2,0,0,0,19,38,0
56,2,232313,10,8,2,4,0,4,1,0,0,49,38,0
51,2,45470,11,10,0,8,4,4,0,0,0,40,37,1
47,2,198233,10,9,2,3,0,4,1,6,0,40,38,1
32,2,108089,10,8,2,6,0,4,1,20,0,40,38,0
60,2,25889,14,9,4,8,2,4,1,0,0,20,37,0
51,2,108350,9,12,6,10,4,4,0,0,0,20,38,0
56,4,181016,10,8,0,0,4,2,0,0,0,45,38,1
24,2,123301,10,8,4,4,3,4,1,0,0,40,38,0
45,2,238981,10,8,2,12,0,4,1,1,0,44,38,0
