age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50,5,27249,14,9,4,0,2,4,1,0,0,20,38,0
50,5,146363,10,8,0,0,1,4,0,5,0,24,38,0
45,4,205811,9,12,0,4,1,4,1,0,1,37,37,1
52,3,222506,11,8,2,2,0,4,0,0,0,56,38,1
42,2,185654,10,8,2,5,0,4,1,0,0,39,38,0
39,1,191698,11,8,2,2,5,4,1,7,0,44,38,0
51,4,191757,9,12,2,12,0,2,1,0,0,49,37,1
25,2,204141,7,8,4,1,3,4,1,0,0,24,38,0
63,2,110844,14,10,4,7,1,2,1,8,0,58,37,0
32,2,227280,9,12,4,0,1,4,0,0,0,40,38,0
44,1,31260,9,12,2,6,0,4,1,1,0,33,38,0
60,2,172155,12,8,6,8,1,2,0,0,0,28,20,0
37,2,124710,15,9,2,2,0,4,1,3,0,40,38,1
42,2,298549,15,10,2,10,0,4,1,7,0,44,38,1
32,2,369100,0,5,2,6,0,4,1,6,0,39,38,0
44,4,175369,0,10,2,8,0,1,1,0,0,40,36,1
18,2,103868,10,8,4,4,3,4,0,0,0,20,38,0
26,2,492944,15,9,2,1,0,4,1,4,0,34,25,0
61,2,97138,0,4,2,2,0,4,1,2,0,39,38,1
45,1,220446,14,9,0,6,3,4,1,0,0,40,37,0
25,2,237942,15,9,2,1,3,4,1,3,0,45,37,0
28,2,384982,5,6,2,12,0,4,1,0,0,49,37,0
18,2,385638,14,9,4,5,3,4,1,3,0,35,38,0
47,2,359608,11,8,2,2,0,4,1,7633,0,39,37,1
24,5,101614,1,7,4,9,3,4,1,0,0,39,38,0
25,2,91164,15,10,0,11,4,4,0,3,0,45,37,0
46,1,130132,11,10,2,2,0,4,1,3449,0,40,37,1
41,2,187709,0,6,5,6,1,4,0,0,0,39,37,0
47,2,235078,14,9,0,2,1,4,0,4,0,44,37,1
38,2,379366,9,13,2,10,0,2,1,15,0,70,38,0
52,2,129233,14,9,0,11,4,4,0,0,0,20,38,0
32,4,387583,11,8,0,12,1,2,0,0,0,45,37,0
45,4,145364,14,12,0,12,1,4,1,0,0,49,38,1
45,2,31316,14,9,2,12,0,4,1,9,0,59,37,0
46,2,119288,10,8,0,7,4,4,0,0,0,35,38,0
38,2,192905,10,8,5,12,5,2,0,13,0,44,38,1
46,2,111624,12,15,2,8,0,4,1,0,1,45,38,1
46,2,89882,11,8,0,1,4,4,1,10,0,49,38,1
27,1,189779,14,9,4,2,1,4,1,0,0,35,37,0
61,4,251870,15,10,2,1,0,1,1,0,0,39,37,0
31,2,201484,15,9,2,12,0,4,1,12,0,63,38,1
37,2,229402,5,6,4,6,4,2,0,0,0,39,37,0
52,2,235895,15,10,2,9,0,4,1,0,0,50,38,0
46,2,206325,10,8,2,1,0,4,1,2,0,59,38,0
43,1,29732,9,12,0,8,1,4,1,2,0,45,37,1
29,2,116087,14,9,4,2,3,4,1,0,0,37,38,0
60,2,101248,14,10,4,2,4,4,1,0,0,50,37,0
46,2,232283,12,14,0,3,4,4,1,8,0,49,6,0
39,2,114025,15,10,2,1,0,4,1,0,0,49,38,1
26,2,154283,14,9,4,0,4,1,0,0,0,40,38,0
41,4,378310,15,10,2,10,3,4,1,0,0,33,37,0
43,2,231638,11,8,2,4,0,4,1,5,1,57,37,1
32,4,119332,10,8,2,2,0,4,1,2,0,49,38,1
46,3,305707,10,9,2,2,0,4,1,0,0,58,37,1
58,2,137759,9,12,4,6,1,4,0,0,0,20,38,0
46,2,120764,11,8,4,0,1,2,1,2,0,34,38,0
32,2,345223,11,13,5,10,1,4,1,7,0,40,38,0
33,2,380096,14,9,2,8,0,4,1,15,0,40,37,0
26,2,344792,9,13,4,9,1,4,0,5,1,40,38,0
20,4,307130,9,12,2,8,3,4,1,9,0,49,38,0
20,2,113886,14,6,4,10,1,4,1,0,0,20,38,0
37,2,157535,0,5,4,5,1,4,1,0,0,57,38,0
25,4,202265,10,8,4,0,3,4,0,0,0,34,37,0
70,2,73269,7,12,6,3,4,4,1,0,0,10,37,1
33,2,123793,14,9,4,5,1,4,1,11,0,39,37,0
27,2,227024,5,12,4,0,1,4,0,7,0,34,38,0
52,5,134374,9,12,0,5,4,4,0,0,0,35,38,0
37,5,116784,8,12,4,9,1,4,1,0,0,40,38,1
67,2,165577,10,8,2,1,0,4,1,8,0,40,37,1
42,1,179739,14,10,2,1,0,4,1,2,0,39,38,0
60,2,49218,5,9,5,12,5,4,0,8,0,39,37,0
20,2,44451,10,12,2,7,0,4,1,0,0,35,38,0
33,2,250967,9,12,4,5,1,4,1,0,0,40,37,0
26,2,185790,8,12,4,6,3,4,0,0,0,33,37,0
59,0,39177,15,9,2,2,1,4,1,8,0,39,37,0
25,2,152123,15,9,2,2,0,4,1,8,0,48,37,0
26,2,247273,8,12,5,12,4,2,1,10,0,60,6,1
19,2,356117,10,8,4,10,3,4,1,0,0,58,38,0
33,2,343670,14,9,0,10,4,4,0,0,0,40,38,0
33,2,167234,11,9,5,12,4,2,0,0,0,40,38,0
57,2,119650,10,8,6,0,1,4,0,0,0,34,38,0
32,2,236696,14,9,0,5,2,2,0,0,1,40,38,0
40,2,369835,11,9,2,8,0,4,1,3,0,40,38,0
59,4,35214,15,9,2,10,5,4,0,0,0,20,37,0
51,2,109176,11,9,0,0,1,4,0,16,0,39,37,0
32,2,141478,7,10,2,4,0,4,1,16,0,40,37,0
43,2,39629,11,8,2,6,0,4,1,0,0,52,38,1
32,2,194946,15,9,0,0,1,4,0,0,0,39,38,0
60,2,244044,8,12,2,8,4,4,0,5,0,40,37,1
51,1,198570,11,9,6,2,4,4,0,0,0,44,37,1
26,2,104659,10,9,2,8,0,4,1,0,0,40,38,0
25,3,186002,14,10,2,2,0,4,1,0,0,37,37,1
