Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.3843277323037476,0,0.21491380093168952,9,166.9660276744392,0.02113448595225054,0.06161084807520799,29.17547985482638,0.0,0,2,2,7,13,2,False,True
0,0.0,0,0.0,6,106.81962759296613,0.021935890934351054,0.04103909063276523,0.0,0.0,5,3,1,7,2,2,True,False
2,83.55043587049691,1,115.53901678972721,62,1263.996172434384,0.012631510565713933,0.026095477853531966,17.232428775941134,0.0,6,2,2,3,2,2,False,False
0,1.3534739307021293,3,50.96710813671751,197,1929.9531579896648,0.0007401108606708843,0.03000869152757854,0.09995946855566971,0.0,0,2,4,9,11,2,False,False
0,0.5814641423160216,0,0.32515131859352037,12,241.32715037719478,0.028989134237231533,0.0751643867332134,0.04294345486206443,0.0,1,3,2,7,1,2,True,False
0,0.0,0,0.0,16,569.3844090705318,0.011378187403316664,0.04191438851284136,0.0,0.4,6,2,1,1,10,2,False,False
6,101.30208685154605,0,0.8307173108961511,36,1103.0842009999872,0.008201014589430398,0.0144781535428503,0.109714675302305,0.0,6,2,2,1,5,0,True,False
0,0.0,0,0.0,34,1457.0386199559418,0.0,0.0053294022904162635,0.0,0.0,6,2,1,1,1,2,True,False
0,0.0,0,3.6829083700374383,30,725.5696416217329,0.014287233640659982,0.04836534025288945,0.0,1.0,6,2,1,1,3,2,True,False
1,39.438493451689645,1,26.088286683517083,42,1406.33629874552,0.00015107336149700534,0.020460858602180824,0.0,0.8,6,3,2,8,3,2,False,False
2,338.5243251996047,0,0.0,62,1085.272938577646,0.0,0.002451455419230905,7.667943475439469,0.0,0,2,9,1,1,2,False,True
1,0.9129636232648098,1,51.19954843155026,23,744.6137257868345,0.020086254997423978,0.02328531852972273,0.06742601872270068,0.0,7,3,2,7,10,2,False,False
0,551.0818490302646,0,0.09345091598368391,1,5.985878478050765,0.2,0.2,0.012342269469252213,0.8,6,1,1,4,1,2,True,False
0,0.4110384124018004,0,60.751852109743865,1,14.722763112781934,0.2,0.2,0.030356832390806183,0.0,1,1,1,3,13,2,False,False
0,0.9432919847985557,0,0.5274833138536912,3,855.1636932793475,0.07267759650987697,0.07062032412737837,0.06966588964471007,0.4,2,2,4,1,3,2,False,False
0,0.0,0,0.0,8,174.98924883462456,0.0,0.022206853335920995,0.0,0.0,6,2,4,1,3,2,False,False
0,0.55780661465976,0,0.311922168673016,2,81.9797741587971,0.0002937704259122826,0.026653084850371364,0.041196251729282846,0.0,5,1,2,2,10,2,False,False
2,79.56840411667876,0,0.6860477012970793,9,631.0583131844772,0.0006461244042498876,0.019185164045861722,0.09060783951703553,0.0,9,3,2,9,2,0,False,False
0,19.077674201373924,0,0.0,75,3064.048374443331,0.0024959928884842443,0.016646565434107988,18.38238030124881,0.0,9,2,1,7,1,2,False,True
0,0.7003495946913548,3,42.10510184129642,102,1992.4070082714845,0.02205165577645487,0.033390252346910954,0.051723621490226884,0.0,7,1,1,3,2,2,True,False
0,0.0,0,0.0,5,0.0,0.0,0.017922584480928528,0.0,0.0,6,2,3,1,1,2,False,False
0,0.4476885742910666,0,0.25034481003452685,12,182.11884878642945,0.017416067052415912,0.02632674511272393,0.033063593579054425,0.0,7,1,1,1,2,2,True,False
