checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
2,60.0,3,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
3,4.0,1,6,250.0,1,2,4.0,0,2,4.0,3,71.93214543475811,1,1,1.0,1,1.0,0,1,1
1,29.861472273887568,3,6,2071.9547555229947,1,2,4.0,2,2,2.0,0,37.07194407945029,1,1,1.0,1,1.0,1,1,0
3,12.0,3,0,3609.6801588660446,4,0,4.0,3,2,2.0,0,28.490841182962775,1,1,1.0,1,1.0,1,1,1
3,4.0,3,6,250.0,1,2,4.0,2,2,2.0,3,19.0,1,1,1.0,1,1.0,0,1,1
3,10.42635530619896,3,4,1460.3086256763604,4,3,3.0,0,2,4.0,3,27.670071468701096,0,1,1.0,1,1.0,0,1,1
2,60.0,2,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
3,4.0,1,4,13526.773152632297,1,3,2.0,3,2,1.0,3,71.10232108691343,1,1,3.0,3,2.0,0,1,1
3,4.0,1,4,250.0,1,3,2.0,3,2,1.0,3,19.045800983356166,1,1,1.0,3,2.0,0,1,1
3,4.0,3,6,250.0,1,3,4.0,0,2,2.0,3,19.0,1,1,1.0,1,1.0,0,1,1
2,34.66666794767937,3,4,5975.608801828696,4,0,3.0,3,2,2.0,2,34.552530398566915,1,0,1.0,1,1.0,1,1,0
1,7.643393928479643,3,4,2035.8059690018058,4,0,1.0,3,2,4.0,3,52.83253150713769,1,1,1.0,1,1.0,1,1,1
3,37.833324992024444,2,6,14402.332434726944,1,3,2.0,3,2,3.0,0,29.715132862825527,1,1,2.0,1,1.0,1,1,1
3,4.0,1,6,250.0,1,0,4.0,0,2,4.0,3,75.0,1,1,1.0,3,1.0,0,1,1
2,60.0,3,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
3,4.0,3,6,250.0,1,2,4.0,2,2,4.0,3,19.0,1,1,1.0,1,1.0,0,1,1
2,60.0,4,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
3,4.0,1,6,250.0,1,2,4.0,0,2,4.0,3,19.0,1,1,1.0,1,1.0,0,1,1
3,4.0,3,6,250.0,1,2,4.0,2,2,2.0,3,19.0,1,1,1.0,1,1.0,0,1,1
2,24.0,2,4,4260.396918517948,1,0,2.0,3,2,4.0,2,72.23458050500652,1,0,2.0,1,1.0,1,1,0
2,60.0,2,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
3,20.585187699104356,3,6,2319.412996020996,4,3,4.0,0,2,2.0,0,21.66969568465327,1,2,1.0,1,1.0,1,1,0
2,60.0,3,0,15945.0,2,0,2.0,3,2,2.0,2,74.85585223357565,1,1,1.0,1,1.0,1,1,0
1,60.0,3,6,15945.0,2,1,2.0,3,2,2.0,0,19.0,1,2,1.0,1,1.0,0,1,0
2,60.0,2,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
3,24.0,3,6,3072.6302053112277,1,2,4.0,0,2,1.0,3,27.03942889689225,1,1,2.0,1,1.0,0,1,1
3,9.048097899146516,3,4,1686.0470571105275,4,3,1.0,2,2,1.0,0,37.367753642071335,0,1,3.0,1,1.0,0,1,1
3,4.0,3,6,250.0,1,2,4.0,0,2,4.0,3,75.0,1,1,1.0,3,1.0,0,1,1
1,8.374535306844251,3,1,775.2938792054616,1,2,3.0,0,2,4.0,1,28.23984079708782,1,2,1.0,1,1.0,0,1,1
3,4.0,3,6,250.0,1,2,4.0,0,2,2.0,3,19.0,1,1,1.0,1,1.0,0,1,1
1,13.706762733964963,1,0,1120.5528196241446,4,0,4.0,3,2,3.0,1,50.26004238570758,1,2,2.0,3,2.0,0,1,0
1,22.418790206845408,0,5,3151.272137899795,1,4,1.0,0,0,1.0,3,35.19125528852103,1,2,1.0,0,1.0,1,1,1
1,7.395582378700396,3,3,2535.9359398436077,3,2,1.0,0,2,2.0,3,20.344307323218242,1,2,1.0,1,1.0,0,1,0
2,60.0,2,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
2,60.0,2,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
3,4.0,1,4,15945.0,1,0,1.0,3,2,4.0,3,75.0,1,1,1.0,1,1.0,0,1,1
1,52.33590183272335,3,4,9024.115189003162,1,1,2.0,0,2,4.0,0,28.006525373592304,1,1,1.0,1,1.0,0,1,1
3,12.0,1,6,1752.6291579139472,3,0,4.0,3,2,3.0,1,29.27360941776645,0,2,3.0,3,2.0,0,1,1
1,24.0,3,3,5927.289932724521,1,2,2.0,0,0,2.0,3,29.5560398180366,1,1,1.0,3,1.0,1,1,1
3,59.05973763273083,1,9,11375.804202359403,3,2,2.0,3,2,2.0,0,28.437419621722686,1,0,1.0,0,1.0,1,1,1
3,4.0,3,3,250.0,1,0,4.0,2,2,2.0,3,19.0,1,1,1.0,3,1.0,0,1,1
2,60.0,3,0,15945.0,1,0,2.0,3,2,2.0,2,19.191740898023525,1,1,1.0,1,1.0,1,1,0
2,60.0,2,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
2,15.297138137325522,3,6,959.2621146192841,1,0,4.0,3,2,4.0,1,38.00640965463052,1,1,2.0,1,1.0,0,1,0
3,4.0,3,6,250.0,1,0,4.0,0,2,4.0,3,34.443963567214524,1,1,1.0,1,1.0,0,1,1
3,12.0,3,1,2596.609706705278,1,3,2.0,0,2,3.0,0,27.659885523859476,0,1,1.0,1,1.0,0,1,1
2,22.10961788869967,2,3,2589.6127740500133,1,1,4.0,3,2,4.0,3,30.886665493989472,1,1,2.0,0,1.0,1,1,1
3,14.446147982381653,3,9,3250.57111469431,2,2,4.0,3,0,4.0,1,36.83361146981133,0,1,1.0,3,2.0,0,1,0
2,60.0,4,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
2,60.0,3,0,15945.0,1,0,2.0,3,2,4.0,2,75.0,1,1,1.0,1,1.0,1,1,0
2,60.0,3,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
1,55.0622912297634,3,4,6723.356792038341,1,0,2.0,3,2,4.0,0,35.5246335203085,0,1,1.0,1,1.0,1,1,1
3,4.0,1,4,250.0,1,3,1.0,3,2,4.0,3,75.0,1,1,3.0,3,1.0,0,1,1
3,18.0,1,3,2868.1648802333193,4,0,2.0,2,2,3.0,0,34.118627063517636,1,1,2.0,1,1.0,0,1,1
2,60.0,3,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
2,60.0,2,5,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
1,26.33351140354427,4,3,4175.495198252767,1,2,4.0,3,2,4.0,3,33.98791557925028,0,1,2.0,1,2.0,1,1,0
3,4.0,1,4,1309.301268401971,1,0,1.0,3,2,4.0,1,75.0,1,1,2.0,3,1.0,0,1,1
3,4.0,1,4,15908.896583327463,1,3,1.0,3,2,4.0,3,75.0,1,1,1.0,1,1.0,0,1,1
1,24.0,3,2,2442.1805556575828,3,3,4.0,0,0,1.0,0,30.32215987515183,1,1,1.0,3,1.0,1,1,0
3,20.735346449821527,3,3,2515.906821286106,2,3,3.0,2,2,4.0,0,26.23297423785131,1,2,2.0,1,1.0,1,1,1
3,24.0,1,6,4969.691833383854,4,2,1.0,3,2,4.0,0,25.919966461411885,1,2,2.0,1,1.0,1,1,1
2,60.0,2,0,15945.0,2,0,2.0,3,2,2.0,2,22.402708652433404,1,1,1.0,1,1.0,1,1,0
3,4.0,1,6,250.0,1,3,4.0,0,2,2.0,3,19.0,1,1,1.0,1,1.0,0,1,1
0,5.782603644753357,3,6,1000.1455347694613,1,4,4.0,3,2,4.0,2,58.158320194066874,1,0,1.0,3,1.0,0,1,1
3,4.0,1,6,250.0,1,2,4.0,0,2,4.0,3,20.161219579432636,1,1,1.0,1,1.0,0,1,1
3,4.0,1,4,15945.0,1,0,1.0,3,2,4.0,3,75.0,1,1,1.0,1,1.0,0,1,1
2,28.876902275396528,3,0,2023.6061522375417,1,3,4.0,2,2,2.0,0,23.382469069900107,1,1,1.0,0,1.0,1,1,0
2,29.266696845637547,2,0,2723.4031217265533,1,1,4.0,3,2,3.0,2,28.173355061620466,0,1,2.0,1,1.0,0,1,0
1,15.2118667692731,3,0,2515.6412515813317,1,2,3.0,3,2,3.0,1,40.05174669330099,1,1,1.0,3,2.0,0,1,0
2,60.0,4,0,15945.0,2,0,2.0,3,2,2.0,2,19.016106677591786,1,1,1.0,1,1.0,1,1,0
1,15.77656285017389,3,7,987.756865895797,1,2,4.0,0,2,4.0,0,26.0,0,2,1.0,3,1.0,0,1,0
3,12.0,3,4,809.7138638895774,1,0,4.0,3,2,4.0,0,42.62190580488912,1,1,2.0,1,1.0,0,1,1
3,18.0,3,6,1457.444866993559,1,2,2.0,3,2,2.0,3,35.7690811952817,1,1,1.0,1,1.0,0,1,1
1,12.0,3,4,1522.0907439069142,1,0,4.0,2,0,2.0,1,22.468463105728603,1,1,1.0,1,1.0,0,1,0
1,12.0,1,3,2279.139208721942,4,2,4.0,3,2,1.0,2,31.49343274882997,2,1,2.0,1,1.0,0,1,1
3,4.0,3,6,250.0,1,2,4.0,2,2,4.0,3,19.0,1,1,1.0,1,1.0,0,1,0
3,4.0,1,6,250.0,1,3,1.0,0,2,1.0,3,19.0,1,1,1.0,3,1.0,0,1,1
2,60.0,2,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
3,4.0,1,6,250.0,1,2,4.0,3,2,4.0,3,75.0,1,1,1.0,3,1.0,0,1,1
2,60.0,2,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
2,60.0,3,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
2,60.0,3,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
3,4.0,1,6,250.0,1,2,4.0,0,2,4.0,3,19.0,1,1,1.0,1,1.0,0,1,1
3,6.0,3,4,1137.8472438313242,2,3,1.0,2,2,1.0,1,34.33177631855074,1,1,1.0,3,1.0,0,1,1
3,4.002743553787448,1,6,738.9893621880886,3,0,1.0,3,2,4.0,3,72.68203467699034,1,1,1.0,1,1.0,0,1,1
1,12.0,3,9,1849.7734612212846,1,2,4.0,3,2,2.0,1,39.48083576760154,1,2,1.0,1,1.0,0,1,1
