checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,4.0,1,4,250.0,1,2,1.0,3,2,4.0,3,75.0,1,1,1.0,1,1.0,0,1,1
2,15.790294574687694,3,9,6750.671421120537,1,4,2.0,3,2,2.0,0,27.820480390300865,0,1,2.0,1,2.0,1,1,1
2,15.267117787731399,1,2,1196.2262408002543,0,3,4.0,3,2,3.0,0,30.898268443160774,1,1,2.0,1,2.0,1,1,1
0,12.0,3,4,1015.8160176120314,3,0,1.0,3,2,4.0,1,43.60666316517018,1,1,1.0,3,1.0,0,0,1
2,13.423006124472815,1,7,1254.4976022122682,1,2,2.0,3,2,4.0,3,46.85240212586763,0,1,1.0,3,1.0,0,0,1
3,4.0,1,6,250.0,1,3,2.0,0,2,1.0,3,19.0,1,1,1.0,1,1.0,0,1,1
3,22.871023061467966,3,6,2251.5958881877714,4,3,2.0,0,2,1.0,0,43.63207733971202,1,1,1.0,1,1.0,0,1,1
2,60.0,2,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
2,18.30504037041342,3,4,3490.196304179014,1,2,2.0,0,2,2.0,1,20.5218226074517,1,1,1.0,1,1.0,0,1,0
0,24.0,4,6,3669.694541572822,2,2,1.0,0,2,2.0,0,31.254861217877295,2,1,1.0,1,1.0,0,1,1
3,21.843983024292655,3,9,1799.6737382452632,1,2,4.0,3,2,4.0,2,49.494065635658835,0,0,1.0,1,1.0,1,1,1
3,4.0,1,6,250.0,1,3,4.0,0,2,2.0,3,19.0,1,1,1.0,1,1.0,0,1,1
3,12.0,1,6,1175.0444706120666,1,2,3.0,3,2,1.0,0,26.573022327204068,0,1,2.0,1,1.0,0,1,0
2,12.0,3,4,1653.7914964894176,1,2,2.0,0,1,2.0,3,20.552901096713995,1,2,1.0,1,1.0,0,1,0
1,30.44926857026216,3,3,3260.116538379704,1,2,3.0,0,0,4.0,3,37.211654462678204,1,1,2.0,3,1.0,0,1,0
2,21.608926367930476,1,6,4908.554357152679,4,0,3.0,3,2,4.0,0,37.93878842893994,1,1,2.0,0,1.0,1,1,1
2,24.0,3,6,3056.201987728427,1,1,3.0,2,2,1.0,3,32.3104213385773,1,1,1.0,1,1.0,1,1,1
2,30.93482974914007,1,4,11609.707172244956,1,2,2.0,3,2,2.0,0,34.68898312971477,1,2,2.0,1,1.0,0,1,1
2,9.645401825398995,3,3,809.0774775238175,1,2,3.0,2,2,2.0,3,50.55337877008908,1,1,1.0,1,1.0,0,1,1
2,60.0,3,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
2,59.76709782189519,3,0,7268.788452426084,1,1,4.0,3,2,1.0,1,34.2930277353785,1,1,1.0,1,1.0,0,1,0
2,60.0,1,5,15945.0,1,0,2.0,3,2,2.0,2,75.0,1,0,1.0,0,1.0,1,1,1
3,33.06423759442843,3,0,4297.173911896913,1,3,2.0,1,2,4.0,0,47.37515968041138,1,1,1.0,3,1.0,1,1,1
