checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
1,12.0,1,4,1449.115881465364,1,2,4.0,3,2,1.0,2,27.167022205608962,1,1,1.0,3,1.0,1,0,0
1,41.2436697228903,3,0,2555.5279671746543,1,2,4.0,1,2,4.0,0,33.58487764472378,1,1,1.0,1,1.0,1,1,0
3,4.0,3,6,250.0,1,2,4.0,2,2,2.0,3,19.0,1,1,1.0,1,1.0,0,1,1
1,4.79309608960647,1,4,2364.667198390134,1,2,4.0,3,2,4.0,2,71.28923367907498,1,1,1.0,3,2.0,0,1,1
3,38.99794301933662,3,6,4249.12588920658,4,2,1.0,3,2,2.0,0,30.155925860087304,1,1,2.0,1,1.0,0,1,1
3,4.0,1,4,15945.0,1,0,1.0,3,2,1.0,3,75.0,1,1,1.0,3,1.0,0,1,1
3,8.793764066300785,3,6,2115.0297088418165,1,1,1.0,0,2,2.0,3,38.322977961249144,1,1,1.0,3,1.0,0,1,1
1,46.821849467740535,0,4,13473.968239266404,1,2,2.0,3,2,4.0,2,35.53930760766484,1,0,1.0,1,1.0,0,1,0
3,34.759570123748055,3,6,2242.379889619895,1,0,3.0,3,2,4.0,1,26.0,1,2,2.0,1,2.0,1,1,1
2,60.0,2,5,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
3,22.793269629030785,3,9,4499.226067286245,4,0,4.0,3,2,4.0,0,44.72291926657053,1,1,1.0,0,1.0,1,1,1
3,18.0,3,6,839.5936254019955,1,0,4.0,3,2,4.0,3,32.34067488540791,0,1,2.0,1,1.0,0,1,1
1,55.580851185442555,2,6,4534.00447940159,1,4,4.0,0,2,2.0,0,38.847109004420886,1,2,2.0,1,1.0,0,1,1
3,4.0,1,6,250.0,1,2,4.0,0,2,2.0,3,19.0,1,1,1.0,1,1.0,0,1,1
2,4.0,3,6,250.0,1,2,4.0,2,2,4.0,3,19.0,1,1,1.0,1,1.0,0,1,1
2,60.0,2,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
2,12.0,1,0,1381.0438866452314,1,2,3.0,2,2,4.0,0,29.421580698337124,1,1,1.0,1,1.0,0,1,1
3,16.183498518289273,2,0,5200.359876215095,2,3,2.0,3,2,2.0,0,30.501065393264145,1,1,2.0,0,1.0,1,1,1
2,28.57840147893401,1,5,15370.16977299414,4,4,2.0,3,2,4.0,2,60.86668491759165,0,1,1.0,0,1.0,1,1,1
3,4.0,1,6,250.0,1,3,1.0,3,2,4.0,3,75.0,1,1,1.0,3,1.0,0,1,1
2,60.0,2,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
0,12.0,3,3,1471.3074153277203,1,2,3.0,2,2,2.0,3,26.297776138969873,1,1,1.0,1,1.0,0,1,1
2,6.148231790210821,1,4,746.1136778558189,1,3,3.0,3,2,3.0,3,35.18878781802346,1,1,1.0,3,2.0,0,0,1
3,36.0,2,0,2451.877424839831,1,0,2.0,3,2,2.0,1,54.349367878494085,1,1,2.0,0,1.0,1,1,0
2,60.0,3,4,15945.0,4,0,2.0,3,2,4.0,2,19.495862164106423,1,1,1.0,1,1.0,0,1,0
1,12.0,1,3,2215.9649097269216,1,1,4.0,2,2,4.0,0,28.715456078849105,1,1,2.0,1,1.0,1,1,1
3,18.0,3,3,4441.295318573064,0,0,4.0,3,2,3.0,1,34.3815625344284,1,1,2.0,1,1.0,1,1,1
1,15.261834466064597,3,9,5873.490853101049,4,2,1.0,3,2,4.0,2,45.77324903067533,1,1,1.0,1,1.0,0,1,0
0,12.0,1,4,504.16769356021257,0,3,4.0,0,2,4.0,2,39.236378397950155,1,2,2.0,1,1.0,1,1,0
2,60.0,2,0,15945.0,2,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
2,60.0,4,0,15848.900865874057,1,1,3.0,3,2,2.0,0,31.139144028691536,1,1,1.0,0,1.0,1,1,0
3,4.0,3,6,250.0,1,2,4.0,2,2,2.0,3,19.0,1,1,1.0,1,1.0,0,1,1
0,4.0,1,4,250.0,1,2,4.0,3,2,1.0,3,23.2822940303012,1,1,1.0,3,1.0,0,1,1
2,60.0,3,0,15945.0,1,0,2.0,3,2,2.0,2,75.0,1,1,1.0,1,1.0,1,1,0
2,48.2796385556318,3,6,3260.6366102567777,1,1,4.0,3,2,4.0,2,39.748541866407336,0,0,1.0,3,1.0,0,1,1
3,12.0,3,4,2096.5337600114262,1,0,4.0,3,2,2.0,0,48.83051963694308,1,1,1.0,1,1.0,1,1,1
1,24.0,1,3,1304.8409892182228,0,2,4.0,0,2,2.0,1,27.394086752777564,1,1,2.0,1,1.0,0,1,0
3,4.0,1,6,250.0,1,3,4.0,0,2,4.0,3,75.0,1,1,1.0,1,1.0,0,1,1
3,4.0,1,6,250.0,1,2,4.0,0,2,4.0,3,30.950223123937306,1,1,1.0,1,1.0,0,1,1
2,60.0,4,0,15945.0,2,0,2.0,0,2,2.0,2,35.29484095097106,1,1,1.0,1,1.0,1,1,0
1,15.100021455729154,3,6,1818.9855707139377,1,2,4.0,3,2,4.0,2,34.637547759528594,1,0,1.0,1,1.0,1,1,0
0,12.0,1,4,1156.3291241131947,1,2,2.0,2,2,1.0,1,26.11979246724434,1,1,2.0,3,1.0,0,1,0
