age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
48,2,39490,9,13,4,2,0,4,1,15063,0,50,38,0
43,4,266488,14,9,2,3,0,4,1,0,0,61,37,1
57,2,318195,11,13,2,10,0,4,1,0,0,54,37,1
25,2,192550,10,8,2,5,0,4,1,0,0,39,37,0
34,2,245969,10,8,2,1,0,4,1,0,0,38,37,0
42,2,196726,8,12,2,2,0,4,1,0,0,39,37,1
28,2,139076,15,10,4,3,3,4,1,0,0,50,38,1
57,4,179268,10,16,2,9,0,4,1,4,0,35,38,0
30,2,200728,11,9,5,6,4,4,0,48,2,40,38,0
37,2,288803,11,9,4,2,1,4,1,19,1,40,38,1
38,2,212447,11,9,2,2,0,4,1,3,1755,40,38,0
38,2,187266,11,9,0,6,4,2,0,28,1,40,38,0
72,2,197171,10,8,6,6,2,4,0,0,0,31,37,0
24,2,52521,9,13,2,7,5,1,0,1,0,5,39,0
50,2,167337,12,14,2,9,5,4,0,18,2054,20,38,1
21,2,445702,1,7,4,5,3,4,1,0,0,20,24,0
34,2,140268,14,9,5,6,4,4,0,0,0,24,37,0
48,4,119159,7,12,2,2,0,4,1,23,1771,50,38,0
32,2,281183,14,9,2,10,0,4,1,0,0,58,37,0
32,4,187129,8,12,4,10,1,4,0,0,0,39,37,0
41,0,18827,8,12,2,6,5,1,0,0,0,39,28,0
20,5,168168,11,9,4,2,3,4,1,7,0,40,38,0
80,2,120605,15,15,6,0,1,2,0,36,1,20,38,0
44,2,225109,6,5,3,7,4,2,0,21,1,40,23,0
28,2,101688,4,3,2,5,0,4,1,0,0,39,37,0
29,2,207832,11,9,2,2,0,4,1,3,0,45,38,0
32,2,175354,10,8,2,0,0,4,1,0,0,54,37,0
30,2,451601,11,9,2,0,5,4,0,7452,0,40,38,1
81,2,371595,4,3,2,8,0,2,1,0,0,8,37,0
35,1,171601,11,13,4,8,1,4,0,0,0,39,37,0
32,2,323793,14,9,2,8,3,4,1,2011,0,53,37,0
20,2,107706,15,10,4,12,1,4,0,0,0,10,38,0
18,2,240197,14,9,4,6,3,4,1,0,0,12,37,0
48,2,177017,9,13,5,0,4,4,0,5,0,56,38,0
22,2,128831,10,8,4,0,3,4,0,0,0,39,37,0
41,4,195259,10,8,2,4,4,4,1,0,0,43,37,0
31,2,410078,11,9,2,2,0,4,1,7,0,40,38,0
52,4,154866,10,8,0,0,4,4,1,0,0,63,37,0
49,2,162883,8,12,2,8,0,4,1,0,0,49,37,1
63,4,311116,4,3,2,13,0,4,1,53,2408,22,38,0
22,2,177901,14,9,4,5,1,4,1,0,0,39,37,0
41,2,82551,8,12,2,12,0,4,1,0,0,53,37,0
62,2,84690,8,11,6,2,1,4,0,20,1,31,38,0
51,2,116913,11,13,4,8,1,4,1,0,0,39,37,1
49,2,34923,11,9,4,7,0,4,1,1,0,20,38,0
28,2,238176,15,10,4,0,1,4,0,9,0,40,38,0
39,2,156511,15,15,2,3,0,4,1,40,2152,50,38,1
44,2,181175,6,11,0,1,1,4,1,0,0,39,37,0
47,2,206911,11,9,2,13,4,4,1,22,1,40,38,0
82,2,88290,5,4,6,7,1,4,0,34,1,25,38,0
50,2,113887,11,9,2,11,5,4,0,1,0,15,38,0
21,2,473256,6,5,4,7,1,4,1,10,0,35,25,0
22,2,158235,14,9,4,8,1,4,1,0,0,39,37,0
25,2,214338,9,13,4,9,1,4,0,10,0,40,38,0
45,2,299565,15,10,2,7,3,4,0,24,1,40,38,1
19,2,46850,11,9,4,13,3,4,1,2646,0,45,38,0
45,2,324088,2,1,2,2,0,4,1,0,0,39,37,0
30,5,143663,11,13,4,0,1,4,1,0,0,24,37,0
46,2,308775,11,9,2,2,0,4,1,50,2120,99,38,1
52,2,245447,7,12,2,3,0,4,1,21,1,45,38,1
21,2,46794,14,9,4,11,3,4,1,0,0,39,37,0
36,1,208797,11,9,4,7,4,2,0,21,1,40,38,0
73,2,206369,11,16,2,9,0,4,1,24164,1,56,38,1
36,2,224203,15,10,2,2,0,4,1,4,0,40,23,0
27,2,194472,9,13,2,3,5,4,0,23,1,56,38,1
28,2,449262,9,13,2,12,0,4,1,2,0,40,38,0
52,2,148884,15,10,0,11,0,4,1,44,2,40,38,1
39,2,212893,0,5,0,1,1,4,1,0,0,49,37,0
41,2,213643,15,10,0,0,4,2,0,8,0,37,38,0
21,5,99210,15,10,4,6,3,4,1,0,0,20,38,0
40,2,83219,11,9,2,13,0,4,1,32,1,99,38,0
20,2,510685,15,10,4,7,3,4,1,22,1,31,38,0
26,2,342521,11,9,2,6,0,4,1,3,0,96,38,0
28,1,114510,7,10,0,9,4,4,1,0,0,55,37,0
35,5,187197,10,8,2,5,0,4,1,0,0,39,37,0
46,4,165824,14,9,0,8,4,2,0,0,0,39,37,0
46,2,92163,15,10,2,2,0,4,1,4,0,40,38,1
54,4,215020,10,8,2,2,0,2,1,0,0,44,37,0
35,2,303734,15,10,5,0,1,2,1,7,0,40,38,0
47,2,355135,11,9,2,11,0,4,1,28,1,40,38,0
46,1,144361,12,14,0,9,1,4,0,16,0,31,38,0
18,2,139979,0,6,4,11,3,4,0,32,1,20,38,0
59,2,61301,0,6,2,7,5,4,0,37,2,11,38,0
35,2,199874,8,11,2,2,0,4,1,19,1,48,38,0
44,2,179127,6,11,4,0,1,2,0,0,0,39,37,0
31,2,302649,11,9,2,7,0,2,1,2,0,40,38,0
25,2,99364,8,12,2,2,5,4,0,14292,0,24,37,1
28,2,287258,11,9,2,6,0,4,1,23,1,50,38,1
35,5,200403,9,13,0,9,1,2,0,6,0,40,38,0
48,4,334643,9,13,2,9,1,4,1,13,0,25,38,0
61,2,224716,11,9,5,10,2,4,1,44,2,40,38,0
22,2,126670,10,8,4,9,3,4,1,0,0,49,37,0
42,0,124900,6,11,0,0,1,2,0,0,1622,39,37,0
42,2,204180,12,14,2,3,0,4,1,1,0,60,38,1
46,2,311940,10,8,2,10,0,4,1,0,0,39,37,0
28,2,483157,11,9,2,6,0,4,1,1,0,45,38,0
23,2,207525,14,9,4,0,3,4,1,0,0,29,37,0
28,2,378183,9,13,2,9,5,4,0,18,0,40,38,1
42,2,373020,5,4,0,11,1,4,0,7,0,40,38,0
55,3,160588,10,8,2,8,0,4,1,0,0,49,37,0
29,1,99218,7,10,0,9,4,0,0,0,0,39,37,0
20,2,183979,8,12,4,10,3,4,0,0,0,19,18,0
53,2,149552,12,14,2,9,0,4,1,11,0,45,38,1
65,2,191668,11,9,6,3,4,4,1,23,1,50,38,1
62,2,206597,11,9,5,7,1,4,0,32,1,40,38,0
34,2,207284,11,9,2,5,3,4,1,29,1,40,38,0
56,1,156166,5,4,0,6,4,4,0,0,0,20,38,0
19,2,45168,10,8,4,1,3,4,1,0,0,39,37,0
54,2,127279,10,8,2,12,0,4,1,0,0,49,37,0
34,2,222828,15,10,2,0,0,4,1,2,0,40,38,0
54,2,203857,9,13,0,11,1,2,0,9,0,60,38,0
76,2,346750,4,3,2,8,0,2,1,0,0,6,37,0
17,2,347280,1,7,4,7,3,4,1,4,0,20,38,0
40,2,95939,9,13,2,11,1,4,1,13,0,40,38,1
53,2,19043,10,8,0,0,4,4,0,0,0,39,37,0
31,2,253639,12,14,4,9,1,4,0,1,2427,60,38,1
54,0,182664,9,13,0,12,0,4,1,12,0,40,38,1
63,2,77115,15,10,2,3,0,4,1,10,2021,99,38,1
31,2,179123,14,9,2,0,0,2,1,0,0,39,37,1
39,2,194474,11,9,4,0,3,4,0,5,0,60,38,1
68,2,106355,10,8,6,0,1,4,0,1836,0,39,37,0
51,2,87254,7,10,2,1,0,4,1,0,0,39,37,0
43,5,85492,7,10,4,8,1,1,0,0,0,37,37,0
33,2,35231,11,9,2,0,5,4,0,1,1895,20,38,1
28,5,199238,14,9,0,0,4,2,1,0,0,39,37,0
22,2,152777,8,12,4,2,3,4,0,0,0,39,37,0
