age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44,2,376090,12,14,0,0,1,4,0,35,1,25,38,0
24,5,546725,9,13,4,9,1,4,0,26,1,40,38,0
41,2,49280,10,8,2,5,0,4,1,0,1878,46,37,1
50,2,344556,0,6,0,10,1,4,0,0,0,39,37,0
46,2,58715,11,13,4,8,1,4,1,0,0,58,37,0
50,2,28341,15,10,2,0,0,4,1,17,0,40,38,0
42,2,381770,6,11,2,10,0,4,1,0,0,39,37,0
47,0,110962,12,14,2,0,0,4,1,31,1,40,19,0
45,2,169704,6,11,2,0,4,4,0,0,0,44,37,0
33,2,225057,5,4,5,3,4,2,1,0,0,39,37,0
27,5,176025,7,10,4,11,1,4,0,0,1456,56,37,0
42,5,544546,9,13,4,10,1,2,1,15,1656,40,32,0
45,2,200682,11,9,4,7,3,4,0,21,1,24,38,0
33,2,330249,5,4,0,1,1,4,1,0,0,44,37,0
77,3,185368,15,15,2,9,0,4,1,99999,1,50,38,1
27,2,29366,9,13,2,11,0,4,1,27,1,40,38,1
79,2,297123,11,9,6,11,2,4,0,35,1,18,38,0
21,2,87433,6,11,2,2,0,1,1,0,0,5,37,0
46,2,235653,11,9,2,11,0,4,1,1,0,40,38,0
26,2,162501,9,13,4,9,1,4,1,12,0,48,38,0
39,2,443068,15,10,4,6,1,4,1,4,0,40,38,0
51,1,380634,9,13,2,9,5,4,0,44,2,50,38,1
30,2,117188,8,12,2,8,1,4,0,0,0,39,37,0
51,2,196978,8,11,4,3,1,4,1,5493,1,40,38,1
49,4,337352,10,8,5,6,4,4,0,0,0,19,37,0
25,2,101611,11,9,4,7,3,4,1,25,1,37,38,0
25,2,34070,14,9,0,0,1,4,0,0,0,39,37,0
39,2,149769,14,9,2,8,0,4,1,7594,0,39,37,1
44,2,120628,14,9,2,8,0,4,1,4858,0,36,37,0
30,2,209889,11,9,2,0,5,4,0,26,1,20,38,0
48,2,164054,10,8,2,1,0,4,1,0,0,43,37,1
26,2,747332,15,10,4,2,3,4,1,32,1,40,9,0
22,2,431188,6,11,4,0,1,4,1,0,0,39,37,0
29,2,189896,9,13,4,2,1,4,1,6,0,40,38,0
29,4,181223,13,14,4,8,1,4,0,0,0,54,37,0
31,2,188697,7,10,2,1,0,4,1,0,0,39,37,0
43,5,194942,8,11,2,11,0,4,1,1819,1,40,38,1
27,2,167757,11,9,4,7,4,4,0,19,1,33,38,0
18,2,172764,10,8,4,12,2,2,1,0,0,44,37,0
19,2,171830,11,9,4,2,3,4,1,4,0,40,38,0
33,2,292490,15,10,2,7,5,4,0,5,0,26,38,0
60,1,168975,11,9,2,4,0,4,1,20,1,40,38,0
35,2,87030,14,9,4,2,4,2,0,0,0,39,37,0
20,2,149673,10,8,4,12,3,4,0,0,0,39,37,0
22,2,116928,0,6,2,4,0,4,1,0,0,16,37,0
40,2,318950,10,8,0,2,1,4,0,0,0,39,5,0
20,5,249132,8,12,4,0,3,4,1,0,0,39,37,0
22,2,216728,14,9,4,0,3,4,0,0,0,39,37,0
46,2,18827,14,9,6,2,1,4,0,0,0,39,37,1
42,2,150315,11,9,0,7,4,4,0,5,0,36,38,0
90,2,98312,14,15,2,9,0,4,1,22909,1,76,38,1
38,2,133506,11,9,4,11,1,4,0,15,0,40,38,1
59,2,301801,11,9,2,2,0,4,1,13,0,40,38,0
54,2,285100,14,9,2,1,0,4,1,0,0,39,37,0
