age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
32,2,376142,6,5,5,7,4,4,0,3,0,23,25,0
52,2,397145,11,13,0,8,1,4,0,13644,0,39,37,1
36,2,164697,15,10,2,11,0,4,1,5420,0,73,38,0
46,2,167945,14,9,4,6,4,4,0,0,0,44,37,0
26,2,162677,15,10,2,11,0,4,1,22,1,45,38,0
54,0,141008,8,12,2,2,0,4,1,0,0,39,37,1
61,5,261287,10,8,6,0,1,4,0,0,0,23,37,0
37,4,307613,11,9,2,4,0,4,1,34,1777,50,38,0
43,2,368919,8,12,0,2,3,4,1,0,1332,39,37,0
40,1,148831,8,12,2,1,1,4,1,0,0,49,37,1
33,2,238080,14,9,2,3,0,4,1,0,0,44,37,1
22,2,103525,8,12,4,0,3,4,0,0,0,32,37,0
38,2,179247,7,12,4,6,1,2,0,10533,0,50,38,1
28,1,171091,12,14,2,9,5,4,0,7764,0,35,38,1
28,2,283418,8,11,2,6,0,4,1,5,0,50,25,0
41,2,211880,8,12,2,2,0,4,1,0,0,39,37,1
34,2,101836,10,8,2,6,0,4,1,0,0,39,37,0
57,2,130759,4,3,3,9,0,1,1,0,1587,39,17,0
52,2,164904,11,9,2,13,0,4,1,2,0,55,38,0
59,2,295377,14,9,6,10,1,4,0,0,0,14,37,0
32,2,131903,11,9,2,9,0,4,1,3,1498,48,38,0
26,2,142289,11,9,4,5,0,4,1,23,1,40,38,0
58,2,185966,9,13,2,9,0,4,1,7451,0,40,38,1
51,2,30997,1,7,2,11,0,4,1,4525,0,30,38,1
29,2,80480,0,5,4,6,1,4,0,0,0,39,37,0
30,2,63741,6,11,2,8,1,4,0,13717,0,39,37,1
48,2,255427,9,13,2,2,0,4,1,30,2018,50,38,1
28,2,143600,10,8,2,8,0,4,1,0,0,53,37,1
35,2,130258,14,9,2,3,0,2,1,0,0,39,37,0
36,2,167825,11,9,2,12,5,4,0,34,1,34,38,0
58,2,87384,15,10,2,11,0,4,1,3,0,48,38,0
49,2,194114,10,8,2,6,0,4,1,0,0,35,37,1
23,5,187247,8,12,4,0,1,4,0,0,0,62,37,0
35,1,189422,11,13,2,8,5,4,0,0,0,44,37,1
18,2,217135,14,9,4,10,3,4,0,0,0,24,37,0
47,4,67632,0,5,6,12,2,4,0,0,0,39,37,0
19,2,427582,11,9,4,0,1,4,0,16,0,40,38,0
25,2,94309,7,12,4,12,1,4,0,5,0,45,38,0
37,2,136370,12,14,2,12,0,4,1,19,1,61,38,1
24,0,367896,7,12,4,3,3,4,0,16,0,40,30,0
24,2,124661,9,13,4,6,3,4,1,13,0,46,38,0
43,1,99836,9,13,0,9,5,4,0,9,0,28,38,0
35,4,260725,10,8,3,6,4,2,0,0,0,39,37,0
34,2,250887,8,12,4,6,1,4,0,0,0,39,37,0
37,1,133054,15,10,0,0,4,4,0,9,0,40,38,0
20,2,187888,10,8,4,0,3,2,0,0,0,33,21,0
27,2,110734,11,9,2,11,0,4,1,18,1,48,38,0
19,2,286068,5,4,4,0,3,4,1,4,0,80,38,0
66,4,139612,14,9,2,1,0,4,1,0,0,24,37,0
20,2,227130,14,9,4,6,3,4,1,0,0,33,37,0
50,2,114368,7,12,2,13,0,4,1,29,1,45,38,0
36,3,186803,9,13,4,3,1,4,1,28588,0,50,38,1
22,2,259701,9,13,4,3,3,4,0,11,0,8,38,0
18,2,242258,0,6,4,7,3,2,1,10,0,10,38,0
37,2,204222,10,8,2,2,5,4,0,0,0,59,37,1
65,2,187646,0,6,6,11,1,4,0,6,0,20,38,0
51,2,157566,11,9,6,0,4,4,0,20,1,36,38,0
46,2,119751,9,13,2,13,0,4,1,41,2,57,38,0
47,2,164547,10,8,2,6,5,2,0,0,0,39,37,1
