checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
2,6.0,2,9,5493.0,4,1,3.0,3,2,3.0,0,60.0,2,1,1.0,2,2.0,1,1,1
0,12.0,2,2,1337.0,1,0,2.0,0,1,2.0,0,56.0,2,0,3.0,1,2.0,1,1,1
1,16.0,1,1,7253.0,1,1,4.0,1,0,2.0,1,25.0,0,2,4.0,3,1.0,1,0,0
3,30.0,3,0,1743.0,1,1,2.0,1,0,2.0,3,39.0,2,2,1.0,3,2.0,1,1,0
2,9.0,1,8,2251.0,0,2,1.0,2,0,1.0,3,58.0,1,1,3.0,1,2.0,1,1,1
3,7.0,2,1,2288.0,3,4,4.0,3,0,1.0,2,67.0,0,0,2.0,0,2.0,1,0,1
0,4.0,1,2,3632.0,0,1,3.0,2,0,1.0,3,25.0,1,0,2.0,3,2.0,1,1,1
1,45.0,0,2,4139.0,4,1,2.0,1,2,3.0,2,52.0,1,2,2.0,3,1.0,1,0,0
1,21.0,3,3,731.0,4,4,1.0,1,1,1.0,3,40.0,1,2,2.0,2,1.0,0,1,1
0,11.0,2,9,6078.0,2,4,3.0,3,1,2.0,2,61.0,2,2,1.0,1,2.0,0,0,1
3,20.0,0,8,2782.0,4,1,2.0,2,1,1.0,2,62.0,1,0,3.0,3,2.0,1,0,1
2,6.0,1,8,15945.0,4,4,4.0,2,1,4.0,0,28.0,0,1,1.0,3,1.0,1,1,1
2,18.0,4,1,902.0,1,1,3.0,3,2,4.0,2,42.0,2,1,3.0,1,2.0,1,1,0
3,4.0,2,8,3617.0,0,1,3.0,0,2,3.0,0,38.0,2,0,3.0,2,2.0,0,0,1
2,16.0,0,0,727.0,1,3,2.0,1,2,2.0,2,24.0,1,0,4.0,1,1.0,1,1,0
0,5.0,3,4,4675.0,2,2,1.0,1,1,2.0,3,66.0,0,2,2.0,2,1.0,0,1,0
3,6.0,4,4,3059.0,2,4,2.0,0,0,4.0,0,23.0,2,1,4.0,3,1.0,1,1,1
0,45.0,2,1,11998.0,0,0,1.0,3,1,1.0,3,65.0,1,2,1.0,3,1.0,1,1,0
3,47.0,2,8,1291.0,1,1,4.0,3,1,3.0,3,28.0,2,0,2.0,3,1.0,0,0,1
1,15.0,1,5,426.0,4,2,1.0,0,1,3.0,3,47.0,2,1,2.0,0,1.0,1,1,1
1,13.0,4,1,11938.0,4,4,1.0,2,0,1.0,3,26.0,1,2,2.0,2,2.0,1,0,0
1,8.0,4,2,2145.0,4,4,4.0,1,1,4.0,2,40.0,2,1,3.0,3,1.0,1,1,1
1,39.0,1,6,8086.0,2,3,3.0,0,1,3.0,0,75.0,0,2,4.0,2,1.0,1,1,0
0,21.0,2,6,2108.0,0,4,3.0,1,1,4.0,3,74.0,2,2,2.0,0,2.0,1,0,1
1,11.0,2,0,385.0,1,1,4.0,0,1,3.0,3,50.0,1,0,1.0,1,2.0,0,1,1
3,45.0,2,5,2743.0,2,2,4.0,2,1,1.0,1,57.0,1,1,3.0,2,1.0,0,1,1
3,5.0,3,5,2978.0,2,1,1.0,2,2,3.0,3,36.0,0,2,2.0,2,2.0,0,0,1
3,4.0,4,8,1967.0,1,2,1.0,3,2,1.0,2,31.0,0,2,4.0,1,1.0,1,0,1
3,27.0,2,7,2759.0,4,0,4.0,2,2,1.0,3,62.0,0,1,4.0,2,1.0,0,1,1
3,42.0,2,0,1213.0,4,0,4.0,1,1,1.0,1,68.0,2,1,1.0,3,1.0,1,0,1
0,26.0,2,5,3872.0,2,3,2.0,1,1,2.0,3,40.0,0,0,2.0,2,1.0,1,0,1
3,4.0,2,0,1282.0,0,2,4.0,2,2,4.0,0,49.0,1,1,3.0,1,2.0,1,0,1
2,21.0,4,9,2100.0,2,2,2.0,0,0,4.0,0,21.0,0,2,4.0,1,2.0,0,1,0
0,30.0,4,9,727.0,1,4,1.0,0,1,2.0,1,43.0,2,1,2.0,3,1.0,0,0,1
3,16.0,1,0,2697.0,4,2,1.0,0,0,4.0,0,54.0,0,0,2.0,1,1.0,0,0,1
2,11.0,3,1,1103.0,4,2,4.0,1,2,2.0,2,25.0,2,2,1.0,3,2.0,1,1,1
1,10.0,0,4,3160.0,1,4,1.0,0,0,3.0,3,62.0,1,2,2.0,3,1.0,1,1,1
3,7.0,3,8,2930.0,2,2,3.0,2,1,2.0,3,43.0,2,1,1.0,0,2.0,0,0,1
2,30.0,3,8,1766.0,0,1,2.0,0,1,2.0,1,31.0,1,1,1.0,3,1.0,0,0,1
2,18.0,1,6,2073.0,3,3,2.0,1,1,2.0,0,30.0,1,1,1.0,2,2.0,0,0,1
2,42.0,1,4,1225.0,1,3,3.0,0,0,3.0,2,67.0,2,0,2.0,2,2.0,1,1,1
1,54.0,0,4,5866.0,3,4,3.0,3,0,4.0,2,20.0,1,1,1.0,3,2.0,0,0,0
3,16.0,2,4,9283.0,4,0,3.0,0,2,2.0,3,64.0,2,1,1.0,2,2.0,0,0,1
3,39.0,3,4,2899.0,0,3,2.0,0,0,2.0,3,57.0,1,2,4.0,2,1.0,1,1,1
2,4.0,0,3,1007.0,1,3,2.0,0,0,3.0,2,41.0,1,2,1.0,2,1.0,1,0,1
1,30.0,0,7,1047.0,4,0,1.0,0,2,2.0,3,75.0,1,2,1.0,3,1.0,1,1,1
1,10.0,2,3,731.0,0,2,2.0,0,2,3.0,0,22.0,2,0,1.0,3,1.0,1,0,1
3,12.0,1,4,3235.0,1,3,3.0,2,1,3.0,0,26.0,1,2,3.0,3,1.0,0,0,1
3,6.0,1,2,9960.0,4,4,3.0,2,1,2.0,2,30.0,1,2,1.0,2,1.0,0,0,1
1,11.0,2,7,2247.0,1,3,2.0,0,1,4.0,2,28.0,1,1,2.0,2,1.0,0,1,1
3,8.0,3,6,682.0,0,1,1.0,2,1,1.0,1,25.0,0,2,4.0,0,1.0,1,1,1
1,20.0,4,5,745.0,3,0,2.0,1,2,3.0,0,38.0,1,0,2.0,0,1.0,1,0,1
0,27.0,1,6,6527.0,2,2,4.0,1,0,4.0,2,58.0,2,1,1.0,3,1.0,0,1,0
2,33.0,2,3,3612.0,1,3,2.0,2,1,1.0,3,49.0,2,0,1.0,3,2.0,1,0,1
3,9.0,2,3,1413.0,4,3,2.0,0,1,1.0,3,28.0,0,1,2.0,1,2.0,0,1,1
3,7.0,2,9,339.0,0,3,4.0,2,1,3.0,0,35.0,0,1,3.0,0,1.0,1,1,1
0,20.0,3,4,1113.0,4,4,2.0,2,2,4.0,3,32.0,1,2,3.0,1,1.0,1,1,1
0,33.0,0,9,1244.0,2,3,4.0,2,2,3.0,3,32.0,2,2,2.0,2,2.0,0,1,1
2,22.0,3,6,3181.0,0,1,2.0,3,1,1.0,1,48.0,1,1,4.0,2,2.0,1,0,1
0,5.0,2,1,929.0,3,4,1.0,0,1,4.0,3,67.0,2,2,2.0,2,1.0,1,1,1
1,48.0,2,7,2348.0,3,2,3.0,2,2,3.0,3,75.0,2,2,3.0,3,1.0,1,0,0
