checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
0,36.0,4,1,2746.0,4,3,4.0,3,1,2.0,1,52.0,0,0,4.0,0,2.0,0,1,0
3,42.0,1,5,4795.0,1,0,2.0,1,0,2.0,2,48.0,0,0,2.0,2,2.0,0,1,1
2,36.0,1,2,3832.0,4,4,1.0,3,0,1.0,1,22.0,1,1,2.0,1,2.0,0,1,1
3,48.0,3,3,15857.0,1,4,2.0,3,1,3.0,1,42.0,2,1,1.0,3,1.0,0,1,1
3,48.0,2,6,2569.0,2,0,2.0,3,0,3.0,3,52.0,0,2,4.0,0,1.0,0,0,0
0,13.0,1,5,5248.0,1,3,4.0,1,1,3.0,3,63.0,0,2,3.0,1,1.0,1,0,1
1,33.0,4,6,4746.0,4,1,4.0,2,0,1.0,3,55.0,2,0,3.0,2,1.0,0,1,0
1,14.0,2,5,4165.0,2,0,2.0,1,2,3.0,2,19.0,1,1,4.0,3,2.0,1,0,0
2,7.0,2,7,7966.0,1,2,1.0,2,1,1.0,2,46.0,1,2,4.0,1,1.0,1,1,1
2,6.0,1,8,3031.0,3,1,1.0,1,0,2.0,1,26.0,1,0,3.0,1,2.0,0,1,1
3,5.0,1,3,2225.0,4,4,2.0,3,2,2.0,2,56.0,2,2,1.0,1,2.0,0,0,1
0,33.0,1,4,766.0,1,0,1.0,0,2,1.0,3,54.0,0,0,2.0,1,2.0,1,0,1
0,9.0,3,7,3573.0,1,3,3.0,2,2,4.0,1,74.0,2,2,3.0,3,2.0,1,0,0
0,4.0,3,7,1965.0,4,2,2.0,0,1,3.0,3,52.0,1,0,1.0,0,2.0,0,0,1
2,22.0,1,3,3104.0,0,3,3.0,2,0,1.0,0,31.0,1,0,3.0,2,2.0,0,0,1
0,9.0,3,9,1449.0,1,4,2.0,2,1,3.0,2,43.0,0,0,3.0,1,2.0,0,0,1
0,15.0,3,2,2214.0,4,4,1.0,3,1,1.0,0,22.0,0,0,2.0,1,1.0,1,0,1
1,13.0,3,2,1984.0,1,0,3.0,1,1,4.0,1,61.0,1,1,2.0,1,1.0,0,0,1
2,7.0,1,6,2659.0,1,4,2.0,2,2,3.0,3,44.0,0,0,2.0,1,1.0,1,0,1
0,20.0,0,3,2302.0,2,0,4.0,1,0,4.0,3,59.0,0,1,2.0,3,2.0,0,1,0
