checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
2,22.0,1,4,362.0,2,3,3.0,3,0,4.0,3,68.0,0,0,4.0,2,1.0,0,0,0
2,40.0,1,9,1928.0,2,3,2.0,3,0,3.0,0,52.0,2,1,1.0,3,1.0,1,0,1
3,11.0,4,2,1231.0,0,4,2.0,2,0,4.0,1,50.0,0,0,4.0,1,1.0,0,1,1
1,5.0,0,2,2473.0,0,0,4.0,3,0,2.0,1,19.0,2,2,4.0,1,2.0,1,0,0
1,18.0,0,9,3652.0,3,0,2.0,0,0,1.0,2,52.0,2,2,3.0,1,1.0,1,1,0
2,12.0,1,8,8133.0,3,4,1.0,3,0,3.0,3,21.0,0,0,4.0,2,1.0,0,0,1
3,14.0,0,0,590.0,1,4,4.0,1,0,1.0,1,59.0,0,2,2.0,1,1.0,0,0,0
3,7.0,0,8,5742.0,3,4,1.0,2,0,3.0,3,19.0,2,2,2.0,3,1.0,0,1,0
0,48.0,2,0,3568.0,4,0,1.0,3,2,2.0,1,61.0,0,2,1.0,2,2.0,1,1,0
0,9.0,2,6,385.0,0,4,3.0,3,2,4.0,1,68.0,1,2,3.0,1,1.0,1,1,1
0,13.0,4,5,6568.0,4,0,1.0,0,1,4.0,1,60.0,0,1,1.0,0,1.0,1,0,1
0,15.0,4,3,2246.0,3,2,2.0,0,2,3.0,3,23.0,1,1,1.0,1,1.0,1,0,1
3,5.0,1,4,3868.0,3,3,4.0,1,1,1.0,1,43.0,1,1,3.0,0,1.0,0,0,1
3,16.0,4,8,2578.0,4,3,2.0,0,1,3.0,2,52.0,0,0,1.0,2,2.0,0,1,1
2,30.0,0,1,9157.0,4,2,1.0,0,1,4.0,3,62.0,2,2,1.0,0,1.0,0,0,1
2,5.0,1,8,6288.0,1,4,1.0,2,2,1.0,3,28.0,2,0,2.0,2,2.0,0,0,1
1,21.0,0,9,1553.0,3,4,4.0,0,0,1.0,0,20.0,2,2,2.0,2,2.0,0,0,0
0,7.0,0,8,1424.0,4,2,3.0,1,0,3.0,2,49.0,2,1,1.0,1,2.0,0,0,1
3,7.0,3,6,3441.0,4,4,4.0,3,1,1.0,3,65.0,1,1,1.0,1,1.0,0,0,1
1,39.0,4,5,660.0,0,3,3.0,3,0,1.0,3,41.0,1,0,4.0,0,2.0,1,1,1
1,36.0,0,2,709.0,2,0,4.0,1,0,2.0,2,43.0,0,2,2.0,3,1.0,0,0,0
2,45.0,2,5,7238.0,3,1,4.0,3,1,2.0,0,39.0,0,2,2.0,0,2.0,1,1,0
