checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,47.0,2,6,1980.0,1,2,1.0,3,1,3.0,2,67.0,1,2,3.0,0,1.0,1,1,1
2,45.0,0,9,2100.0,1,0,3.0,1,0,4.0,3,41.0,0,0,1.0,3,1.0,0,0,0
3,28.0,3,7,250.0,4,3,2.0,2,1,3.0,3,43.0,1,0,3.0,1,1.0,0,1,1
0,45.0,3,5,2051.0,2,4,2.0,1,0,1.0,1,24.0,2,2,2.0,1,1.0,1,1,0
0,11.0,0,2,2483.0,1,0,3.0,2,1,2.0,0,23.0,2,0,3.0,0,1.0,1,0,1
0,42.0,1,3,797.0,2,0,4.0,0,1,2.0,0,32.0,0,2,2.0,3,2.0,1,1,0
1,18.0,1,6,3416.0,2,2,4.0,0,1,3.0,1,23.0,0,1,3.0,0,2.0,1,0,1
1,45.0,0,1,3181.0,4,3,1.0,0,1,2.0,1,35.0,0,0,3.0,3,1.0,0,1,1
3,26.0,2,0,2012.0,2,2,2.0,1,1,1.0,1,51.0,2,1,1.0,1,1.0,1,1,1
3,33.0,3,1,8978.0,0,0,4.0,2,2,3.0,3,41.0,2,0,4.0,2,2.0,0,1,0
0,13.0,1,5,3499.0,4,2,1.0,3,1,2.0,3,49.0,2,2,1.0,3,1.0,0,0,1
3,45.0,4,5,11816.0,1,1,3.0,3,0,1.0,2,57.0,1,0,2.0,0,2.0,0,0,0
0,48.0,4,1,5998.0,4,1,4.0,3,2,3.0,3,55.0,2,2,1.0,0,1.0,1,1,0
3,22.0,3,5,7472.0,3,0,4.0,2,0,1.0,1,21.0,2,1,1.0,3,1.0,0,0,1
0,20.0,0,2,3229.0,3,2,4.0,0,0,2.0,0,48.0,1,0,1.0,3,1.0,1,0,1
3,33.0,4,5,1493.0,3,3,1.0,3,2,4.0,1,70.0,2,2,3.0,1,1.0,1,1,1
1,28.0,3,8,1505.0,3,0,1.0,0,1,2.0,1,38.0,2,1,4.0,0,1.0,0,1,1
0,11.0,1,8,1344.0,0,3,4.0,1,1,3.0,0,36.0,2,1,3.0,1,1.0,0,0,1
