checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
1,39.40565573147632,3,9,6415.675275712205,1,4,2.0,3,2,3.0,2,38.38831933026473,1,0,1.0,0,1.0,1,1,1
1,32.981957488293716,1,9,6232.919793400215,2,3,3.0,3,2,2.0,2,27.669972577660594,0,0,2.0,1,1.0,1,1,0
3,11.036179176858335,3,6,3292.9770435199866,4,3,4.0,3,2,1.0,1,33.30577220677348,1,1,1.0,1,2.0,0,1,1
3,13.837846883073553,3,4,3255.9350754737975,1,2,4.0,3,2,3.0,0,33.7127046022341,1,1,1.0,0,1.0,0,1,1
3,29.948916573038872,1,2,3105.626339301175,3,1,2.0,3,2,4.0,0,32.1656341361318,1,1,2.0,1,1.0,1,1,1
1,9.824221327885589,1,3,3095.364646102429,2,0,2.0,0,2,3.0,3,23.667344251890068,0,2,1.0,3,1.0,0,1,1
1,28.197718268574167,3,4,3521.5538810890666,1,2,4.0,3,2,4.0,3,35.65342442933248,1,0,1.0,1,1.0,1,1,0
2,5.664780217248269,3,8,1283.7988831378323,1,3,4.0,2,2,2.0,0,34.502748784141964,1,1,1.0,3,1.0,1,1,1
3,7.827129491637,2,6,969.1370083409472,1,2,4.0,3,2,1.0,3,48.928220033530785,1,1,1.0,1,1.0,0,1,1
2,7.450349272753577,3,4,1610.4736877954033,1,2,2.0,1,2,3.0,3,28.331155686856864,1,1,1.0,3,2.0,0,1,1
1,8.416484817379606,3,4,1515.433769325872,2,2,4.0,0,2,2.0,0,23.040348016083705,1,1,1.0,1,1.0,0,1,1
1,11.061014086300261,3,6,2784.160858742106,1,2,3.0,3,2,2.0,0,26.830153490803816,1,1,1.0,3,1.0,0,1,1
3,12.143108783053242,1,6,1413.233856697478,2,2,3.0,3,0,2.0,0,24.337131410357472,2,1,1.0,1,1.0,0,1,1
1,4.0,3,6,1664.2181641816442,2,2,4.0,2,2,4.0,0,23.824024378163585,1,2,2.0,1,1.0,1,1,1
