checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,5.602341252011281,3,4,3356.307427596623,1,0,4.0,0,2,4.0,2,33.18834675991295,0,0,1.0,0,1.0,1,1,0
1,7.049977938797074,3,6,1383.15811659482,2,1,4.0,2,2,3.0,0,25.47453099623713,1,1,1.0,1,1.0,1,1,1
1,24.572827378891496,2,2,1927.0118952808646,1,2,4.0,0,2,4.0,2,43.21814805355058,1,2,2.0,1,1.0,0,1,0
1,23.171685404958197,4,9,8156.5289426218915,1,2,3.0,3,2,3.0,0,32.14414277410143,1,1,3.0,1,1.0,1,1,0
1,25.040542924758995,3,6,1228.9310709462013,4,2,3.0,3,2,4.0,1,45.29266261390476,1,1,1.0,0,1.0,0,1,1
2,35.07694573296518,1,2,13221.723806220054,1,1,1.0,0,2,3.0,0,34.25592092790278,1,1,2.0,0,1.0,1,1,1
0,18.621290510895793,3,6,3044.498016444387,4,1,4.0,0,2,1.0,3,25.64194912006502,1,1,1.0,1,1.0,0,1,1
3,23.17375514600494,1,6,1142.8415972150478,1,3,4.0,3,2,4.0,0,55.391892096528906,1,1,1.0,1,1.0,0,1,1
3,33.72886294364481,4,4,7396.162535548286,1,3,2.0,3,2,4.0,2,32.95002035473142,0,0,2.0,1,2.0,0,1,0
3,7.724064655366315,1,6,1141.6300389449643,1,3,1.0,0,2,2.0,3,49.191753233602796,1,1,1.0,0,1.0,0,0,1
3,21.922860954404346,3,9,3189.719327758634,3,4,3.0,3,0,2.0,2,44.73122406899625,1,1,1.0,1,2.0,1,1,1
2,28.999849888499575,3,3,1669.1203564083928,1,2,4.0,0,2,2.0,3,32.86228066378266,1,2,1.0,3,1.0,0,1,1
2,12.744544166151314,3,4,1346.804441214134,1,2,4.0,3,2,3.0,0,26.006232281379937,0,1,1.0,1,1.0,1,1,1
1,22.25858336983148,3,4,2973.0066733687786,1,3,4.0,3,2,4.0,2,31.459436723604803,2,0,1.0,0,2.0,0,1,1
2,36.30783349923549,4,0,12675.363700995376,1,3,4.0,3,2,3.0,0,26.016673897301,2,1,1.0,1,1.0,1,1,1
2,24.072103853640485,3,3,3201.413191315265,1,1,2.0,3,2,4.0,2,48.46779891933561,2,0,1.0,3,1.0,1,1,0
1,4.631047723132703,3,6,1171.6765235116518,1,2,4.0,3,2,2.0,3,25.238196657307718,1,2,1.0,1,1.0,0,1,1
2,30.45658430065133,3,0,6245.068826904457,1,2,4.0,3,2,2.0,0,24.89133300517377,1,1,1.0,1,1.0,0,1,1
3,29.86101993126367,3,0,13706.214674234405,2,3,3.0,3,2,1.0,0,31.396285682002798,1,1,1.0,0,1.0,1,1,1
3,22.011947994910788,3,4,2244.3434244350956,4,0,3.0,3,2,4.0,2,71.50201915198481,1,0,1.0,1,2.0,0,1,1
3,4.72374618774333,1,9,1265.2089301462913,2,0,3.0,3,0,4.0,2,43.14935867899962,1,2,2.0,1,1.0,0,1,0
3,6.841787019517147,3,4,3413.9000415824985,1,3,2.0,1,2,2.0,0,28.370282171224936,1,1,1.0,3,1.0,0,1,0
3,5.816258618799479,3,4,943.2146448136755,1,2,4.0,3,2,3.0,3,30.363094102504597,2,1,1.0,1,1.0,0,1,0
2,4.0,3,6,944.423027354215,0,2,4.0,0,2,3.0,3,20.447686787270758,1,2,1.0,1,1.0,0,1,1
