checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
3,11.125403919459083,3,4,1115.0560575930247,1,2,4.0,3,2,2.0,0,45.607087757428936,1,1,1.0,3,1.0,0,1,1
3,10.707807881395393,3,2,3101.290271891277,3,1,4.0,0,2,2.0,0,23.697839067413017,1,1,1.0,1,1.0,0,1,1
3,10.24700923680846,3,6,1200.5175569804555,0,0,4.0,3,2,1.0,0,24.41060372889077,1,1,1.0,1,1.0,0,1,1
0,34.40972110095792,1,8,2558.517368927935,1,3,2.0,3,2,4.0,2,42.272673365975784,1,0,3.0,1,1.0,1,1,0
1,12.433891949382685,3,6,3492.9295880150057,1,3,4.0,3,2,4.0,1,28.777386417833625,1,1,1.0,0,1.0,1,1,1
3,4.898904616158294,1,4,1229.3622547525792,1,2,4.0,2,2,3.0,3,48.258503818792576,1,1,1.0,3,1.0,0,1,1
3,7.440270120692834,1,6,2474.6030480680447,2,0,3.0,3,2,4.0,2,52.93127420721563,1,0,2.0,2,2.0,0,1,1
1,27.392033632939917,3,6,3350.897047947659,1,4,3.0,3,0,1.0,2,52.877617492399615,1,1,1.0,3,1.0,1,1,1
3,12.443166437168104,3,6,3087.8588746102632,4,1,2.0,2,2,4.0,3,33.843030251554254,1,1,2.0,1,1.0,0,1,1
2,12.072454689416348,4,2,8435.387837967184,1,1,2.0,0,2,2.0,1,22.69313488682489,0,1,1.0,0,1.0,1,1,0
1,22.59748010313341,0,4,2746.9630040832353,1,2,4.0,0,2,3.0,3,23.56009540247419,1,2,2.0,1,1.0,0,1,1
2,22.063841657735583,3,3,1228.8297267858097,2,1,4.0,2,2,4.0,3,28.859766585295446,1,2,1.0,1,1.0,0,1,0
1,9.743917054708405,1,3,1482.8985946386538,1,2,4.0,3,2,4.0,1,27.304931301298907,1,1,1.0,1,1.0,0,1,1
2,6.342520465281669,3,3,12133.653530189707,3,2,3.0,0,2,2.0,0,26.19304162004095,0,1,1.0,1,1.0,1,1,1
1,8.298969028040514,3,4,1465.5386086791136,1,2,4.0,3,2,4.0,3,45.59439464940337,1,1,2.0,1,1.0,0,1,1
1,9.165293206037216,1,4,972.7455444541821,1,0,4.0,3,2,4.0,0,64.5712535542428,2,1,2.0,1,1.0,0,1,1
3,6.8040149139889206,1,9,3329.8287080536397,1,0,2.0,3,2,4.0,2,40.22064494627121,1,0,1.0,0,1.0,1,1,1
3,33.80753155029543,3,9,2205.175302368735,1,2,3.0,0,2,2.0,0,27.39165592719184,1,0,1.0,0,1.0,0,1,1
1,14.33871798779262,3,3,11011.077886004381,1,1,4.0,0,2,1.0,3,23.699267398714554,1,1,1.0,1,1.0,0,1,1
2,6.609662102565451,3,6,6666.762678184206,1,2,4.0,3,2,2.0,1,32.60282668986339,1,1,1.0,0,2.0,1,1,0
1,8.761156735730939,0,3,1200.4996193432512,1,2,2.0,3,2,1.0,2,43.62558620325804,1,0,1.0,1,1.0,1,0,1
1,28.355939092152724,2,9,2959.0624079771133,4,0,2.0,3,2,4.0,2,22.808233589368424,1,0,1.0,1,1.0,0,1,1
2,33.33439261805592,1,3,5152.0256111113,1,2,3.0,2,2,4.0,3,30.558233871557647,1,0,1.0,3,1.0,1,1,1
3,11.360581712946113,3,4,1469.670791185833,4,2,4.0,0,2,2.0,1,39.88735214680051,1,1,1.0,3,1.0,0,1,1
3,29.778445423613626,1,6,2781.7704433570543,1,1,2.0,0,2,1.0,0,24.77174048892292,1,1,1.0,1,1.0,0,1,1
1,9.322801543609913,1,6,1215.719547469559,4,3,4.0,3,2,1.0,3,41.253586409542066,1,1,2.0,1,1.0,0,1,1
3,5.722362045801646,3,6,844.3342572798198,1,1,4.0,0,2,3.0,3,19.712744288193818,1,1,1.0,1,1.0,0,1,1
2,4.5613901768706855,1,6,1458.7310332543132,3,3,4.0,3,2,3.0,0,36.81739677155688,1,1,1.0,1,1.0,1,1,0
1,5.483856311803233,3,4,735.5346355569814,1,3,4.0,3,2,3.0,3,24.53387721164087,1,1,1.0,1,2.0,1,0,0
3,32.27289299353659,0,2,5626.891386654295,4,4,4.0,3,2,4.0,2,27.228210867272807,1,0,1.0,1,1.0,0,1,1
2,37.783835640114916,4,3,2522.5935459016937,1,3,2.0,3,2,4.0,0,49.286114245106866,1,1,1.0,1,1.0,1,1,1
2,32.5195221343671,4,0,5891.524134742085,1,2,2.0,0,2,2.0,0,24.718574428014293,0,2,1.0,1,1.0,0,1,1
2,15.42236395219942,1,4,6723.630705968192,2,0,2.0,3,2,2.0,2,37.00587341166158,1,1,1.0,2,1.0,0,1,1
1,9.442351038886098,1,6,481.2954997432033,1,1,2.0,0,2,4.0,3,38.59287703875806,1,1,1.0,3,1.0,0,1,1
1,12.31935026362971,3,3,1242.394436755305,1,2,4.0,2,2,1.0,1,22.04899443931375,1,2,1.0,1,1.0,0,1,0
