Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
11,312.2443853870978,2,663.547232415966,83,1585.5899597035723,0.0,0.018314442444485827,30.259958967535276,0.0,0,2,10,2,1,2,False,False
0,0.0,0,0.0,60,2153.972917299142,0.0,0.0125,0.0,0.0,6,2,2,3,3,2,False,False
0,3398.75,24,2549.375,0,0.0,0.0,0.0,0.0,0.0,4,3,1,6,1,0,False,False
2,77.39689372378574,0,0.0,3,193.3054264432089,0.0,0.03621438915795922,0.0,0.0,5,2,2,9,10,0,False,False
8,296.6899852903135,0,0.0,9,313.513621930533,0.0,0.0125,33.87618274188568,0.0,0,3,2,1,3,2,False,True
0,139.72498746087783,0,37.623195734669885,40,1374.5724792179587,0.009424080885839755,0.018262440671997178,0.0,0.0,1,3,2,3,1,2,True,False
4,58.87218277644461,1,242.60898026401787,37,1800.5861674486234,0.008996616013606447,0.05,0.0,0.0,4,2,10,1,1,2,True,False
0,0.0,0,0.0,36,734.3923581222103,0.02054836634622233,0.03482418261518445,0.0,0.0,7,3,2,1,1,2,True,False
5,91.00789933575545,0,0.0,13,346.94234918354294,0.0,4.306377469930636e-05,0.0,0.0,7,3,2,3,2,0,False,False
0,0.0,0,0.0,9,180.2432491207102,0.1,0.2,0.0,0.0,6,2,2,3,3,2,False,False
0,0.0,0,0.0,13,270.61099481261925,0.028571429,0.06737871378051927,0.0,0.0,5,2,4,1,1,2,False,False
9,174.4595417371223,0,0.0,22,442.66029920751333,0.0,0.009494233493229087,0.0,0.0,9,3,2,5,2,2,False,False
0,0.0,0,0.0,7,466.1511363708976,0.05425434843710995,0.07583787269287853,0.0,0.0,7,1,1,9,1,2,False,True
2,0.0,0,0.0,47,2795.8332311085337,0.0,0.008333333,32.44559382310722,0.0,1,2,2,3,10,2,True,False
0,0.0,0,0.0,26,407.1011461823828,0.018181818,0.025,0.0,0.0,6,3,2,6,4,2,False,False
2,161.6811880586768,3,134.63686005830462,110,5353.812654770959,0.002891691889312333,0.014779382475234092,14.869953443072408,0.0,7,3,2,1,7,2,True,True
7,424.78313953590026,1,0.0,9,385.38357766570226,0.01014333736861978,0.018485578211798283,0.0,0.6,6,1,1,1,2,2,False,False
5,189.8607196727558,0,0.0,13,199.0437997407163,0.0,0.0041569977844982285,0.0,0.0,3,2,2,3,6,0,True,False
5,26.887474097851076,0,0.0,38,1192.0614657634476,0.022183227305260633,0.027979014677868536,0.0,0.0,5,2,2,1,6,2,False,False
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,5,2,2,3,1,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,2,8,10,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,1,1,3,3,2,False,False
0,0.0,0,0.0,43,1200.760111791408,0.0342828638076978,0.0670869796556424,0.0,0.8,6,3,2,1,6,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,3,2,4,1,2,False,False
3,21.149057229246683,0,0.0,59,1364.524753335784,0.01010117054276673,0.028571429,0.0,0.0,7,1,1,3,4,2,False,False
4,66.80841504836194,0,0.0,12,83.62791840428477,0.0,0.011896176214238009,0.0,0.0,1,3,2,6,3,2,True,False
0,0.0,0,0.0,13,604.4334701012036,0.0,0.029687912143085287,0.0,0.0,7,2,2,9,2,2,False,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,6,3,2,1,3,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,2,2,3,4,2,False,False
3,11.47926968666662,0,0.0,27,1711.1866450463544,0.028947533954545246,0.033509675362779205,0.0,1.0,6,2,2,4,6,2,True,False
7,232.49356024413567,0,0.0,33,1460.8205226875355,0.0,0.005224037803684977,0.0,0.0,8,1,1,8,1,2,True,False
0,0.0,0,0.0,13,412.4706408510486,0.019998241904929537,0.034845285787557086,0.0,0.0,3,3,2,3,13,2,False,False
0,0.0,1,35.52271980420275,13,789.2239621937902,0.007182361148555822,0.035543605789375585,0.0,0.0,7,2,2,4,2,2,False,True
0,0.0,0,0.0,26,1459.4697634015497,0.014189680179970915,0.04029489064277347,0.0,0.0,6,3,2,1,4,2,False,False
4,272.46458066875755,0,0.0,28,1237.520160181367,0.0,0.015610479263256443,0.0,0.0,6,3,2,1,13,2,False,False
0,0.0,1,94.37959345004126,20,1760.6657347373557,0.025,0.06445336373002923,0.0,0.0,8,2,2,4,1,2,False,False
4,196.88854970387052,0,0.0,38,2118.4230068669635,0.0,0.013183495195703067,11.950478196515622,0.0,7,2,8,4,1,2,False,False
