Aa,Ao,Dcl,Iy,Sh,target
0.273,1.439,1.232,-0.412,-0.124,0
1.735,0.696,1.72,0.669,0.969,1
2.99,2.056,0.937,-0.194,-0.063,0
0.292,1.529,0.648,-0.5920000000000001,-0.084,0
0.845,1.781,1.064,-0.7979999999999999,0.469,0
1.744,1.764,-0.385,-0.356,0.039,0
0.951,3.173,-0.382,0.395,-0.569,1
0.898,2.53,-0.254,-0.412,1.495,1
0.138,1.237,-0.5529999999999999,1.238,-0.762,1
0.642,0.956,1.811,-0.135,0.069,0
1.232,1.5730000000000002,-0.148,0.59,0.119,0
-0.222,0.78,0.245,-0.625,0.843,1
0.461,1.258,-0.134,-0.093,-0.35,0
0.499,0.4320000000000001,0.459,-0.194,0.081,0
3.868,1.469,-0.284,0.144,-0.115,0
1.369,2.125,0.32,1.5490000000000002,-0.104,0
2.115,2.072,-0.475,-0.104,1.356,0
3.273,2.701,2.685,0.233,0.201,0
0.823,1.664,0.273,1.154,0.612,1
3.724,2.495,-0.487,1.042,0.322,0
0.537,2.052,2.1,2.185,0.7140000000000001,1
0.41,1.985,1.93,0.271,-0.545,0
1.104,0.6970000000000001,0.224,1.883,0.387,1
1.918,1.537,0.636,-0.772,-0.069,0
0.347,1.258,-0.51,0.4,-0.099,0
2.756,0.187,0.555,0.32,0.078,0
0.377,1.646,0.848,-0.502,-0.74,1
2.885,1.101,0.7559999999999999,0.588,0.067,0
1.404,2.389,2.656,-0.069,1.173,0
0.143,0.465,1.554,-0.3670000000000001,-0.6829999999999999,1
0.87,0.448,0.298,0.6890000000000001,-0.075,0
0.489,1.272,-0.495,0.754,0.225,0
1.186,0.8059999999999999,1.453,0.256,0.85,0
0.877,-0.31,2.18,2.351,0.785,1
0.398,1.328,0.7390000000000001,1.203,-0.331,0
3.05,0.5770000000000001,1.023,0.386,0.076,0
0.456,1.964,1.102,0.35,-0.404,0
0.76,0.265,0.4970000000000001,0.141,1.824,0
0.3720000000000001,-0.274,1.763,-0.892,1.565,1
0.603,0.501,-1.087,2.785,1.722,1
-0.132,0.615,0.591,-0.677,-0.213,0
2.317,1.055,-0.341,0.902,0.589,0
1.4,0.294,0.945,-0.6609999999999999,-0.1639999999999999,0
2.741,2.58,-0.135,0.301,-0.172,0
1.101,0.489,0.472,-0.547,0.09,0
1.482,1.486,-0.575,0.894,0.617,0
1.469,0.7809999999999999,1.339,1.276,-0.425,1
0.201,2.783,1.887,-0.276,0.064,0
0.556,2.584,0.623,0.173,0.69,1
0.8420000000000001,0.316,-0.148,0.14,1.761,0
0.161,1.392,1.7,1.179,0.522,1
1.062,3.66,-0.332,-0.752,0.251,0
0.55,2.572,-0.262,-0.685,-0.104,0
1.3,1.057,0.463,0.789,1.389,1
0.679,2.164,-0.635,-1.28,-0.7020000000000001,1
1.609,1.952,2.069,-0.282,0.746,0
3.892,2.884,-0.129,0.688,-0.084,0
0.053,1.938,-0.134,0.853,-0.092,0
