Aa,Ao,Dcl,Iy,Sh,target
0.465,1.555,0.992,-0.742,-0.06,0
0.258,0.564,-0.711,-0.318,-0.797,0
0.162,0.499,1.966,1.264,1.802,1
2.043,0.82,1.624,1.256,1.03,1
2.239,1.161,-0.438,0.705,0.838,0
0.286,0.928,0.552,0.312,-0.539,0
0.8240000000000001,0.256,0.825,2.099,0.722,1
2.095,1.001,2.367,-0.168,-0.396,0
0.404,-0.277,1.936,-0.237,-0.561,0
0.629,2.565,-0.522,-0.58,1.58,0
2.167,0.455,0.501,0.871,-0.234,0
2.041,1.047,1.742,0.371,0.221,0
0.711,0.894,1.139,0.084,-0.665,0
1.378,2.749,1.872,0.741,-0.204,0
1.101,0.727,-0.339,0.324,-0.468,0
0.058,0.289,2.326,-0.594,0.161,0
0.675,0.752,2.637,0.643,-0.968,0
0.071,1.153,0.32,0.084,1.228,0
2.4290000000000003,0.853,2.162,-0.126,-0.065,0
3.307,1.761,0.229,-0.1,0.157,0
1.925,1.5830000000000002,0.8240000000000001,0.7120000000000001,0.145,0
1.12,2.6860000000000004,2.458,1.051,-0.3670000000000001,0
2.547,1.494,-0.346,0.439,1.83,0
1.14,1.392,0.978,0.927,0.7390000000000001,1
0.468,0.503,1.616,0.464,-0.161,0
-0.154,0.942,-0.397,-0.7,1.803,0
1.151,1.987,-0.283,-0.093,-0.04,0
2.157,1.788,0.384,-0.4320000000000001,-0.204,0
1.093,2.188,1.442,-0.313,-0.366,0
3.177,0.529,-0.38,0.929,-0.297,0
0.393,2.43,-0.389,1.029,-0.209,0
-0.125,3.018,0.215,-0.665,-0.202,0
-0.069,0.866,0.652,0.294,0.6,1
0.361,0.949,-0.143,0.285,0.1689999999999999,0
0.531,2.129,0.426,1.568,0.134,0
2.952,-0.563,0.977,0.518,0.73,1
1.098,0.607,1.852,0.716,0.685,1
0.6890000000000001,1.3730000000000002,0.623,1.4280000000000002,-0.055,1
0.126,1.034,2.168,0.45,0.303,0
0.7709999999999999,0.805,2.217,0.177,-0.155,0
-0.1369999999999999,0.462,0.216,0.705,0.215,1
3.24,0.268,-0.387,1.3530000000000002,-0.088,0
0.61,0.459,2.32,0.068,-0.095,0
2.843,-0.296,3.108,0.128,0.2,0
1.341,-0.292,0.139,-0.194,-0.181,0
2.099,1.988,1.601,1.722,-0.7,1
2.631,3.162,0.318,2.175,0.813,0
0.482,2.37,-0.421,0.341,-0.428,0
0.379,2.693,0.613,1.857,0.982,1
0.396,1.756,-0.57,1.729,-0.977,1
1.957,1.214,-0.516,-0.4320000000000001,-0.058,0
2.84,-0.356,-0.63,0.121,1.608,0
0.741,1.344,-1.089,-0.732,0.047,0
0.908,1.408,1.355,1.037,1.263,1
2.045,0.565,1.7380000000000002,0.743,-1.086,1
1.467,2.155,1.159,1.872,0.72,1
1.128,1.826,-0.556,0.5710000000000001,0.117,0
1.271,2.177,1.176,0.607,-0.453,0
1.115,2.278,1.661,0.193,-0.1639999999999999,0
3.716,1.952,1.3019999999999998,0.271,-0.065,0
1.31,1.875,0.389,1.44,0.081,0
0.602,2.309,1.915,1.277,1.116,1
3.13,0.967,0.8220000000000001,0.231,0.434,0
1.301,-0.211,-0.131,-1.048,0.072,0
1.669,2.0980000000000003,-0.132,-0.39,1.379,0
0.281,2.055,0.794,-0.863,1.72,0
0.5710000000000001,0.44,-0.422,1.599,-0.364,0
0.086,2.7510000000000003,0.388,0.122,-0.447,0
0.294,2.116,0.316,1.705,0.421,0
-0.148,2.515,2.634,0.484,0.052,0
2.676,0.251,1.754,2.613,0.309,0
0.6729999999999999,1.749,-0.379,0.439,-0.297,0
1.235,2.311,-0.3,-0.948,-0.426,0
0.629,1.743,0.512,0.139,-0.144,0
0.095,2.312,0.193,0.344,0.311,0
1.0590000000000002,0.618,1.457,1.5830000000000002,-0.7490000000000001,1
0.75,2.071,0.799,0.917,1.196,1
2.014,2.928,0.476,-0.083,-0.201,0
2.9360000000000004,2.3,0.602,0.114,1.019,0
2.6010000000000004,0.515,1.769,1.965,0.466,1
0.456,0.982,1.556,0.14,0.162,0
0.655,0.643,2.21,-1.124,1.482,0
0.264,2.585,1.101,1.092,1.386,0
-0.185,2.181,1.4480000000000002,0.599,-0.645,0
0.7859999999999999,0.883,0.779,1.13,0.958,1
0.158,1.389,0.5670000000000001,1.249,0.528,0
0.336,1.107,2.744,0.328,1.84,0
0.453,0.425,-0.249,0.772,-0.392,1
1.4369999999999998,1.807,0.7,-0.2,-0.476,1
0.279,1.626,0.96,0.339,0.162,0
1.62,0.568,1.27,1.511,-0.619,1
0.622,1.595,-0.256,-0.732,-0.127,0
1.68,2.476,1.19,0.231,-0.26,0
-0.8290000000000001,0.685,2.42,-0.33,0.272,1
-0.1639999999999999,1.073,0.421,-0.742,0.984,0
3.868,0.333,-0.684,0.089,-0.296,0
0.302,1.5519999999999998,-0.304,1.171,-0.665,0
0.291,2.444,-1.189,-0.284,-0.103,0
0.344,2.3480000000000003,0.5920000000000001,-0.101,-0.25,0
1.6,0.8759999999999999,2.339,2.001,1.159,1
0.287,0.454,2.23,-0.698,0.501,1
0.659,2.885,0.17,0.275,-1.1,0
0.398,2.28,1.986,0.292,-0.27,0
1.199,1.156,-0.593,1.136,-0.371,0
2.3080000000000003,1.367,-0.621,-0.969,0.7490000000000001,1
1.443,2.479,-0.833,-0.667,1.21,1
2.126,1.6740000000000002,-0.7909999999999999,0.255,0.078,0
0.479,-0.333,-0.117,1.42,-0.146,0
0.677,2.867,-0.266,0.31,0.094,0
0.825,1.589,1.211,-0.1369999999999999,0.168,0
1.087,1.4409999999999998,-0.111,2.1,0.942,0
0.418,0.6970000000000001,-0.242,0.6920000000000001,-0.176,1
0.46,0.643,0.799,-0.693,-0.165,1
0.116,1.85,1.781,1.534,0.927,1
1.007,1.408,2.448,0.426,-0.563,0
3.06,2.986,-0.129,1.147,0.183,0
0.608,1.788,-0.336,2.221,0.201,0
0.071,2.369,2.634,0.812,-0.6459999999999999,0
0.294,0.7859999999999999,-1.258,0.779,1.497,1
1.149,2.205,0.32,0.205,0.08,0
3.258,2.381,0.463,1.93,-0.411,1
2.437,0.257,0.745,-0.722,0.354,0
0.67,2.87,-0.131,-0.186,2.13,0
0.737,1.291,1.285,-0.985,-0.532,0
1.3530000000000002,1.072,-0.371,-0.777,-0.998,0
0.564,1.554,1.832,0.92,-0.211,1
2.019,0.346,0.743,-0.353,-0.238,0
2.917,0.706,1.041,-0.397,-0.732,0
2.18,0.415,1.346,2.121,-0.354,1
2.906,1.463,1.827,0.114,1.877,0
0.486,1.1740000000000002,0.445,-0.174,0.269,0
0.693,0.311,1.569,-0.107,0.047,0
0.726,1.776,1.6230000000000002,1.394,-0.18,0
1.205,0.563,1.927,-1.177,-0.357,1
1.014,2.717,1.476,-0.146,1.043,1
2.555,2.765,0.76,1.285,1.932,1
0.525,0.722,-0.5479999999999999,0.8590000000000001,-0.935,1
0.191,0.353,1.625,0.486,-0.23,0
1.836,0.434,1.5119999999999998,-0.149,0.157,0
2.5340000000000003,0.467,-0.475,-0.19,-0.893,0
0.369,2.709,-0.409,1.461,1.734,1
0.82,1.616,2.187,0.754,-0.095,0
0.084,0.476,-0.302,1.004,0.061,0
1.854,0.354,2.406,-0.175,-0.246,0
1.0,0.606,0.7290000000000001,0.25,0.062,0
2.17,1.053,2.215,0.128,0.8809999999999999,0
2.061,1.36,2.265,-0.7659999999999999,0.287,0
0.915,2.4330000000000003,1.305,2.004,-0.354,0
0.6779999999999999,1.119,1.056,1.35,1.496,1
0.107,0.912,0.527,-0.256,1.214,1
3.698,1.94,-0.355,-0.7040000000000001,0.16,0
1.669,3.02,1.529,1.402,0.685,1
2.982,1.194,1.21,-0.069,0.912,0
1.58,2.911,-0.621,-0.665,-0.183,0
2.444,0.818,0.163,0.36,-0.05,0
0.193,0.489,-0.779,0.984,1.24,0
0.236,1.589,1.835,0.8740000000000001,0.799,0
1.247,2.063,2.081,-0.625,-0.34,0
0.3720000000000001,3.174,2.069,-0.106,-0.311,0
2.019,-0.301,1.681,-0.206,-0.141,0
1.093,1.571,-0.339,-0.065,0.782,0
2.6060000000000003,1.717,2.947,0.371,0.175,0
0.569,0.7140000000000001,1.024,-0.318,-0.494,1
-0.221,1.41,2.799,0.913,-0.193,0
0.52,3.553,1.0590000000000002,1.058,1.867,1
0.267,2.247,-0.128,-0.335,-0.125,0
0.693,0.809,0.458,1.319,0.726,1
2.957,1.671,-0.519,1.152,-0.889,1
0.825,3.435,0.333,0.257,-0.133,0
2.9930000000000003,1.906,1.148,-0.412,0.847,1
2.217,1.726,-0.536,-0.541,-0.246,0
1.722,0.78,-0.574,0.318,-0.13,0
-0.136,0.3670000000000001,1.9,-0.82,-1.284,1
0.351,0.398,1.193,-0.409,0.381,1
2.314,3.022,-0.269,0.648,0.303,0
2.631,0.825,0.337,-0.217,1.46,0
2.134,-0.5870000000000001,0.342,-0.173,1.306,0
0.764,0.483,-0.159,1.61,-0.633,0
3.087,-1.045,0.306,-0.097,-0.606,0
-0.148,1.977,1.606,-0.848,-0.311,0
2.8480000000000003,1.531,-0.291,1.058,-0.075,0
0.466,1.3030000000000002,0.735,0.102,0.085,0
3.026,3.66,-0.1,-0.204,-0.096,0
0.626,2.06,-0.265,-0.696,-0.065,0
1.293,0.203,-0.863,-0.084,0.217,0
1.5759999999999998,2.277,1.85,1.5759999999999998,0.386,0
0.857,2.8160000000000003,2.029,1.186,2.261,0
2.173,1.754,2.6460000000000004,-0.868,-0.863,0
2.4,2.782,-0.442,2.435,0.89,0
2.441,0.904,2.18,0.189,-0.752,0
-0.222,1.489,-0.185,-0.659,1.456,1
0.183,0.826,-0.119,0.326,-0.434,0
-0.321,0.789,1.129,-1.084,-1.086,1
0.997,2.18,0.149,-0.541,-0.41,0
0.499,1.763,1.369,-0.155,-0.333,0
0.838,2.472,0.7929999999999999,0.622,1.105,1
0.7240000000000001,1.778,2.258,1.91,-0.046,0
2.239,1.973,2.224,0.6859999999999999,-0.15,0
-0.053,2.446,-0.4320000000000001,1.399,-0.036,0
1.385,0.736,-0.143,-0.424,-0.279,0
0.387,1.236,1.139,-0.292,0.487,0
1.162,1.097,0.536,-0.099,0.183,0
3.258,1.723,0.395,-0.114,0.329,0
2.4090000000000003,2.109,1.461,1.005,0.345,1
0.77,1.547,-0.67,1.479,0.168,0
3.009,1.16,1.1840000000000002,0.154,-0.174,0
0.984,0.184,1.181,0.397,0.969,1
3.067,2.94,2.35,-0.077,0.401,0
2.3480000000000003,1.876,1.672,-0.762,-0.472,0
1.744,2.342,2.547,2.47,-0.419,0
1.371,1.633,0.7190000000000001,2.161,-0.281,1
2.254,0.904,-0.426,0.63,-0.146,0
1.051,0.281,2.985,-0.1669999999999999,-0.127,0
0.11,0.51,1.087,-0.399,0.517,1
2.952,0.733,1.528,0.575,0.96,1
1.109,-0.7879999999999999,-0.313,1.042,0.456,0
1.067,0.802,2.236,0.563,-0.481,1
0.448,1.504,0.36,0.588,0.529,0
0.364,1.091,0.316,1.087,-0.087,0
-0.8009999999999999,0.731,1.769,0.86,1.067,1
-0.1639999999999999,2.133,-0.386,0.584,1.779,1
2.302,0.872,1.29,0.594,-0.064,0
1.051,-0.282,0.179,1.653,1.967,0
1.675,2.108,-0.5539999999999999,2.03,0.964,1
0.104,3.28,0.826,2.193,0.077,0
2.3280000000000003,0.214,1.486,0.748,1.375,1
2.654,1.277,0.544,-0.74,-0.5429999999999999,0
1.404,0.7020000000000001,-0.336,1.432,-0.684,1
0.779,0.8009999999999999,1.679,0.449,-0.782,1
0.312,0.638,1.485,0.542,1.249,1
1.205,2.302,1.915,1.578,1.157,1
0.64,1.933,1.087,0.174,0.235,0
1.013,0.742,1.131,1.528,0.965,1
0.434,1.36,-0.763,-0.523,0.585,0
3.5,0.257,2.174,0.47,1.4340000000000002,1
1.188,3.309,0.732,1.32,0.185,0
0.743,3.107,1.4280000000000002,2.121,0.83,1
3.13,-0.276,-0.337,1.775,0.608,0
2.832,0.5820000000000001,-0.385,-0.202,0.045,0
2.879,1.321,1.846,2.147,-0.246,0
0.206,2.254,1.194,0.45,-0.055,0
0.764,1.305,0.958,-0.723,-0.079,0
1.317,2.541,0.171,2.419,0.395,1
2.321,2.0540000000000003,0.279,0.266,-0.096,0
0.38,2.146,0.296,2.127,0.068,0
-0.063,0.977,1.591,0.477,0.5720000000000001,0
1.786,2.4530000000000003,1.131,-0.332,0.619,1
1.846,0.933,1.7009999999999998,1.064,-0.163,0
0.57,1.852,0.371,0.13,-0.113,0
2.41,3.131,1.6869999999999998,0.917,-0.125,0
0.555,1.404,0.222,-0.173,0.08,0
1.482,0.701,0.769,0.8390000000000001,0.741,1
2.063,3.019,1.45,0.463,0.503,0
0.104,2.421,1.628,-0.152,0.203,0
1.208,0.924,0.872,1.111,-0.313,1
0.95,1.288,1.467,1.5319999999999998,-0.358,1
1.077,0.398,-0.472,1.2990000000000002,0.265,1
0.135,1.023,-0.455,0.535,-1.029,1
0.536,2.24,2.374,-0.347,-0.614,0
0.556,0.464,1.039,0.6679999999999999,-0.263,1
0.295,2.971,1.117,-0.615,-0.317,1
0.536,0.706,1.055,2.135,-0.8640000000000001,0
0.633,2.242,1.775,-0.425,0.293,1
2.119,0.414,0.315,-0.279,-0.072,0
2.32,2.213,0.249,0.141,-0.601,0
0.674,0.929,-0.171,0.588,-0.512,0
3.05,2.611,3.108,1.48,-0.5589999999999999,0
0.059,0.631,-0.446,-1.004,1.3019999999999998,1
0.368,2.345,-0.316,0.56,-0.234,0
2.638,0.489,-0.622,-0.154,0.393,0
0.311,1.368,0.453,0.747,0.158,0
0.089,0.545,-0.816,-0.7070000000000001,0.7290000000000001,1
0.5539999999999999,0.8170000000000001,1.671,0.944,0.6659999999999999,1
0.28,2.145,0.967,0.286,1.481,1
1.639,2.1790000000000003,-0.371,0.199,-0.118,0
0.755,0.418,-0.414,0.7390000000000001,-0.141,0
1.004,1.005,0.17,-0.275,0.162,0
0.7040000000000001,0.504,2.048,1.3869999999999998,-0.379,1
0.6940000000000001,1.135,1.4680000000000002,2.097,0.816,1
-0.259,0.3720000000000001,1.598,0.992,1.77,1
0.863,0.441,2.424,0.8270000000000001,-0.298,1
1.114,3.3480000000000003,2.155,2.501,0.758,1
3.137,0.465,0.57,0.469,0.723,1
0.425,1.197,2.365,-0.146,-0.088,0
2.099,2.757,-0.459,0.385,0.089,0
1.483,2.457,0.6509999999999999,-0.267,1.638,0
2.44,1.217,2.5810000000000004,-0.215,-0.126,0
0.236,2.057,1.152,0.5710000000000001,1.235,0
0.503,2.227,0.423,1.805,0.7140000000000001,1
1.183,2.035,0.179,1.534,-0.246,0
0.208,2.625,2.503,0.826,1.5219999999999998,1
1.125,-0.917,0.166,-0.863,-0.125,0
1.467,1.68,-0.8290000000000001,-0.417,0.6990000000000001,1
1.249,2.35,0.873,1.4480000000000002,1.044,1
1.102,0.653,1.004,1.7,-0.077,0
1.918,3.022,1.483,0.4270000000000001,0.162,0
0.999,-0.812,-0.375,-0.115,0.296,1
3.619,1.452,1.055,0.102,0.145,0
-0.083,2.923,-0.356,0.872,0.173,0
0.991,1.276,1.917,1.009,-0.14,0
1.846,1.661,-0.426,-0.487,-0.065,0
1.533,1.776,1.189,1.963,0.85,0
