Aa,Ao,Dcl,Iy,Sh,target
0.511,2.06,-0.479,-0.223,-0.233,0
0.665,1.663,0.457,-0.246,-0.092,0
2.389,0.158,-0.75,2.419,-0.349,1
1.414,0.7290000000000001,0.109,-0.539,1.835,0
2.767,0.774,1.403,0.174,-0.059,0
3.367,-0.78,-0.453,-0.5770000000000001,0.233,0
1.068,0.928,1.31,1.511,-0.341,0
1.157,0.8079999999999999,-0.659,0.379,-0.504,1
1.406,1.764,-0.12,-0.194,-0.125,0
1.393,2.903,1.216,-0.138,0.69,1
0.708,0.903,-0.478,0.965,0.163,0
0.755,1.277,0.706,-0.618,-0.104,0
0.823,1.11,0.948,0.395,-0.059,0
2.102,1.305,0.509,0.77,0.135,0
0.638,2.188,2.215,0.159,-0.079,0
0.329,2.177,0.269,-0.753,1.116,1
1.172,1.818,1.228,2.015,-0.086,0
0.327,0.484,-0.21,2.153,-0.115,0
0.579,3.208,2.216,0.268,-0.818,1
0.44,0.286,-0.304,-0.911,0.794,1
1.01,1.05,0.36,-0.718,-0.098,0
0.249,0.752,1.274,-0.693,-0.86,1
0.456,0.278,1.114,0.56,-0.141,0
1.304,0.305,-0.785,0.534,0.104,0
0.677,0.792,0.624,0.957,-0.171,1
0.206,1.238,-0.107,0.983,-0.1639999999999999,0
1.294,1.713,0.18,2.056,-0.624,1
0.722,0.753,0.53,2.165,-0.936,1
0.085,-0.296,-0.322,1.383,0.8590000000000001,1
1.249,1.859,-0.6859999999999999,-0.638,-0.67,1
0.92,-0.236,1.511,0.483,-0.143,0
0.861,0.617,1.986,0.22,-0.188,0
-0.426,0.818,1.018,1.4280000000000002,1.315,1
1.011,-0.5870000000000001,2.111,-0.762,0.107,0
1.496,1.431,0.502,2.069,-0.143,0
0.4920000000000001,2.168,0.677,0.341,-0.121,0
3.269,1.801,1.795,0.455,0.249,0
2.126,0.655,-0.127,-0.8340000000000001,0.145,0
1.859,0.996,-0.42,0.158,0.201,0
2.514,3.149,2.33,-0.289,1.829,0
0.409,2.458,2.516,0.715,-0.266,0
3.264,2.749,-0.241,1.984,-0.07,0
0.136,1.86,-0.614,1.2990000000000002,0.374,0
0.128,2.748,0.456,2.0380000000000003,-0.088,0
1.568,0.384,2.688,0.34,0.112,0
3.619,0.315,-0.597,-0.667,-0.047,0
0.271,-1.327,1.079,2.122,0.469,1
1.494,2.226,1.887,-0.71,-0.148,0
2.32,0.962,-0.131,-0.523,-0.13,0
0.451,0.527,0.337,0.5529999999999999,0.434,0
2.459,1.774,2.157,-0.238,-0.103,0
3.054,0.7190000000000001,1.56,0.336,1.838,1
1.031,0.862,1.581,1.151,-0.531,1
1.195,1.932,1.5719999999999998,1.905,-0.693,1
0.234,1.987,1.347,1.5630000000000002,0.64,1
1.351,1.765,0.973,1.395,1.802,1
