sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
4.561168972689879,2.807122475207823,2.565489295368719,0.06458028378131689,0
7.081459275929649,2.1112450583299194,2.5413324623204234,0.7494955711591088,1
6.993840330594909,3.5194975013900107,2.5711798606801515,0.5937903420143017,1
4.361422732621681,3.473894605973306,1.1360425556691973,-0.11406126202829746,0
7.794284891861289,2.4609738998850905,0.7247730094020298,2.15905372208729,2
4.594627384233612,3.8905007346461233,2.674386143188096,1.4441942617390293,2
4.886948101787149,2.7284307826262184,1.2049320913606465,0.09450356221932839,0
5.712740296431993,2.020693389723543,1.8068087966828024,0.7790819701671311,1
5.5615463196548065,2.1248505977499175,2.617744092603114,0.3559383949256163,1
4.776468094600294,3.5297144236365767,2.603321043643007,2.068820445262532,2
4.732993306385435,2.232101680579863,2.6051481534297873,1.0836635773347445,1
5.327000083246585,3.681797126269216,1.5793348657000845,1.322756055593489,0
6.387311460596297,3.6060616363434814,1.4898220097029855,2.1792696834850775,0
6.2693916873126625,2.3706904477341086,2.596578432078585,0.25713143236062164,2
7.101089519659374,2.476096792294104,2.5439204307506897,0.9582814534829943,1
4.738994218421643,3.583780644470574,1.502177648384735,1.469764210622081,1
6.412140570568079,2.1936662273854712,1.4413038099237874,2.48019181751873,2
5.7414694877963965,3.1582154737937445,2.6162340362246845,1.7903777110027206,2
4.709428887213788,2.8220751124963925,2.8119562529656257,1.644117577875073,2
7.72885486624328,3.586670645121398,2.5796167565028036,1.596145782993278,0
6.037226442741246,3.096841953853839,0.7821068447190394,0.21825008286539957,0
7.809409707546744,3.8564464715644218,1.5707671033112687,1.6024990618845876,2
6.723464926193418,2.608223051626818,2.5980640702174855,0.2236169533609332,1
7.3932930274973305,2.9760072721861257,2.686756498210174,0.9125134168014111,1
6.581442392377524,3.572945829538629,2.00263736646127,0.1971754220082468,2
6.534860485776477,2.558287110709538,1.2947249187937313,2.3303359505725245,2
8.061256561547054,2.1779020722981683,1.4524083445508824,2.286249124742123,2
4.3892687478134365,3.478956519655359,2.5270194242190613,2.291967494735226,0
7.247778939168811,3.6037859617329553,2.5620230966437925,1.5719735206915098,2
6.541029690924098,3.1711382418207656,1.8391269837770163,-0.0891573880089678,1
