sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),target
6.387311460596297,3.5194975013900107,2.565489295368719,2.15905372208729,2
4.561168972689879,2.1112450583299194,2.5413324623204234,1.4441942617390293,2
5.712740296431993,3.1582154737937445,2.5711798606801515,2.068820445262532,2
6.2693916873126625,3.8905007346461233,1.1360425556691973,1.322756055593489,1
5.327000083246585,3.473894605973306,0.7247730094020298,0.06458028378131689,0
5.152899853987605,3.096841953853839,1.2049320913606465,0.7494955711591088,0
5.360081816458345,2.020693389723543,2.674386143188096,1.469764210622081,1
5.5615463196548065,2.807122475207823,2.617744092603114,1.7903777110027206,1
5.700646664069429,3.8564464715644218,2.603321043643007,1.644117577875073,1
4.361422732621681,2.4609738998850905,1.8068087966828024,0.5937903420143017,1
5.560451908713676,3.8983727238062946,2.6051481534297873,1.596145782993278,2
5.7414694877963965,2.3706904477341086,2.596578432078585,1.6024990618845876,2
7.081459275929649,2.7284307826262184,2.5439204307506897,0.7790819701671311,1
6.412140570568079,4.029451061945669,1.5793348657000845,1.0836635773347445,0
6.723464926193418,3.1711382418207656,2.6162340362246845,-0.11406126202829746,1
6.993840330594909,2.1248505977499175,2.8119562529656257,2.1792696834850775,2
6.037226442741246,3.333172742190703,1.4898220097029855,1.5719735206915098,2
5.509276840780752,3.5297144236365767,2.5796167565028036,0.09450356221932839,0
5.047669080629532,2.476096792294104,1.502177648384735,0.3559383949256163,0
5.516213833287674,3.681797126269216,1.4413038099237874,0.25713143236062164,0
6.581442392377524,3.960454388792217,2.5980640702174855,2.48019181751873,2
6.534860485776477,2.608223051626818,0.7821068447190394,0.9582814534829943,1
6.541029690924098,2.232101680579863,2.686756498210174,0.9125134168014111,1
5.482421694869064,2.558287110709538,2.5270194242190613,0.21825008286539957,1
4.594627384233612,2.5386369087321174,1.5707671033112687,1.3368640530848392,0
7.101089519659374,2.8220751124963925,2.5620230966437925,0.2236169533609332,1
6.511388567169899,3.6060616363434814,2.00263736646127,2.3303359505725245,2
6.28309093336108,2.5413492654428036,2.592497633507702,0.1971754220082468,1
7.794284891861289,2.9760072721861257,2.864866635806623,0.9187174638176808,2
5.174790665748956,3.9416902531803433,2.7675609363849367,0.8884957192619295,1
