Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,42.0954667942512,0,0.24251648810485057,41,1307.9401895970782,0.01401031446213091,0.03891612831036561,0.38848876559847667,0.0,9,3,1,5,15,2,True,False
6,940.81962760282,0,0.0,36,884.0099945761953,0.07767649302193659,0.1273854493299863,31.42487996648312,0.0,6,2,4,3,1,2,False,False
1,141.9159948577738,1,29.805228667357223,66,4313.343906391964,0.012807278885265177,0.018077163102896338,0.4350059750683141,0.0,1,2,2,1,3,0,False,False
1,5.417433173008021,0,0.13250331242370658,14,993.7757604434271,0.0004964605318803413,0.01593919715085903,94.41653644580151,0.0,7,4,1,1,3,0,False,True
0,0.0,0,0.0,6,341.2548101290959,0.0007393612045159704,0.01680913774178212,0.3751148467098812,0.0,6,2,3,7,3,2,False,False
1,30.213029390978498,0,0.0,18,96.9110844457548,0.033069588177875524,0.04905299294853143,0.4678369464679593,0.0,7,2,1,2,4,0,False,False
0,0.0,0,0.0,0,77.1106989945717,0.00024995077922666104,0.014637857308294535,0.3158504536961382,0.0,9,2,4,9,2,0,False,False
0,0.0,0,1.070735692205823,58,4691.801675492189,0.013295433465643797,0.07354622691904991,0.41368111492629117,0.0,7,2,1,1,2,2,False,False
8,303.90426646171426,1,20.54777474239004,14,1219.1354494927805,0.01413543870849823,0.08475295376536648,0.4774108727626736,0.0,6,2,5,1,4,2,False,False
1,47.877569084270604,0,0.07418409024439765,3,94.60947255408108,0.0006025703239074759,0.011385883036327538,0.21957733857845482,0.0,5,4,2,1,2,0,False,False
8,1188.5578910636275,0,0.0,43,4275.922011172763,0.000936931388541853,0.012378611358159826,0.24730054798022058,0.0,8,2,2,2,3,0,False,False
3,22.27500029841835,0,0.0,9,812.9773204253104,0.0,0.010988028622797713,100.22750962202758,0.0,1,2,2,1,3,0,True,True
