Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1,47.7170632526289,0,0.017624695075001633,2,76.63089506242972,0.039380528925286776,0.07181665817382259,0.1821944625510471,0.0,5,3,1,1,2,2,True,False
1,770.2087987621566,1,0.6652137395481602,0,426.3592357011532,0.0002563993321326272,0.03729066916775161,84.53507159705312,0.0,2,1,1,8,7,0,False,True
0,0.4477498755114035,0,0.0,0,0.0,0.2,0.2,0.45420226793030594,1.0,6,1,1,3,2,2,False,False
0,38.06834232368867,0,263.7235719185057,287,1644.1501453175622,0.0005648358178815508,0.03323932298138032,28.726137172074523,0.0,2,2,8,4,1,0,True,True
1,29.669233521807364,0,0.0,12,610.4941635234842,0.09490031279006496,0.01966921428939121,0.21385586873343088,0.0,0,2,1,3,5,2,True,False
0,0.1470538505455862,0,0.0,9,712.2843924601348,0.010410133633443317,0.017850252098799008,0.3525827805327392,0.0,7,2,1,2,4,0,True,False
1,26.382175262805514,0,0.0,7,114.08395921507338,0.01625622196801546,0.050189212346574266,0.6622307484628607,0.0,6,1,1,6,4,2,False,False
0,0.0,0,0.0,0,0.0,0.2,0.2,0.4354637985534816,0.0,5,2,1,4,2,2,False,False
0,0.0,0,0.0,0,0.0,0.0357345350722702,0.1474928903927583,0.2891986838837439,0.8,1,2,1,1,4,2,False,False
1,0.0,0,17.42943785771554,34,3348.73383812488,0.014635046661727977,0.04411790500409968,0.39278010716919654,0.0,7,2,1,2,4,2,True,False
0,1.663619389481489,0,0.0,14,214.98430032965888,0.008829777308005922,0.028229772771463987,0.0,0.0,7,3,2,1,11,1,False,True
1,36.84971823186814,0,0.0,10,312.2117230736843,0.000256981523080309,0.015712898643882617,0.4353167477260575,0.0,5,2,1,1,3,0,False,False
1,1.2134966613709208,0,0.061604677380602366,18,437.0768364823532,0.000766637981739933,0.029747074069686602,80.66411827174576,0.0,9,2,5,1,3,2,True,True
7,125.50999398068734,0,0.0,8,413.4711391113501,0.0004747796816559105,0.015093132398884476,0.3512383794832285,0.0,1,2,2,3,3,0,False,False
0,0.7885032319731057,0,0.0,38,757.681369627078,0.0,0.05969080566189866,0.1478811480378414,0.0,6,2,1,1,4,2,False,False
1,16.592743702428628,0,0.19056900364633086,1,0.0,0.09520172705235218,0.07825496981395141,0.445611301711956,0.0,7,1,1,1,2,0,False,False
2,56.06229552233268,0,100.16709461345431,1,685.8520535904369,0.015516659806279797,0.05022489717887285,34.0350639852791,0.0,5,3,1,1,2,2,True,False
0,0.0,0,0.05507460221470648,0,0.0,0.00082071729790306,0.03857782515422271,40.65213989209916,0.0,6,2,2,1,2,0,True,False
0,0.0,0,0.603936434976329,12,33.740586442472264,0.03674614293368218,0.0774930445667128,0.2725637752826081,0.0,2,2,2,1,2,2,False,False
14,323.08835923832123,3,279.7109793956522,110,3925.617744507411,0.013015479433509251,0.05069302678080598,12.06235372833067,0.0,7,2,1,3,1,2,True,True
0,0.013091711513124382,0,0.21644037578924918,0,0.0,0.2,0.2,0.1936077299529231,0.0,1,2,2,3,13,2,False,False
